"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wosp"
"10518","Black Belt","Fixed",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-17094.605239574,1253.53503
"10519","Black Belt","Fixed",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21575.1075947146,872.085030000002
"10520","Black Belt","Fixed",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21422.5275947146,1024.66503
"10521","Black Belt","Fixed",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22230.5925947146,216.600030000001
"10522","Black Belt","Fixed",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21269.9475947146,1177.24503
"10523","Black Belt","Fixed",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-20924.3025947146,1522.89003
"10524","Black Belt","Fixed",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21193.6575947146,1253.53503
"10525","Black Belt","Fixed",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-29240.8678432892,872.085030000002
"10526","Black Belt","Fixed",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-29088.2878432892,1024.66503
"10527","Black Belt","Fixed",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-29896.3528432892,216.600030000001
"10528","Black Belt","Fixed",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-28935.7078432892,1177.24503
"10529","Black Belt","Fixed",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-28590.0628432892,1522.89003
"10530","Black Belt","Fixed",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-28859.4178432892,1253.53503
"10531","Black Belt","Tracking",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-18603.4769787416,872.085030000002
"10532","Black Belt","Tracking",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-18450.8969787416,1024.66503
"10533","Black Belt","Tracking",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-19258.9619787416,216.600030000001
"10534","Black Belt","Tracking",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-18298.3169787416,1177.24503
"10535","Black Belt","Tracking",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-17952.6719787416,1522.89003
"10536","Black Belt","Tracking",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-18222.0269787416,1253.53503
"10537","Black Belt","Tracking",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21611.2231873837,872.085030000002
"10538","Black Belt","Tracking",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21458.6431873837,1024.66503
"10539","Black Belt","Tracking",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22266.7081873837,216.600030000001
"10540","Black Belt","Tracking",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21306.0631873837,1177.24503
"10541","Black Belt","Tracking",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-20960.4181873837,1522.89003
"10542","Black Belt","Tracking",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21229.7731873837,1253.53503
"10543","Black Belt","Tracking",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-24618.9693960259,872.085030000002
"10544","Black Belt","Tracking",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-24466.3893960259,1024.66503
"10545","Black Belt","Tracking",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-25274.4543960259,216.600030000001
"10546","Black Belt","Tracking",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-24313.8093960259,1177.24503
"10547","Black Belt","Tracking",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-23968.1643960259,1522.89003
"10548","Black Belt","Tracking",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-24237.5193960259,1253.53503
"10549","Central","Fixed",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-17634.455239574,872.085030000002
"10550","Central","Fixed",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-17481.875239574,1024.66503
"10551","Central","Fixed",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-18289.940239574,216.600030000001
"10552","Central","Fixed",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-17329.295239574,1177.24503
"10553","Central","Fixed",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-16983.650239574,1522.89003
"10554","Central","Fixed",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-17253.005239574,1253.53503
"10555","Central","Fixed",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21733.5075947146,872.085030000002
"10556","Central","Fixed",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21580.9275947146,1024.66503
"10557","Central","Fixed",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22388.9925947146,216.600030000001
"10558","Central","Fixed",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21428.3475947146,1177.24503
"10559","Central","Fixed",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-21082.7025947146,1522.89003
"10560","Central","Fixed",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21352.0575947146,1253.53503
"10561","Central","Fixed",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-29399.2678432892,872.085030000002
"10562","Central","Fixed",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-29246.6878432892,1024.66503
"10563","Central","Fixed",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-30054.7528432892,216.600030000001
"10564","Central","Fixed",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-29094.1078432892,1177.24503
"10565","Central","Fixed",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-28748.4628432892,1522.89003
"10566","Central","Fixed",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-29017.8178432892,1253.53503
"10567","Central","Tracking",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-18782.6269787416,872.085030000002
"10568","Central","Tracking",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-18630.0469787416,1024.66503
"10569","Central","Tracking",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-19438.1119787416,216.600030000001
"10570","Central","Tracking",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-18477.4669787416,1177.24503
"10571","Central","Tracking",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-18131.8219787416,1522.89003
"10572","Central","Tracking",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-18401.1769787416,1253.53503
"10573","Central","Tracking",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21790.3731873837,872.085030000002
"10574","Central","Tracking",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21637.7931873837,1024.66503
"10575","Central","Tracking",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22445.8581873837,216.600030000001
"10576","Central","Tracking",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21485.2131873837,1177.24503
"10577","Central","Tracking",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-21139.5681873837,1522.89003
"10578","Central","Tracking",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21408.9231873837,1253.53503
"10579","Central","Tracking",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-24798.1193960259,872.085030000002
"10580","Central","Tracking",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-24645.5393960259,1024.66503
"10581","Central","Tracking",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-25453.6043960259,216.600030000001
"10582","Central","Tracking",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-24492.9593960259,1177.24503
"10583","Central","Tracking",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-24147.3143960259,1522.89003
"10584","Central","Tracking",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-24416.6693960259,1253.53503
"10585","Northern","Fixed",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-17877.180239574,872.085030000002
"10586","Northern","Fixed",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-17724.600239574,1024.66503
"10587","Northern","Fixed",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-18532.665239574,216.600030000001
"10588","Northern","Fixed",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-17572.020239574,1177.24503
"10589","Northern","Fixed",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-17226.375239574,1522.89003
"10590","Northern","Fixed",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-17495.730239574,1253.53503
"10591","Northern","Fixed",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21976.2325947146,872.085030000002
"10592","Northern","Fixed",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21823.6525947146,1024.66503
"10593","Northern","Fixed",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22631.7175947146,216.600030000001
"10594","Northern","Fixed",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21671.0725947146,1177.24503
"10595","Northern","Fixed",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-21325.4275947146,1522.89003
"10596","Northern","Fixed",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21594.7825947146,1253.53503
"10597","Northern","Fixed",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-29641.9928432892,872.085030000002
"10598","Northern","Fixed",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-29489.4128432892,1024.66503
"10599","Northern","Fixed",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-30297.4778432892,216.600030000001
"10600","Northern","Fixed",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-29336.8328432892,1177.24503
"10601","Northern","Fixed",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-28991.1878432892,1522.89003
"10602","Northern","Fixed",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-29260.5428432892,1253.53503
"10603","Northern","Tracking",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-19146.0519787416,872.085030000002
"10604","Northern","Tracking",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-18993.4719787416,1024.66503
"10605","Northern","Tracking",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-19801.5369787416,216.600030000001
"10606","Northern","Tracking",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-18840.8919787416,1177.24503
"10607","Northern","Tracking",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-18495.2469787416,1522.89003
"10608","Northern","Tracking",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-18764.6019787416,1253.53503
"10609","Northern","Tracking",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-22153.7981873837,872.085030000002
"10610","Northern","Tracking",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-22001.2181873837,1024.66503
"10611","Northern","Tracking",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22809.2831873837,216.600030000001
"10612","Northern","Tracking",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21848.6381873837,1177.24503
"10613","Northern","Tracking",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-21502.9931873837,1522.89003
"10614","Northern","Tracking",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21772.3481873837,1253.53503
"10615","Northern","Tracking",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-25161.5443960259,872.085030000002
"10616","Northern","Tracking",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-25008.9643960259,1024.66503
"10617","Northern","Tracking",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-25817.0293960259,216.600030000001
"10618","Northern","Tracking",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-24856.3843960259,1177.24503
"10619","Northern","Tracking",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-24510.7393960259,1522.89003
"10620","Northern","Tracking",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-24780.0943960259,1253.53503
"10621","Southern","Fixed",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-17418.405239574,872.085030000002
"10622","Southern","Fixed",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-17265.825239574,1024.66503
"10623","Southern","Fixed",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-18073.890239574,216.600030000001
"10624","Southern","Fixed",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-17113.245239574,1177.24503
"10625","Southern","Fixed",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-16767.600239574,1522.89003
"10626","Southern","Fixed",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-17036.955239574,1253.53503
"10627","Southern","Fixed",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21517.4575947146,872.085030000002
"10628","Southern","Fixed",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21364.8775947146,1024.66503
"10629","Southern","Fixed",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22172.9425947146,216.600030000001
"10630","Southern","Fixed",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21212.2975947146,1177.24503
"10631","Southern","Fixed",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-20866.6525947146,1522.89003
"10632","Southern","Fixed",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21136.0075947146,1253.53503
"10633","Southern","Fixed",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-29183.2178432892,872.085030000002
"10634","Southern","Fixed",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-29030.6378432892,1024.66503
"10635","Southern","Fixed",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-29838.7028432892,216.600030000001
"10636","Southern","Fixed",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-28878.0578432892,1177.24503
"10637","Southern","Fixed",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-28532.4128432892,1522.89003
"10638","Southern","Fixed",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-28801.7678432892,1253.53503
"10639","Southern","Tracking",0.5,413,0.025,4,4.6,872.085030000002,1.6,4920,-18492.8769787416,872.085030000002
"10640","Southern","Tracking",0.5,413,0.025,5,4.6,1024.66503,1.2,3690,-18340.2969787416,1024.66503
"10641","Southern","Tracking",0.5,413,0.025,6,4.6,216.600030000001,0.9,2767.5,-19148.3619787416,216.600030000001
"10642","Southern","Tracking",0.5,413,0.025,7,4.6,1177.24503,0.8,2460,-18187.7169787416,1177.24503
"10643","Southern","Tracking",0.5,413,0.025,8,4.6,1522.89003,0.7,2152.5,-17842.0719787416,1522.89003
"10644","Southern","Tracking",0.5,413,0.025,9,4.6,1253.53503,0.6,1845,-18111.4269787416,1253.53503
"10645","Southern","Tracking",0.5,413,0.025,4,6.4,872.085030000002,1.6,4920,-21500.6231873837,872.085030000002
"10646","Southern","Tracking",0.5,413,0.025,5,6.4,1024.66503,1.2,3690,-21348.0431873837,1024.66503
"10647","Southern","Tracking",0.5,413,0.025,6,6.4,216.600030000001,0.9,2767.5,-22156.1081873837,216.600030000001
"10648","Southern","Tracking",0.5,413,0.025,7,6.4,1177.24503,0.8,2460,-21195.4631873837,1177.24503
"10649","Southern","Tracking",0.5,413,0.025,8,6.4,1522.89003,0.7,2152.5,-20849.8181873837,1522.89003
"10650","Southern","Tracking",0.5,413,0.025,9,6.4,1253.53503,0.6,1845,-21119.1731873837,1253.53503
"10651","Southern","Tracking",0.5,413,0.025,4,8.2,872.085030000002,1.6,4920,-24508.3693960259,872.085030000002
"10652","Southern","Tracking",0.5,413,0.025,5,8.2,1024.66503,1.2,3690,-24355.7893960259,1024.66503
"10653","Southern","Tracking",0.5,413,0.025,6,8.2,216.600030000001,0.9,2767.5,-25163.8543960259,216.600030000001
"10654","Southern","Tracking",0.5,413,0.025,7,8.2,1177.24503,0.8,2460,-24203.2093960259,1177.24503
"10655","Southern","Tracking",0.5,413,0.025,8,8.2,1522.89003,0.7,2152.5,-23857.5643960259,1522.89003
"10656","Southern","Tracking",0.5,413,0.025,9,8.2,1253.53503,0.6,1845,-24126.9193960259,1253.53503
"10657","Black Belt","Fixed",0.55,472,0.025,4,4.6,872.085030000002,1.6,4920,-20097.1824209418,872.085030000002
"10658","Black Belt","Fixed",0.55,472,0.025,5,4.6,1024.66503,1.2,3690,-19944.6024209418,1024.66503
"10659","Black Belt","Fixed",0.55,472,0.025,6,4.6,216.600030000001,0.9,2767.5,-20752.6674209418,216.600030000001
"10660","Black Belt","Fixed",0.55,472,0.025,7,4.6,1177.24503,0.8,2460,-19792.0224209418,1177.24503
"10661","Black Belt","Fixed",0.55,472,0.025,8,4.6,1522.89003,0.7,2152.5,-19446.3774209418,1522.89003
"10662","Black Belt","Fixed",0.55,472,0.025,9,4.6,1253.53503,0.6,1845,-19715.7324209418,1253.53503
"10663","Black Belt","Fixed",0.55,472,0.025,4,6.4,872.085030000002,1.6,4920,-24781.8136839596,872.085030000002
"10664","Black Belt","Fixed",0.55,472,0.025,5,6.4,1024.66503,1.2,3690,-24629.2336839596,1024.66503
"10665","Black Belt","Fixed",0.55,472,0.025,6,6.4,216.600030000001,0.9,2767.5,-25437.2986839596,216.600030000001
"10666","Black Belt","Fixed",0.55,472,0.025,7,6.4,1177.24503,0.8,2460,-24476.6536839596,1177.24503
"10667","Black Belt","Fixed",0.55,472,0.025,8,6.4,1522.89003,0.7,2152.5,-24131.0086839596,1522.89003
"10668","Black Belt","Fixed",0.55,472,0.025,9,6.4,1253.53503,0.6,1845,-24400.3636839596,1253.53503
"10669","Black Belt","Fixed",0.55,472,0.025,4,8.2,872.085030000002,1.6,4920,-33542.6825394734,872.085030000002
"10670","Black Belt","Fixed",0.55,472,0.025,5,8.2,1024.66503,1.2,3690,-33390.1025394734,1024.66503
"10671","Black Belt","Fixed",0.55,472,0.025,6,8.2,216.600030000001,0.9,2767.5,-34198.1675394734,216.600030000001
"10672","Black Belt","Fixed",0.55,472,0.025,7,8.2,1177.24503,0.8,2460,-33237.5225394734,1177.24503000001
"10673","Black Belt","Fixed",0.55,472,0.025,8,8.2,1522.89003,0.7,2152.5,-32891.8775394734,1522.89003
"10674","Black Belt","Fixed",0.55,472,0.025,9,8.2,1253.53503,0.6,1845,-33161.2325394734,1253.53503
"10675","Black Belt","Tracking",0.55,472,0.025,4,4.6,872.085030000002,1.6,4920,-21385.7108371333,872.085030000002
"10676","Black Belt","Tracking",0.55,472,0.025,5,4.6,1024.66503,1.2,3690,-21233.1308371333,1024.66503
"10677","Black Belt","Tracking",0.55,472,0.025,6,4.6,216.600030000001,0.9,2767.5,-22041.1958371333,216.600030000001
"10678","Black Belt","Tracking",0.55,472,0.025,7,4.6,1177.24503,0.8,2460,-21080.5508371333,1177.24503
"10679","Black Belt","Tracking",0.55,472,0.025,8,4.6,1522.89003,0.7,2152.5,-20734.9058371333,1522.89003
"10680","Black Belt","Tracking",0.55,472,0.025,9,4.6,1253.53503,0.6,1845,-21004.2608371333,1253.53503
"10681","Black Belt","Tracking",0.55,472,0.025,4,6.4,872.085030000002,1.6,4920,-24823.1350755814,872.085030000002
"10682","Black Belt","Tracking",0.55,472,0.025,5,6.4,1024.66503,1.2,3690,-24670.5550755814,1024.66503
"10683","Black Belt","Tracking",0.55,472,0.025,6,6.4,216.600030000001,0.9,2767.5,-25478.6200755814,216.600030000001
"10684","Black Belt","Tracking",0.55,472,0.025,7,6.4,1177.24503,0.8,2460,-24517.9750755814,1177.24503
"10685","Black Belt","Tracking",0.55,472,0.025,8,6.4,1522.89003,0.7,2152.5,-24172.3300755814,1522.89003
"10686","Black Belt","Tracking",0.55,472,0.025,9,6.4,1253.53503,0.6,1845,-24441.6850755814,1253.53503
"10687","Black Belt","Tracking",0.55,472,0.025,4,8.2,872.085030000002,1.6,4920,-28260.5593140296,872.085030000002
"10688","Black Belt","Tracking",0.55,472,0.025,5,8.2,1024.66503,1.2,3690,-28107.9793140296,1024.66503
"10689","Black Belt","Tracking",0.55,472,0.025,6,8.2,216.600030000001,0.9,2767.5,-28916.0443140296,216.600030000001
"10690","Black Belt","Tracking",0.55,472,0.025,7,8.2,1177.24503,0.8,2460,-27955.3993140296,1177.24503
"10691","Black Belt","Tracking",0.55,472,0.025,8,8.2,1522.89003,0.7,2152.5,-27609.7543140296,1522.89003
"10692","Black Belt","Tracking",0.55,472,0.025,9,8.2,1253.53503,0.6,1845,-27879.1093140296,1253.53503
"10693","Central","Fixed",0.55,472,0.025,4,4.6,872.085030000002,1.6,4920,-20278.2324209418,872.085030000002
"10694","Central","Fixed",0.55,472,0.025,5,4.6,1024.66503,1.2,3690,-20125.6524209418,1024.66503
"10695","Central","Fixed",0.55,472,0.025,6,4.6,216.600030000001,0.9,2767.5,-20933.7174209418,216.600030000001
"10696","Central","Fixed",0.55,472,0.025,7,4.6,1177.24503,0.8,2460,-19973.0724209418,1177.24503
"10697","Central","Fixed",0.55,472,0.025,8,4.6,1522.89003,0.7,2152.5,-19627.4274209418,1522.89003
"10698","Central","Fixed",0.55,472,0.025,9,4.6,1253.53503,0.6,1845,-19896.7824209418,1253.53503
"10699","Central","Fixed",0.55,472,0.025,4,6.4,872.085030000002,1.6,4920,-24962.8636839596,872.085030000002
"10700","Central","Fixed",0.55,472,0.025,5,6.4,1024.66503,1.2,3690,-24810.2836839596,1024.66503
"10701","Central","Fixed",0.55,472,0.025,6,6.4,216.600030000001,0.9,2767.5,-25618.3486839596,216.600030000001
"10702","Central","Fixed",0.55,472,0.025,7,6.4,1177.24503,0.8,2460,-24657.7036839596,1177.24503
"10703","Central","Fixed",0.55,472,0.025,8,6.4,1522.89003,0.7,2152.5,-24312.0586839596,1522.89003
"10704","Central","Fixed",0.55,472,0.025,9,6.4,1253.53503,0.6,1845,-24581.4136839596,1253.53503
"10705","Central","Fixed",0.55,472,0.025,4,8.2,872.085030000002,1.6,4920,-33723.7325394734,872.085030000002
"10706","Central","Fixed",0.55,472,0.025,5,8.2,1024.66503,1.2,3690,-33571.1525394734,1024.66503
"10707","Central","Fixed",0.55,472,0.025,6,8.2,216.600030000001,0.9,2767.5,-34379.2175394734,216.600030000001
"10708","Central","Fixed",0.55,472,0.025,7,8.2,1177.24503,0.8,2460,-33418.5725394734,1177.24503000001
"10709","Central","Fixed",0.55,472,0.025,8,8.2,1522.89003,0.7,2152.5,-33072.9275394734,1522.89003
"10710","Central","Fixed",0.55,472,0.025,9,8.2,1253.53503,0.6,1845,-33342.2825394734,1253.53503
"10711","Central","Tracking",0.55,472,0.025,4,4.6,872.085030000002,1.6,4920,-21590.4858371333,872.085030000002
"10712","Central","Tracking",0.55,472,0.025,5,4.6,1024.66503,1.2,3690,-21437.9058371333,1024.66503
"10713","Central","Tracking",0.55,472,0.025,6,4.6,216.600030000001,0.9,2767.5,-22245.9708371333,216.600030000001
"10714","Central","Tracking",0.55,472,0.025,7,4.6,1177.24503,0.8,2460,-21285.3258371333,1177.24503
"10715","Central","Tracking",0.55,472,0.025,8,4.6,1522.89003,0.7,2152.5,-20939.6808371333,1522.89003
"10716","Central","Tracking",0.55,472,0.025,9,4.6,1253.53503,0.6,1845,-21209.0358371333,1253.53503
"10717","Central","Tracking",0.55,472,0.025,4,6.4,872.085030000002,1.6,4920,-25027.9100755814,872.085030000002
