"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.0360.6Northern",-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-6325.66,-6802.94,-7695.51,-6383.78,-6733.99,-7084.2,-12459.42,-14368.54,-17938.83,-12691.64,-14092.48,-15493.33,-18593.55,-21934.5,-28182.51,-19000.23,-21451.71,-23903.18,-22682.6,-26978.11,-35011.26,-23205.67,-26357.57,-29509.46,-24727.16,-29499.95,-38425.68,-25308.35,-28810.46,-32312.57,-28816.25,-34543.59,-45254.47,-29513.75,-33716.28,-37918.81,-28816.25,-34543.59,-45254.47,-29513.75,-33716.28,-37918.81
"0.0460.6Northern",-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-4281.46,-5942.88,-6420.16,-7312.73,-5945.75,-6295.96,-6646.17,-10928.62,-12837.74,-16408.03,-10939.77,-12340.61,-13741.46,-15914.83,-19255.78,-25503.79,-15934.72,-18386.2,-20837.67,-19238.5,-23534.01,-31567.16,-19264.32,-22416.22,-25568.11,-20900.38,-25673.17,-34598.9,-20929.07,-24431.18,-27933.29,-24224.1,-29951.44,-40662.32,-24258.62,-28461.15,-32663.68,-24224.1,-29951.44,-40662.32,-24258.62,-28461.15,-32663.68
"0.0290.6Northern",1253.54,1253.54,1253.54,1253.54,1253.54,1253.54,-1173.44,-1650.72,-2543.29,-1286.81,-1637.02,-1987.23,-8455.22,-10364.34,-13934.63,-8908.51,-10309.35,-11710.2,-15737.27,-19078.22,-25326.23,-16530.74,-18982.22,-21433.69,-20591.7,-24887.21,-32920.36,-21612.02,-24763.92,-27915.81,-23018.94,-27791.73,-36717.46,-24152.63,-27654.74,-31156.85,-27873.4,-33600.74,-44311.62,-29233.88,-33436.41,-37638.94,-27873.4,-33600.74,-44311.62,-29233.88,-33436.41,-37638.94
"0.0390.6Northern",1253.54,1253.54,1253.54,1253.54,1253.54,1253.54,-790.66,-1267.94,-2160.51,-848.78,-1198.99,-1549.2,-6924.42,-8833.54,-12403.83,-7156.64,-8557.48,-9958.33,-13058.55,-16399.5,-22647.51,-13465.23,-15916.71,-18368.18,-17147.6,-21443.11,-29476.26,-17670.67,-20822.57,-23974.46,-19192.16,-23964.95,-32890.68,-19773.35,-23275.46,-26777.57,-23281.25,-29008.59,-39719.47,-23978.75,-28181.28,-32383.81,-23281.25,-29008.59,-39719.47,-23978.75,-28181.28,-32383.81
"0.0490.6Northern",1253.54,1253.54,1253.54,1253.54,1253.54,1253.54,-407.88,-885.16,-1777.73,-410.75,-760.96,-1111.17,-5393.62,-7302.74,-10873.03,-5404.77,-6805.61,-8206.46,-10379.83,-13720.78,-19968.79,-10399.72,-12851.2,-15302.67,-13703.5,-17999.01,-26032.16,-13729.32,-16881.22,-20033.11,-15365.38,-20138.17,-29063.9,-15394.07,-18896.18,-22398.29,-18689.1,-24416.44,-35127.32,-18723.62,-22926.15,-27128.68,-18689.1,-24416.44,-35127.32,-18723.62,-22926.15,-27128.68
"0.0230.7Northern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-11666.59,-12143.86,-13036.44,-11779.96,-12130.17,-12480.38,-18948.37,-20857.48,-24427.77,-19401.66,-20802.5,-22203.34,-26230.41,-29571.36,-35819.37,-27023.89,-29475.36,-31926.84,-31084.84,-35380.35,-43413.51,-32105.16,-35257.06,-38408.96,-33512.09,-38284.87,-47210.6,-34645.77,-38147.88,-41649.99,-38366.54,-44093.89,-54804.76,-39727.02,-43929.55,-48132.08,-38366.54,-44093.89,-54804.76,-39727.02,-43929.55,-48132.08
"0.0330.7Northern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-11283.81,-11761.08,-12653.66,-11341.93,-11692.14,-12042.35,-17417.57,-19326.68,-22896.97,-17649.79,-19050.63,-20451.47,-23551.69,-26892.64,-33140.65,-23958.38,-26409.85,-28861.33,-27640.74,-31936.25,-39969.41,-28163.81,-31315.71,-34467.61,-29685.31,-34458.09,-43383.82,-30266.49,-33768.6,-37270.71,-33774.39,-39501.74,-50212.61,-34471.89,-38674.42,-42876.95,-33774.39,-39501.74,-50212.61,-34471.89,-38674.42,-42876.95
"0.0430.7Northern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-10901.03,-11378.3,-12270.88,-10903.9,-11254.11,-11604.32,-15886.77,-17795.88,-21366.17,-15897.92,-17298.76,-18699.6,-20872.97,-24213.92,-30461.93,-20892.87,-23344.34,-25795.82,-24196.64,-28492.15,-36525.31,-24222.46,-27374.36,-30526.26,-25858.53,-30631.31,-39557.04,-25887.21,-29389.32,-32891.43,-29182.24,-34909.59,-45620.46,-29216.76,-33419.29,-37621.82,-29182.24,-34909.59,-45620.46,-29216.76,-33419.29,-37621.82
"0.0260.7Northern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-5209.09,-5686.36,-6578.94,-5322.46,-5672.67,-6022.88,-12490.87,-14399.98,-17970.27,-12944.16,-14345,-15745.84,-19772.91,-23113.86,-29361.87,-20566.39,-23017.86,-25469.34,-24627.34,-28922.85,-36956.01,-25647.66,-28799.56,-31951.46,-27054.59,-31827.37,-40753.1,-28188.27,-31690.38,-35192.49,-31909.04,-37636.39,-48347.26,-33269.52,-37472.05,-41674.58,-31909.04,-37636.39,-48347.26,-33269.52,-37472.05,-41674.58
"0.0360.7Northern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-4826.31,-5303.58,-6196.16,-4884.43,-5234.64,-5584.85,-10960.07,-12869.18,-16439.47,-11192.29,-12593.13,-13993.97,-17094.19,-20435.14,-26683.15,-17500.88,-19952.35,-22403.83,-21183.24,-25478.75,-33511.91,-21706.31,-24858.21,-28010.11,-23227.81,-28000.59,-36926.32,-23808.99,-27311.1,-30813.21,-27316.89,-33044.24,-43755.11,-28014.39,-32216.92,-36419.45,-27316.89,-33044.24,-43755.11,-28014.39,-32216.92,-36419.45
"0.0460.7Northern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-4443.53,-4920.8,-5813.38,-4446.4,-4796.61,-5146.82,-9429.27,-11338.38,-14908.67,-9440.42,-10841.26,-12242.1,-14415.47,-17756.42,-24004.43,-14435.37,-16886.84,-19338.32,-17739.14,-22034.65,-30067.81,-17764.96,-20916.86,-24068.76,-19401.03,-24173.81,-33099.54,-19429.71,-22931.82,-26433.93,-22724.74,-28452.09,-39162.96,-22759.26,-26961.79,-31164.32,-22724.74,-28452.09,-39162.96,-22759.26,-26961.79,-31164.32
"0.0290.7Northern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,1248.41,771.14,-121.44,1135.04,784.83,434.62,-6033.37,-7942.48,-11512.77,-6486.66,-7887.5,-9288.34,-13315.41,-16656.36,-22904.37,-14108.89,-16560.36,-19011.84,-18169.84,-22465.35,-30498.51,-19190.16,-22342.06,-25493.96,-20597.09,-25369.87,-34295.6,-21730.77,-25232.88,-28734.99,-25451.54,-31178.89,-41889.76,-26812.02,-31014.55,-35217.08,-25451.54,-31178.89,-41889.76,-26812.02,-31014.55,-35217.08
"0.0390.7Northern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,1631.19,1153.92,261.34,1573.07,1222.86,872.65,-4502.57,-6411.68,-9981.97,-4734.79,-6135.63,-7536.47,-10636.69,-13977.64,-20225.65,-11043.38,-13494.85,-15946.33,-14725.74,-19021.25,-27054.41,-15248.81,-18400.71,-21552.61,-16770.31,-21543.09,-30468.82,-17351.49,-20853.6,-24355.71,-20859.39,-26586.74,-37297.61,-21556.89,-25759.42,-29961.95,-20859.39,-26586.74,-37297.61,-21556.89,-25759.42,-29961.95
"0.0490.7Northern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,2013.97,1536.7,644.12,2011.1,1660.89,1310.68,-2971.77,-4880.88,-8451.17,-2982.92,-4383.76,-5784.6,-7957.97,-11298.92,-17546.93,-7977.87,-10429.34,-12880.82,-11281.64,-15577.15,-23610.31,-11307.46,-14459.36,-17611.26,-12943.53,-17716.31,-26642.04,-12972.21,-16474.32,-19976.43,-16267.24,-21994.59,-32705.46,-16301.76,-20504.29,-24706.82,-16267.24,-21994.59,-32705.46,-16301.76,-20504.29,-24706.82
"0.0230.8Northern",-8662.75,-8662.75,-8662.75,-8662.75,-8662.75,-8662.75,-11089.73,-11567.01,-12459.58,-11203.1,-11553.31,-11903.52,-18371.51,-20280.63,-23850.92,-18824.8,-20225.64,-21626.49,-25653.56,-28994.51,-35242.52,-26447.03,-28898.51,-31349.98,-30507.99,-34803.5,-42836.65,-31528.31,-34680.21,-37832.1,-32935.23,-37708.02,-46633.75,-34068.92,-37571.03,-41073.14,-37789.69,-43517.03,-54227.91,-39150.17,-43352.7,-47555.23,-37789.69,-43517.03,-54227.91,-39150.17,-43352.7,-47555.23
"0.0330.8Northern",-8662.75,-8662.75,-8662.75,-8662.75,-8662.75,-8662.75,-10706.95,-11184.23,-12076.8,-10765.07,-11115.28,-11465.49,-16840.71,-18749.83,-22320.12,-17072.93,-18473.77,-19874.62,-22974.84,-26315.79,-32563.8,-23381.52,-25833,-28284.47,-27063.89,-31359.4,-39392.55,-27586.96,-30738.86,-33890.75,-29108.45,-33881.24,-42806.97,-29689.64,-33191.75,-36693.86,-33197.54,-38924.88,-49635.76,-33895.04,-38097.57,-42300.1,-33197.54,-38924.88,-49635.76,-33895.04,-38097.57,-42300.1
"0.0430.8Northern",-8662.75,-8662.75,-8662.75,-8662.75,-8662.75,-8662.75,-10324.17,-10801.45,-11694.02,-10327.04,-10677.25,-11027.46,-15309.91,-17219.03,-20789.32,-15321.06,-16721.9,-18122.75,-20296.12,-23637.07,-29885.08,-20316.01,-22767.49,-25218.96,-23619.79,-27915.3,-35948.45,-23645.61,-26797.51,-29949.4,-25281.67,-30054.46,-38980.19,-25310.36,-28812.47,-32314.58,-28605.39,-34332.73,-45043.61,-28639.91,-32842.44,-37044.97,-28605.39,-34332.73,-45043.61,-28639.91,-32842.44,-37044.97
"0.0260.8Northern",-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-3709.73,-4187.01,-5079.58,-3823.1,-4173.31,-4523.52,-10991.51,-12900.63,-16470.92,-11444.8,-12845.64,-14246.49,-18273.56,-21614.51,-27862.52,-19067.03,-21518.51,-23969.98,-23127.99,-27423.5,-35456.65,-24148.31,-27300.21,-30452.1,-25555.23,-30328.02,-39253.75,-26688.92,-30191.03,-33693.14,-30409.69,-36137.03,-46847.91,-31770.17,-35972.7,-40175.23,-30409.69,-36137.03,-46847.91,-31770.17,-35972.7,-40175.23
"0.0360.8Northern",-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-3326.95,-3804.23,-4696.8,-3385.07,-3735.28,-4085.49,-9460.71,-11369.83,-14940.12,-9692.93,-11093.77,-12494.62,-15594.84,-18935.79,-25183.8,-16001.52,-18453,-20904.47,-19683.89,-23979.4,-32012.55,-20206.96,-23358.86,-26510.75,-21728.45,-26501.24,-35426.97,-22309.64,-25811.75,-29313.86,-25817.54,-31544.88,-42255.76,-26515.04,-30717.57,-34920.1,-25817.54,-31544.88,-42255.76,-26515.04,-30717.57,-34920.1
"0.0460.8Northern",-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-1282.75,-2944.17,-3421.45,-4314.02,-2947.04,-3297.25,-3647.46,-7929.91,-9839.03,-13409.32,-7941.06,-9341.9,-10742.75,-12916.12,-16257.07,-22505.08,-12936.01,-15387.49,-17838.96,-16239.79,-20535.3,-28568.45,-16265.61,-19417.51,-22569.4,-17901.67,-22674.46,-31600.19,-17930.36,-21432.47,-24934.58,-21225.39,-26952.73,-37663.61,-21259.91,-25462.44,-29664.97,-21225.39,-26952.73,-37663.61,-21259.91,-25462.44,-29664.97
"0.0290.8Northern",6097.25,6097.25,6097.25,6097.25,6097.25,6097.25,3670.27,3192.99,2300.42,3556.9,3206.69,2856.48,-3611.51,-5520.63,-9090.92,-4064.8,-5465.64,-6866.49,-10893.56,-14234.51,-20482.52,-11687.03,-14138.51,-16589.98,-15747.99,-20043.5,-28076.65,-16768.31,-19920.21,-23072.1,-18175.23,-22948.02,-31873.75,-19308.92,-22811.03,-26313.14,-23029.69,-28757.03,-39467.91,-24390.17,-28592.7,-32795.23,-23029.69,-28757.03,-39467.91,-24390.17,-28592.7,-32795.23
"0.0390.8Northern",6097.25,6097.25,6097.25,6097.25,6097.25,6097.25,4053.05,3575.77,2683.2,3994.93,3644.72,3294.51,-2080.71,-3989.83,-7560.12,-2312.93,-3713.77,-5114.62,-8214.84,-11555.79,-17803.8,-8621.52,-11073,-13524.47,-12303.89,-16599.4,-24632.55,-12826.96,-15978.86,-19130.75,-14348.45,-19121.24,-28046.97,-14929.64,-18431.75,-21933.86,-18437.54,-24164.88,-34875.76,-19135.04,-23337.57,-27540.1,-18437.54,-24164.88,-34875.76,-19135.04,-23337.57,-27540.1
"0.0490.8Northern",6097.25,6097.25,6097.25,6097.25,6097.25,6097.25,4435.83,3958.55,3065.98,4432.96,4082.75,3732.54,-549.91,-2459.03,-6029.32,-561.06,-1961.9,-3362.75,-5536.12,-8877.07,-15125.08,-5556.01,-8007.49,-10458.96,-8859.79,-13155.3,-21188.45,-8885.61,-12037.51,-15189.4,-10521.67,-15294.46,-24220.19,-10550.36,-14052.47,-17554.58,-13845.39,-19572.73,-30283.61,-13879.91,-18082.44,-22284.97,-13845.39,-19572.73,-30283.61,-13879.91,-18082.44,-22284.97
"0.0230.9Northern",-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-10512.88,-10990.15,-11882.73,-10626.25,-10976.46,-11326.67,-17794.66,-19703.77,-23274.06,-18247.95,-19648.79,-21049.63,-25076.7,-28417.65,-34665.66,-25870.18,-28321.65,-30773.13,-29931.13,-34226.64,-42259.8,-30951.45,-34103.35,-37255.25,-32358.38,-37131.16,-46056.89,-33492.06,-36994.17,-40496.28,-37212.83,-42940.18,-53651.05,-38573.31,-42775.84,-46978.37,-37212.83,-42940.18,-53651.05,-38573.31,-42775.84,-46978.37
"0.0330.9Northern",-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-10130.1,-10607.37,-11499.95,-10188.22,-10538.43,-10888.64,-16263.86,-18172.97,-21743.26,-16496.08,-17896.92,-19297.76,-22397.98,-25738.93,-31986.94,-22804.67,-25256.14,-27707.62,-26487.03,-30782.54,-38815.7,-27010.1,-30162,-33313.9,-28531.6,-33304.38,-42230.11,-29112.78,-32614.89,-36117,-32620.68,-38348.03,-49058.9,-33318.18,-37520.71,-41723.24,-32620.68,-38348.03,-49058.9,-33318.18,-37520.71,-41723.24
"0.0430.9Northern",-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-8085.9,-9747.32,-10224.59,-11117.17,-9750.19,-10100.4,-10450.61,-14733.06,-16642.17,-20212.46,-14744.21,-16145.05,-17545.89,-19719.26,-23060.21,-29308.22,-19739.16,-22190.63,-24642.11,-23042.93,-27338.44,-35371.6,-23068.75,-26220.65,-29372.55,-24704.82,-29477.6,-38403.33,-24733.5,-28235.61,-31737.72,-28028.53,-33755.88,-44466.75,-28063.05,-32265.58,-36468.11,-28028.53,-33755.88,-44466.75,-28063.05,-32265.58,-36468.11
"0.0260.9Northern",216.6,216.6,216.6,216.6,216.6,216.6,-2210.38,-2687.65,-3580.23,-2323.75,-2673.96,-3024.17,-9492.16,-11401.27,-14971.56,-9945.45,-11346.29,-12747.13,-16774.2,-20115.15,-26363.16,-17567.68,-20019.15,-22470.63,-21628.63,-25924.14,-33957.3,-22648.95,-25800.85,-28952.75,-24055.88,-28828.66,-37754.39,-25189.56,-28691.67,-32193.78,-28910.33,-34637.68,-45348.55,-30270.81,-34473.34,-38675.87,-28910.33,-34637.68,-45348.55,-30270.81,-34473.34,-38675.87
"0.0360.9Northern",216.6,216.6,216.6,216.6,216.6,216.6,-1827.6,-2304.87,-3197.45,-1885.72,-2235.93,-2586.14,-7961.36,-9870.47,-13440.76,-8193.58,-9594.42,-10995.26,-14095.48,-17436.43,-23684.44,-14502.17,-16953.64,-19405.12,-18184.53,-22480.04,-30513.2,-18707.6,-21859.5,-25011.4,-20229.1,-25001.88,-33927.61,-20810.28,-24312.39,-27814.5,-24318.18,-30045.53,-40756.4,-25015.68,-29218.21,-33420.74,-24318.18,-30045.53,-40756.4,-25015.68,-29218.21,-33420.74
"0.0460.9Northern",216.6,216.6,216.6,216.6,216.6,216.6,-1444.82,-1922.09,-2814.67,-1447.69,-1797.9,-2148.11,-6430.56,-8339.67,-11909.96,-6441.71,-7842.55,-9243.39,-11416.76,-14757.71,-21005.72,-11436.66,-13888.13,-16339.61,-14740.43,-19035.94,-27069.1,-14766.25,-17918.15,-21070.05,-16402.32,-21175.1,-30100.83,-16431,-19933.11,-23435.22,-19726.03,-25453.38,-36164.25,-19760.55,-23963.08,-28165.61,-19726.03,-25453.38,-36164.25,-19760.55,-23963.08,-28165.61
"0.0290.9Northern",8519.1,8519.1,8519.1,8519.1,8519.1,8519.1,6092.12,5614.85,4722.27,5978.75,5628.54,5278.33,-1189.66,-3098.77,-6669.06,-1642.95,-3043.79,-4444.63,-8471.7,-11812.65,-18060.66,-9265.18,-11716.65,-14168.13,-13326.13,-17621.64,-25654.8,-14346.45,-17498.35,-20650.25,-15753.38,-20526.16,-29451.89,-16887.06,-20389.17,-23891.28,-20607.83,-26335.18,-37046.05,-21968.31,-26170.84,-30373.37,-20607.83,-26335.18,-37046.05,-21968.31,-26170.84,-30373.37
"0.0390.9Northern",8519.1,8519.1,8519.1,8519.1,8519.1,8519.1,6474.9,5997.63,5105.05,6416.78,6066.57,5716.36,341.14,-1567.97,-5138.26,108.92,-1291.92,-2692.76,-5792.98,-9133.93,-15381.94,-6199.67,-8651.14,-11102.62,-9882.03,-14177.54,-22210.7,-10405.1,-13557,-16708.9,-11926.6,-16699.38,-25625.11,-12507.78,-16009.89,-19512,-16015.68,-21743.03,-32453.9,-16713.18,-20915.71,-25118.24,-16015.68,-21743.03,-32453.9,-16713.18,-20915.71,-25118.24
"0.0490.9Northern",8519.1,8519.1,8519.1,8519.1,8519.1,8519.1,6857.68,6380.41,5487.83,6854.81,6504.6,6154.39,1871.94,-37.17,-3607.46,1860.79,459.95,-940.89,-3114.26,-6455.21,-12703.22,-3134.16,-5585.63,-8037.11,-6437.93,-10733.44,-18766.6,-6463.75,-9615.65,-12767.55,-8099.82,-12872.6,-21798.33,-8128.5,-11630.61,-15132.72,-11423.53,-17150.88,-27861.75,-11458.05,-15660.58,-19863.11,-11423.53,-17150.88,-27861.75,-11458.05,-15660.58,-19863.11
"0.0231.0Northern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-9936.02,-10413.3,-11305.87,-10049.39,-10399.6,-10749.81,-17217.8,-19126.92,-22697.21,-17671.09,-19071.93,-20472.78,-24499.85,-27840.8,-34088.81,-25293.32,-27744.8,-30196.27,-29354.28,-33649.79,-41682.94,-30374.6,-33526.5,-36678.39,-31781.52,-36554.31,-45480.04,-32915.21,-36417.32,-39919.43,-36635.98,-42363.32,-53074.2,-37996.46,-42198.99,-46401.52,-36635.98,-42363.32,-53074.2,-37996.46,-42198.99,-46401.52
"0.0331.0Northern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-9553.24,-10030.52,-10923.09,-9611.36,-9961.57,-10311.78,-15687,-17596.12,-21166.41,-15919.22,-17320.06,-18720.91,-21821.13,-25162.08,-31410.09,-22227.81,-24679.29,-27130.76,-25910.18,-30205.69,-38238.84,-26433.25,-29585.15,-32737.04,-27954.74,-32727.53,-41653.26,-28535.93,-32038.04,-35540.15,-32043.83,-37771.17,-48482.05,-32741.33,-36943.86,-41146.39,-32043.83,-37771.17,-48482.05,-32741.33,-36943.86,-41146.39
