"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wosp"
"277","Northern","Tracking",0.05,0,0.01,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"278","Northern","Tracking",0.05,0,0.01,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"279","Northern","Tracking",0.05,0,0.01,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"280","Northern","Tracking",0.05,0,0.01,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"281","Northern","Tracking",0.05,0,0.01,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"282","Northern","Tracking",0.05,0,0.01,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"283","Northern","Tracking",0.05,0,0.01,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"284","Northern","Tracking",0.05,0,0.01,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"285","Northern","Tracking",0.05,0,0.01,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"286","Northern","Tracking",0.05,0,0.01,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"287","Northern","Tracking",0.05,0,0.01,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"288","Northern","Tracking",0.05,0,0.01,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"289","Northern","Tracking",0.05,0,0.01,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"290","Northern","Tracking",0.05,0,0.01,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"291","Northern","Tracking",0.05,0,0.01,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"292","Northern","Tracking",0.05,0,0.01,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"293","Northern","Tracking",0.05,0,0.01,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"294","Northern","Tracking",0.05,0,0.01,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"295","Southern","Fixed",0.05,0,0.01,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"296","Southern","Fixed",0.05,0,0.01,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"297","Southern","Fixed",0.05,0,0.01,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"298","Southern","Fixed",0.05,0,0.01,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"299","Southern","Fixed",0.05,0,0.01,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"300","Southern","Fixed",0.05,0,0.01,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"301","Southern","Fixed",0.05,0,0.01,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"302","Southern","Fixed",0.05,0,0.01,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"303","Southern","Fixed",0.05,0,0.01,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"304","Southern","Fixed",0.05,0,0.01,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"305","Southern","Fixed",0.05,0,0.01,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"306","Southern","Fixed",0.05,0,0.01,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"307","Southern","Fixed",0.05,0,0.01,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"308","Southern","Fixed",0.05,0,0.01,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"309","Southern","Fixed",0.05,0,0.01,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"310","Southern","Fixed",0.05,0,0.01,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"311","Southern","Fixed",0.05,0,0.01,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"312","Southern","Fixed",0.05,0,0.01,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"313","Southern","Fixed",0.05,0,0.01,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"314","Southern","Fixed",0.05,0,0.01,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"315","Southern","Fixed",0.05,0,0.01,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"316","Southern","Tracking",0.05,0,0.01,11,4.6,484.61702,0.6,654,-515.38298,484.61702
"317","Southern","Tracking",0.05,0,0.01,12,4.6,327.86702,0.5,545,-672.13298,327.86702
"318","Southern","Tracking",0.05,0,0.01,13,4.6,872.86702,0.5,545,-127.13298,872.86702
"319","Southern","Tracking",0.05,0,0.01,14,4.6,389.11702,0.4,436,-610.88298,389.11702
"320","Southern","Tracking",0.05,0,0.01,15,4.6,825.11702,0.4,436,-174.88298,825.11702
"321","Southern","Tracking",0.05,0,0.01,16,4.6,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"322","Southern","Tracking",0.05,0,0.01,17,4.6,341.36702,0.3,327,-658.63298,341.36702
"323","Southern","Tracking",0.05,0,0.01,11,6.4,484.61702,0.6,654,-515.38298,484.61702
"324","Southern","Tracking",0.05,0,0.01,12,6.4,327.86702,0.5,545,-672.13298,327.86702
"325","Southern","Tracking",0.05,0,0.01,13,6.4,872.86702,0.5,545,-127.13298,872.86702
"326","Southern","Tracking",0.05,0,0.01,14,6.4,389.11702,0.4,436,-610.88298,389.11702
"327","Southern","Tracking",0.05,0,0.01,15,6.4,825.11702,0.4,436,-174.88298,825.11702
"328","Southern","Tracking",0.05,0,0.01,16,6.4,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"329","Southern","Tracking",0.05,0,0.01,17,6.4,341.36702,0.3,327,-658.63298,341.36702
"330","Southern","Tracking",0.05,0,0.01,11,8.2,484.61702,0.6,654,-515.38298,484.61702
"331","Southern","Tracking",0.05,0,0.01,12,8.2,327.86702,0.5,545,-672.13298,327.86702
"332","Southern","Tracking",0.05,0,0.01,13,8.2,872.86702,0.5,545,-127.13298,872.86702
"333","Southern","Tracking",0.05,0,0.01,14,8.2,389.11702,0.4,436,-610.88298,389.11702
"334","Southern","Tracking",0.05,0,0.01,15,8.2,825.11702,0.4,436,-174.88298,825.11702
"335","Southern","Tracking",0.05,0,0.01,16,8.2,14.3670199999997,0.3,327,-985.63298,14.3670199999997
"336","Southern","Tracking",0.05,0,0.01,17,8.2,341.36702,0.3,327,-658.63298,341.36702
"337","Black Belt","Fixed",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1624.93061439987,484.61702
"338","Black Belt","Fixed",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1781.68061439987,327.86702
"339","Black Belt","Fixed",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1236.68061439987,872.86702
"340","Black Belt","Fixed",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1720.43061439987,389.11702
"341","Black Belt","Fixed",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1284.43061439987,825.11702
"342","Black Belt","Fixed",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2095.18061439987,14.3670199999997
"343","Black Belt","Fixed",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1768.18061439987,341.36702
"344","Black Belt","Fixed",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1912.15985383248,484.61702
"345","Black Belt","Fixed",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2068.90985383248,327.86702
"346","Black Belt","Fixed",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1523.90985383248,872.86702
"347","Black Belt","Fixed",0.1,59,0.01,14,6.4,389.11702,0.4,436,-2007.65985383248,389.11702
"348","Black Belt","Fixed",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1571.65985383248,825.11702
"349","Black Belt","Fixed",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2382.40985383248,14.3670199999997
"350","Black Belt","Fixed",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2055.40985383248,341.36702
"351","Black Belt","Fixed",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2449.3158340701,484.61702
"352","Black Belt","Fixed",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2606.0658340701,327.86702
"353","Black Belt","Fixed",0.1,59,0.01,13,8.2,872.86702,0.5,545,-2061.0658340701,872.86702
"354","Black Belt","Fixed",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2544.8158340701,389.11702
"355","Black Belt","Fixed",0.1,59,0.01,15,8.2,825.11702,0.4,436,-2108.8158340701,825.11702
"356","Black Belt","Fixed",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2919.5658340701,14.3670199999997
"357","Black Belt","Fixed",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2592.5658340701,341.36702
"358","Black Belt","Tracking",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1676.48990863584,484.61702
"359","Black Belt","Tracking",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1833.23990863584,327.86702
"360","Black Belt","Tracking",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1288.23990863584,872.86702
"361","Black Belt","Tracking",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1771.98990863584,389.11702
"362","Black Belt","Tracking",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1335.98990863584,825.11702
"363","Black Belt","Tracking",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2146.73990863584,14.3670199999997
"364","Black Belt","Tracking",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1819.73990863584,341.36702
"365","Black Belt","Tracking",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1887.24902588184,484.61702
"366","Black Belt","Tracking",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2043.99902588184,327.86702
"367","Black Belt","Tracking",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1498.99902588184,872.86702
"368","Black Belt","Tracking",0.1,59,0.01,14,6.4,389.11702,0.4,436,-1982.74902588184,389.11702
"369","Black Belt","Tracking",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1546.74902588184,825.11702
"370","Black Belt","Tracking",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2357.49902588184,14.3670199999997
"371","Black Belt","Tracking",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2030.49902588184,341.36702
"372","Black Belt","Tracking",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2098.00814312785,484.61702
"373","Black Belt","Tracking",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2254.75814312785,327.86702
"374","Black Belt","Tracking",0.1,59,0.01,13,8.2,872.86702,0.5,545,-1709.75814312785,872.86702
"375","Black Belt","Tracking",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2193.50814312785,389.11702
"376","Black Belt","Tracking",0.1,59,0.01,15,8.2,825.11702,0.4,436,-1757.50814312785,825.11702
"377","Black Belt","Tracking",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2568.25814312785,14.3670199999997
"378","Black Belt","Tracking",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2241.25814312785,341.36702
"379","Central","Fixed",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1639.98681439987,484.61702
"380","Central","Fixed",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1796.73681439987,327.86702
"381","Central","Fixed",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1251.73681439987,872.86702
"382","Central","Fixed",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1735.48681439987,389.11702
"383","Central","Fixed",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1299.48681439987,825.11702
"384","Central","Fixed",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2110.23681439987,14.3670199999997
"385","Central","Fixed",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1783.23681439987,341.36702
"386","Central","Fixed",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1927.21605383248,484.61702
"387","Central","Fixed",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2083.96605383248,327.86702
"388","Central","Fixed",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1538.96605383248,872.86702
"389","Central","Fixed",0.1,59,0.01,14,6.4,389.11702,0.4,436,-2022.71605383248,389.11702
"390","Central","Fixed",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1586.71605383248,825.11702
"391","Central","Fixed",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2397.46605383248,14.3670199999997
"392","Central","Fixed",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2070.46605383248,341.36702
"393","Central","Fixed",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2464.37203407009,484.61702
"394","Central","Fixed",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2621.12203407009,327.86702
"395","Central","Fixed",0.1,59,0.01,13,8.2,872.86702,0.5,545,-2076.12203407009,872.86702
"396","Central","Fixed",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2559.87203407009,389.11702
"397","Central","Fixed",0.1,59,0.01,15,8.2,825.11702,0.4,436,-2123.87203407009,825.11702
"398","Central","Fixed",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2934.62203407009,14.3670199999997
"399","Central","Fixed",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2607.62203407009,341.36702
"400","Central","Tracking",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1693.48830863584,484.61702
"401","Central","Tracking",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1850.23830863584,327.86702
"402","Central","Tracking",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1305.23830863584,872.86702
"403","Central","Tracking",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1788.98830863584,389.11702
"404","Central","Tracking",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1352.98830863584,825.11702
"405","Central","Tracking",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2163.73830863584,14.3670199999997
"406","Central","Tracking",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1836.73830863584,341.36702
"407","Central","Tracking",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1904.24742588184,484.61702
"408","Central","Tracking",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2060.99742588184,327.86702
"409","Central","Tracking",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1515.99742588184,872.86702
"410","Central","Tracking",0.1,59,0.01,14,6.4,389.11702,0.4,436,-1999.74742588184,389.11702
"411","Central","Tracking",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1563.74742588184,825.11702
"412","Central","Tracking",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2374.49742588184,14.3670199999997
"413","Central","Tracking",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2047.49742588184,341.36702
"414","Central","Tracking",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2115.00654312786,484.61702
"415","Central","Tracking",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2271.75654312786,327.86702
"416","Central","Tracking",0.1,59,0.01,13,8.2,872.86702,0.5,545,-1726.75654312786,872.86702
"417","Central","Tracking",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2210.50654312786,389.11702
"418","Central","Tracking",0.1,59,0.01,15,8.2,825.11702,0.4,436,-1774.50654312786,825.11702
"419","Central","Tracking",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2585.25654312786,14.3670199999997
"420","Central","Tracking",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2258.25654312786,341.36702
"421","Northern","Fixed",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1663.02761439987,484.61702
"422","Northern","Fixed",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1819.77761439987,327.86702
"423","Northern","Fixed",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1274.77761439987,872.86702
"424","Northern","Fixed",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1758.52761439987,389.11702
"425","Northern","Fixed",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1322.52761439987,825.11702
"426","Northern","Fixed",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2133.27761439987,14.3670199999997
"427","Northern","Fixed",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1806.27761439987,341.36702
"428","Northern","Fixed",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1950.25685383248,484.61702
"429","Northern","Fixed",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2107.00685383248,327.86702
"430","Northern","Fixed",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1562.00685383248,872.86702
"431","Northern","Fixed",0.1,59,0.01,14,6.4,389.11702,0.4,436,-2045.75685383248,389.11702
"432","Northern","Fixed",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1609.75685383248,825.11702
"433","Northern","Fixed",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2420.50685383248,14.3670199999997
"434","Northern","Fixed",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2093.50685383248,341.36702
"435","Northern","Fixed",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2487.41283407009,484.61702
"436","Northern","Fixed",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2644.16283407009,327.86702
"437","Northern","Fixed",0.1,59,0.01,13,8.2,872.86702,0.5,545,-2099.16283407009,872.86702
"438","Northern","Fixed",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2582.91283407009,389.11702
"439","Northern","Fixed",0.1,59,0.01,15,8.2,825.11702,0.4,436,-2146.91283407009,825.11702
"440","Northern","Fixed",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2957.66283407009,14.3670199999997
"441","Northern","Fixed",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2630.66283407009,341.36702
"442","Northern","Tracking",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1727.98310863584,484.61702
"443","Northern","Tracking",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1884.73310863584,327.86702
"444","Northern","Tracking",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1339.73310863584,872.86702
"445","Northern","Tracking",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1823.48310863584,389.11702
"446","Northern","Tracking",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1387.48310863584,825.11702
"447","Northern","Tracking",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2198.23310863584,14.3670199999997
"448","Northern","Tracking",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1871.23310863584,341.36702
"449","Northern","Tracking",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1938.74222588185,484.61702
"450","Northern","Tracking",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2095.49222588185,327.86702
"451","Northern","Tracking",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1550.49222588185,872.86702
"452","Northern","Tracking",0.1,59,0.01,14,6.4,389.11702,0.4,436,-2034.24222588185,389.11702
"453","Northern","Tracking",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1598.24222588185,825.11702
"454","Northern","Tracking",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2408.99222588185,14.3670199999997
"455","Northern","Tracking",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2081.99222588185,341.36702
"456","Northern","Tracking",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2149.50134312786,484.61702
"457","Northern","Tracking",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2306.25134312786,327.86702
"458","Northern","Tracking",0.1,59,0.01,13,8.2,872.86702,0.5,545,-1761.25134312786,872.86702
"459","Northern","Tracking",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2245.00134312786,389.11702
"460","Northern","Tracking",0.1,59,0.01,15,8.2,825.11702,0.4,436,-1809.00134312786,825.11702
"461","Northern","Tracking",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2619.75134312786,14.3670199999997
"462","Northern","Tracking",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2292.75134312786,341.36702
"463","Southern","Fixed",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1619.46921439987,484.61702
"464","Southern","Fixed",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1776.21921439987,327.86702
"465","Southern","Fixed",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1231.21921439987,872.86702
"466","Southern","Fixed",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1714.96921439987,389.11702
"467","Southern","Fixed",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1278.96921439987,825.11702
"468","Southern","Fixed",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2089.71921439987,14.3670199999997
"469","Southern","Fixed",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1762.71921439987,341.36702
"470","Southern","Fixed",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1906.69845383248,484.61702
"471","Southern","Fixed",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2063.44845383248,327.86702
"472","Southern","Fixed",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1518.44845383248,872.86702
"473","Southern","Fixed",0.1,59,0.01,14,6.4,389.11702,0.4,436,-2002.19845383248,389.11702
"474","Southern","Fixed",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1566.19845383248,825.11702
"475","Southern","Fixed",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2376.94845383248,14.3670199999997
"476","Southern","Fixed",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2049.94845383248,341.36702
"477","Southern","Fixed",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2443.85443407009,484.61702
"478","Southern","Fixed",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2600.60443407009,327.86702
"479","Southern","Fixed",0.1,59,0.01,13,8.2,872.86702,0.5,545,-2055.60443407009,872.86702
"480","Southern","Fixed",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2539.35443407009,389.11702
"481","Southern","Fixed",0.1,59,0.01,15,8.2,825.11702,0.4,436,-2103.35443407009,825.11702
"482","Southern","Fixed",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2914.10443407009,14.3670199999997
"483","Southern","Fixed",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2587.10443407009,341.36702
"484","Southern","Tracking",0.1,59,0.01,11,4.6,484.61702,0.6,654,-1665.99870863584,484.61702
"485","Southern","Tracking",0.1,59,0.01,12,4.6,327.86702,0.5,545,-1822.74870863584,327.86702
"486","Southern","Tracking",0.1,59,0.01,13,4.6,872.86702,0.5,545,-1277.74870863584,872.86702
"487","Southern","Tracking",0.1,59,0.01,14,4.6,389.11702,0.4,436,-1761.49870863584,389.11702
"488","Southern","Tracking",0.1,59,0.01,15,4.6,825.11702,0.4,436,-1325.49870863584,825.11702
"489","Southern","Tracking",0.1,59,0.01,16,4.6,14.3670199999997,0.3,327,-2136.24870863584,14.3670199999997
"490","Southern","Tracking",0.1,59,0.01,17,4.6,341.36702,0.3,327,-1809.24870863584,341.36702
"491","Southern","Tracking",0.1,59,0.01,11,6.4,484.61702,0.6,654,-1876.75782588184,484.61702
"492","Southern","Tracking",0.1,59,0.01,12,6.4,327.86702,0.5,545,-2033.50782588184,327.86702
"493","Southern","Tracking",0.1,59,0.01,13,6.4,872.86702,0.5,545,-1488.50782588184,872.86702
"494","Southern","Tracking",0.1,59,0.01,14,6.4,389.11702,0.4,436,-1972.25782588184,389.11702
"495","Southern","Tracking",0.1,59,0.01,15,6.4,825.11702,0.4,436,-1536.25782588184,825.11702
"496","Southern","Tracking",0.1,59,0.01,16,6.4,14.3670199999997,0.3,327,-2347.00782588184,14.3670199999997
"497","Southern","Tracking",0.1,59,0.01,17,6.4,341.36702,0.3,327,-2020.00782588184,341.36702
"498","Southern","Tracking",0.1,59,0.01,11,8.2,484.61702,0.6,654,-2087.51694312786,484.61702
"499","Southern","Tracking",0.1,59,0.01,12,8.2,327.86702,0.5,545,-2244.26694312786,327.86702
"500","Southern","Tracking",0.1,59,0.01,13,8.2,872.86702,0.5,545,-1699.26694312786,872.86702
"501","Southern","Tracking",0.1,59,0.01,14,8.2,389.11702,0.4,436,-2183.01694312786,389.11702
"502","Southern","Tracking",0.1,59,0.01,15,8.2,825.11702,0.4,436,-1747.01694312786,825.11702
"503","Southern","Tracking",0.1,59,0.01,16,8.2,14.3670199999997,0.3,327,-2557.76694312786,14.3670199999997
"504","Southern","Tracking",0.1,59,0.01,17,8.2,341.36702,0.3,327,-2230.76694312786,341.36702
"505","Black Belt","Fixed",0.15,118,0.01,11,4.6,484.61702,0.6,654,-2734.51144879973,484.61702
"506","Black Belt","Fixed",0.15,118,0.01,12,4.6,327.86702,0.5,545,-2891.26144879973,327.86702
"507","Black Belt","Fixed",0.15,118,0.01,13,4.6,872.86702,0.5,545,-2346.26144879973,872.86702
"508","Black Belt","Fixed",0.15,118,0.01,14,4.6,389.11702,0.4,436,-2830.01144879973,389.11702
"509","Black Belt","Fixed",0.15,118,0.01,15,4.6,825.11702,0.4,436,-2394.01144879973,825.11702
"510","Black Belt","Fixed",0.15,118,0.01,16,4.6,14.3670199999997,0.3,327,-3204.76144879973,14.3670199999997
"511","Black Belt","Fixed",0.15,118,0.01,17,4.6,341.36702,0.3,327,-2877.76144879973,341.36702
