"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","tav_profit","tavp_wosp"
"34993","Central","Fixed",0.95,826,0.055,23,4.6,1549.38264,0.5,680,-12484.6638850205,1549.38264
"34994","Central","Fixed",0.95,826,0.055,17,6.4,697.382639999998,0.7,952,-20018.5636549506,697.382639999996
"34995","Central","Fixed",0.95,826,0.055,18,6.4,1649.38264,0.7,952,-19066.5636549506,1649.38264
"34996","Central","Fixed",0.95,826,0.055,19,6.4,715.38264,0.6,816,-20000.5636549506,715.38264
"34997","Central","Fixed",0.95,826,0.055,20,6.4,1531.38264,0.6,816,-19184.5636549506,1531.38264
"34998","Central","Fixed",0.95,826,0.055,21,6.4,189.38264,0.5,680,-20526.5636549506,189.38264
"34999","Central","Fixed",0.95,826,0.055,22,6.4,869.38264,0.5,680,-19846.5636549506,869.38264
"35000","Central","Fixed",0.95,826,0.055,23,6.4,1549.38264,0.5,680,-19166.5636549506,1549.38264
"35001","Central","Fixed",0.95,826,0.055,17,8.2,697.382639999998,0.7,952,-32514.5840039107,697.382639999996
"35002","Central","Fixed",0.95,826,0.055,18,8.2,1649.38264,0.7,952,-31562.5840039107,1649.38264
"35003","Central","Fixed",0.95,826,0.055,19,8.2,715.38264,0.6,816,-32496.5840039107,715.38264
"35004","Central","Fixed",0.95,826,0.055,20,8.2,1531.38264,0.6,816,-31680.5840039107,1531.38264
"35005","Central","Fixed",0.95,826,0.055,21,8.2,189.38264,0.5,680,-33022.5840039107,189.382639999996
"35006","Central","Fixed",0.95,826,0.055,22,8.2,869.38264,0.5,680,-32342.5840039107,869.38264
"35007","Central","Fixed",0.95,826,0.055,23,8.2,1549.38264,0.5,680,-31662.5840039107,1549.38264
"35008","Central","Tracking",0.95,826,0.055,17,4.6,697.382639999998,0.7,952,-11622.1364868006,697.382639999998
"35009","Central","Tracking",0.95,826,0.055,18,4.6,1649.38264,0.7,952,-10670.1364868006,1649.38264
"35010","Central","Tracking",0.95,826,0.055,19,4.6,715.38264,0.6,816,-11604.1364868006,715.38264
"35011","Central","Tracking",0.95,826,0.055,20,4.6,1531.38264,0.6,816,-10788.1364868006,1531.38264
"35012","Central","Tracking",0.95,826,0.055,21,4.6,189.38264,0.5,680,-12130.1364868006,189.38264
"35013","Central","Tracking",0.95,826,0.055,22,4.6,869.38264,0.5,680,-11450.1364868006,869.38264
"35014","Central","Tracking",0.95,826,0.055,23,4.6,1549.38264,0.5,680,-10770.1364868006,1549.38264
"35015","Central","Tracking",0.95,826,0.055,17,6.4,697.382639999998,0.7,952,-16525.0889153856,697.382639999996
"35016","Central","Tracking",0.95,826,0.055,18,6.4,1649.38264,0.7,952,-15573.0889153856,1649.38264
"35017","Central","Tracking",0.95,826,0.055,19,6.4,715.38264,0.6,816,-16507.0889153856,715.38264
"35018","Central","Tracking",0.95,826,0.055,20,6.4,1531.38264,0.6,816,-15691.0889153856,1531.38264
"35019","Central","Tracking",0.95,826,0.055,21,6.4,189.38264,0.5,680,-17033.0889153856,189.38264
"35020","Central","Tracking",0.95,826,0.055,22,6.4,869.38264,0.5,680,-16353.0889153856,869.38264
"35021","Central","Tracking",0.95,826,0.055,23,6.4,1549.38264,0.5,680,-15673.0889153856,1549.38264
"35022","Central","Tracking",0.95,826,0.055,17,8.2,697.382639999998,0.7,952,-21428.0413439707,697.382639999996
"35023","Central","Tracking",0.95,826,0.055,18,8.2,1649.38264,0.7,952,-20476.0413439707,1649.38264
"35024","Central","Tracking",0.95,826,0.055,19,8.2,715.38264,0.6,816,-21410.0413439707,715.38264
"35025","Central","Tracking",0.95,826,0.055,20,8.2,1531.38264,0.6,816,-20594.0413439707,1531.38264
"35026","Central","Tracking",0.95,826,0.055,21,8.2,189.38264,0.5,680,-21936.0413439707,189.38264
"35027","Central","Tracking",0.95,826,0.055,22,8.2,869.38264,0.5,680,-21256.0413439707,869.38264
"35028","Central","Tracking",0.95,826,0.055,23,8.2,1549.38264,0.5,680,-20576.0413439707,1549.38264
"35029","Northern","Fixed",0.95,826,0.055,17,4.6,697.382639999998,0.7,952,-14532.6894850205,697.382639999998
"35030","Northern","Fixed",0.95,826,0.055,18,4.6,1649.38264,0.7,952,-13580.6894850205,1649.38264
"35031","Northern","Fixed",0.95,826,0.055,19,4.6,715.38264,0.6,816,-14514.6894850205,715.38264
"35032","Northern","Fixed",0.95,826,0.055,20,4.6,1531.38264,0.6,816,-13698.6894850205,1531.38264
"35033","Northern","Fixed",0.95,826,0.055,21,4.6,189.38264,0.5,680,-15040.6894850205,189.38264
"35034","Northern","Fixed",0.95,826,0.055,22,4.6,869.38264,0.5,680,-14360.6894850205,869.38264
"35035","Northern","Fixed",0.95,826,0.055,23,4.6,1549.38264,0.5,680,-13680.6894850205,1549.38264
"35036","Northern","Fixed",0.95,826,0.055,17,6.4,697.382639999998,0.7,952,-21214.5892549506,697.382639999996
"35037","Northern","Fixed",0.95,826,0.055,18,6.4,1649.38264,0.7,952,-20262.5892549506,1649.38264
"35038","Northern","Fixed",0.95,826,0.055,19,6.4,715.38264,0.6,816,-21196.5892549506,715.38264
"35039","Northern","Fixed",0.95,826,0.055,20,6.4,1531.38264,0.6,816,-20380.5892549506,1531.38264
"35040","Northern","Fixed",0.95,826,0.055,21,6.4,189.38264,0.5,680,-21722.5892549506,189.38264
"35041","Northern","Fixed",0.95,826,0.055,22,6.4,869.38264,0.5,680,-21042.5892549506,869.38264
"35042","Northern","Fixed",0.95,826,0.055,23,6.4,1549.38264,0.5,680,-20362.5892549506,1549.38264
"35043","Northern","Fixed",0.95,826,0.055,17,8.2,697.382639999998,0.7,952,-33710.6096039107,697.382639999996
"35044","Northern","Fixed",0.95,826,0.055,18,8.2,1649.38264,0.7,952,-32758.6096039107,1649.38264
"35045","Northern","Fixed",0.95,826,0.055,19,8.2,715.38264,0.6,816,-33692.6096039107,715.382639999996
"35046","Northern","Fixed",0.95,826,0.055,20,8.2,1531.38264,0.6,816,-32876.6096039107,1531.38264
"35047","Northern","Fixed",0.95,826,0.055,21,8.2,189.38264,0.5,680,-34218.6096039107,189.382639999996
"35048","Northern","Fixed",0.95,826,0.055,22,8.2,869.38264,0.5,680,-33538.6096039107,869.382639999996
"35049","Northern","Fixed",0.95,826,0.055,23,8.2,1549.38264,0.5,680,-32858.6096039107,1549.38264
"35050","Northern","Tracking",0.95,826,0.055,17,4.6,697.382639999998,0.7,952,-13412.9100868005,697.382639999998
"35051","Northern","Tracking",0.95,826,0.055,18,4.6,1649.38264,0.7,952,-12460.9100868006,1649.38264
"35052","Northern","Tracking",0.95,826,0.055,19,4.6,715.38264,0.6,816,-13394.9100868005,715.38264
"35053","Northern","Tracking",0.95,826,0.055,20,4.6,1531.38264,0.6,816,-12578.9100868005,1531.38264
"35054","Northern","Tracking",0.95,826,0.055,21,4.6,189.38264,0.5,680,-13920.9100868005,189.38264
"35055","Northern","Tracking",0.95,826,0.055,22,4.6,869.38264,0.5,680,-13240.9100868005,869.38264
"35056","Northern","Tracking",0.95,826,0.055,23,4.6,1549.38264,0.5,680,-12560.9100868005,1549.38264
"35057","Northern","Tracking",0.95,826,0.055,17,6.4,697.382639999998,0.7,952,-18315.8625153856,697.38264
"35058","Northern","Tracking",0.95,826,0.055,18,6.4,1649.38264,0.7,952,-17363.8625153856,1649.38264
"35059","Northern","Tracking",0.95,826,0.055,19,6.4,715.38264,0.6,816,-18297.8625153856,715.38264
"35060","Northern","Tracking",0.95,826,0.055,20,6.4,1531.38264,0.6,816,-17481.8625153856,1531.38264
"35061","Northern","Tracking",0.95,826,0.055,21,6.4,189.38264,0.5,680,-18823.8625153856,189.38264
"35062","Northern","Tracking",0.95,826,0.055,22,6.4,869.38264,0.5,680,-18143.8625153856,869.38264
"35063","Northern","Tracking",0.95,826,0.055,23,6.4,1549.38264,0.5,680,-17463.8625153856,1549.38264
"35064","Northern","Tracking",0.95,826,0.055,17,8.2,697.382639999998,0.7,952,-23218.8149439707,697.38264
"35065","Northern","Tracking",0.95,826,0.055,18,8.2,1649.38264,0.7,952,-22266.8149439707,1649.38264
"35066","Northern","Tracking",0.95,826,0.055,19,8.2,715.38264,0.6,816,-23200.8149439707,715.38264
"35067","Northern","Tracking",0.95,826,0.055,20,8.2,1531.38264,0.6,816,-22384.8149439707,1531.38264
"35068","Northern","Tracking",0.95,826,0.055,21,8.2,189.38264,0.5,680,-23726.8149439707,189.38264
"35069","Northern","Tracking",0.95,826,0.055,22,8.2,869.38264,0.5,680,-23046.8149439707,869.38264
"35070","Northern","Tracking",0.95,826,0.055,23,8.2,1549.38264,0.5,680,-22366.8149439707,1549.38264
"35071","Southern","Fixed",0.95,826,0.055,17,4.6,697.382639999998,0.7,952,-12271.9694850205,697.382639999998
"35072","Southern","Fixed",0.95,826,0.055,18,4.6,1649.38264,0.7,952,-11319.9694850205,1649.38264
"35073","Southern","Fixed",0.95,826,0.055,19,4.6,715.38264,0.6,816,-12253.9694850205,715.38264
"35074","Southern","Fixed",0.95,826,0.055,20,4.6,1531.38264,0.6,816,-11437.9694850205,1531.38264
"35075","Southern","Fixed",0.95,826,0.055,21,4.6,189.38264,0.5,680,-12779.9694850205,189.38264
"35076","Southern","Fixed",0.95,826,0.055,22,4.6,869.38264,0.5,680,-12099.9694850205,869.38264
"35077","Southern","Fixed",0.95,826,0.055,23,4.6,1549.38264,0.5,680,-11419.9694850205,1549.38264
"35078","Southern","Fixed",0.95,826,0.055,17,6.4,697.382639999998,0.7,952,-18953.8692549506,697.382639999996
"35079","Southern","Fixed",0.95,826,0.055,18,6.4,1649.38264,0.7,952,-18001.8692549506,1649.38264
"35080","Southern","Fixed",0.95,826,0.055,19,6.4,715.38264,0.6,816,-18935.8692549506,715.38264
"35081","Southern","Fixed",0.95,826,0.055,20,6.4,1531.38264,0.6,816,-18119.8692549506,1531.38264
"35082","Southern","Fixed",0.95,826,0.055,21,6.4,189.38264,0.5,680,-19461.8692549506,189.38264
"35083","Southern","Fixed",0.95,826,0.055,22,6.4,869.38264,0.5,680,-18781.8692549506,869.38264
"35084","Southern","Fixed",0.95,826,0.055,23,6.4,1549.38264,0.5,680,-18101.8692549506,1549.38264
"35085","Southern","Fixed",0.95,826,0.055,17,8.2,697.382639999998,0.7,952,-31449.8896039107,697.382639999996
"35086","Southern","Fixed",0.95,826,0.055,18,8.2,1649.38264,0.7,952,-30497.8896039107,1649.38264
"35087","Southern","Fixed",0.95,826,0.055,19,8.2,715.38264,0.6,816,-31431.8896039107,715.38264
"35088","Southern","Fixed",0.95,826,0.055,20,8.2,1531.38264,0.6,816,-30615.8896039107,1531.38264
"35089","Southern","Fixed",0.95,826,0.055,21,8.2,189.38264,0.5,680,-31957.8896039107,189.38264
"35090","Southern","Fixed",0.95,826,0.055,22,8.2,869.38264,0.5,680,-31277.8896039107,869.38264
"35091","Southern","Fixed",0.95,826,0.055,23,8.2,1549.38264,0.5,680,-30597.8896039107,1549.38264
"35092","Southern","Tracking",0.95,826,0.055,17,4.6,697.382639999998,0.7,952,-10194.1868868005,697.382639999998
"35093","Southern","Tracking",0.95,826,0.055,18,4.6,1649.38264,0.7,952,-9242.18688680055,1649.38264
"35094","Southern","Tracking",0.95,826,0.055,19,4.6,715.38264,0.6,816,-10176.1868868005,715.38264
"35095","Southern","Tracking",0.95,826,0.055,20,4.6,1531.38264,0.6,816,-9360.18688680055,1531.38264
"35096","Southern","Tracking",0.95,826,0.055,21,4.6,189.38264,0.5,680,-10702.1868868005,189.38264
"35097","Southern","Tracking",0.95,826,0.055,22,4.6,869.38264,0.5,680,-10022.1868868005,869.38264
"35098","Southern","Tracking",0.95,826,0.055,23,4.6,1549.38264,0.5,680,-9342.18688680055,1549.38264
"35099","Southern","Tracking",0.95,826,0.055,17,6.4,697.382639999998,0.7,952,-15097.1393153856,697.382639999998
"35100","Southern","Tracking",0.95,826,0.055,18,6.4,1649.38264,0.7,952,-14145.1393153856,1649.38264
"35101","Southern","Tracking",0.95,826,0.055,19,6.4,715.38264,0.6,816,-15079.1393153856,715.38264
"35102","Southern","Tracking",0.95,826,0.055,20,6.4,1531.38264,0.6,816,-14263.1393153856,1531.38264
"35103","Southern","Tracking",0.95,826,0.055,21,6.4,189.38264,0.5,680,-15605.1393153856,189.38264
"35104","Southern","Tracking",0.95,826,0.055,22,6.4,869.38264,0.5,680,-14925.1393153856,869.38264
"35105","Southern","Tracking",0.95,826,0.055,23,6.4,1549.38264,0.5,680,-14245.1393153856,1549.38264
"35106","Southern","Tracking",0.95,826,0.055,17,8.2,697.382639999998,0.7,952,-20000.0917439707,697.38264
"35107","Southern","Tracking",0.95,826,0.055,18,8.2,1649.38264,0.7,952,-19048.0917439707,1649.38264
"35108","Southern","Tracking",0.95,826,0.055,19,8.2,715.38264,0.6,816,-19982.0917439707,715.38264
"35109","Southern","Tracking",0.95,826,0.055,20,8.2,1531.38264,0.6,816,-19166.0917439707,1531.38264
"35110","Southern","Tracking",0.95,826,0.055,21,8.2,189.38264,0.5,680,-20508.0917439707,189.38264
"35111","Southern","Tracking",0.95,826,0.055,22,8.2,869.38264,0.5,680,-19828.0917439707,869.38264
"35112","Southern","Tracking",0.95,826,0.055,23,8.2,1549.38264,0.5,680,-19148.0917439707,1549.38264
"35113","Black Belt","Fixed",1,885,0.055,17,4.6,697.382639999998,0.7,952,-13502.6205796648,697.382639999998
"35114","Black Belt","Fixed",1,885,0.055,18,4.6,1649.38264,0.7,952,-12550.6205796648,1649.38264
"35115","Black Belt","Fixed",1,885,0.055,19,4.6,715.38264,0.6,816,-13484.6205796648,715.38264
"35116","Black Belt","Fixed",1,885,0.055,20,4.6,1531.38264,0.6,816,-12668.6205796648,1531.38264
"35117","Black Belt","Fixed",1,885,0.055,21,4.6,189.38264,0.5,680,-14010.6205796648,189.38264
"35118","Black Belt","Fixed",1,885,0.055,22,4.6,869.38264,0.5,680,-13330.6205796648,869.38264
"35119","Black Belt","Fixed",1,885,0.055,23,4.6,1549.38264,0.5,680,-12650.6205796648,1549.38264
"35120","Black Belt","Fixed",1,885,0.055,17,6.4,697.382639999998,0.7,952,-20661.7989045899,697.38264
"35121","Black Belt","Fixed",1,885,0.055,18,6.4,1649.38264,0.7,952,-19709.7989045899,1649.38264
"35122","Black Belt","Fixed",1,885,0.055,19,6.4,715.38264,0.6,816,-20643.7989045899,715.38264
"35123","Black Belt","Fixed",1,885,0.055,20,6.4,1531.38264,0.6,816,-19827.7989045899,1531.38264
"35124","Black Belt","Fixed",1,885,0.055,21,6.4,189.38264,0.5,680,-21169.7989045899,189.38264
"35125","Black Belt","Fixed",1,885,0.055,22,6.4,869.38264,0.5,680,-20489.7989045899,869.38264
"35126","Black Belt","Fixed",1,885,0.055,23,6.4,1549.38264,0.5,680,-19809.7989045899,1549.38264
"35127","Black Belt","Fixed",1,885,0.055,17,8.2,697.382639999998,0.7,952,-34050.3921356187,697.382639999996
"35128","Black Belt","Fixed",1,885,0.055,18,8.2,1649.38264,0.7,952,-33098.3921356187,1649.38264
"35129","Black Belt","Fixed",1,885,0.055,19,8.2,715.38264,0.6,816,-34032.3921356187,715.382639999996
"35130","Black Belt","Fixed",1,885,0.055,20,8.2,1531.38264,0.6,816,-33216.3921356187,1531.38264
"35131","Black Belt","Fixed",1,885,0.055,21,8.2,189.38264,0.5,680,-34558.3921356187,189.382639999996
"35132","Black Belt","Fixed",1,885,0.055,22,8.2,869.38264,0.5,680,-33878.3921356187,869.382639999996
"35133","Black Belt","Fixed",1,885,0.055,23,8.2,1549.38264,0.5,680,-33198.3921356187,1549.38264
"35134","Black Belt","Tracking",1,885,0.055,17,4.6,697.382639999998,0.7,952,-11556.1813387149,697.382639999998
"35135","Black Belt","Tracking",1,885,0.055,18,4.6,1649.38264,0.7,952,-10604.1813387149,1649.38264
"35136","Black Belt","Tracking",1,885,0.055,19,4.6,715.38264,0.6,816,-11538.1813387149,715.38264
"35137","Black Belt","Tracking",1,885,0.055,20,4.6,1531.38264,0.6,816,-10722.1813387149,1531.38264
"35138","Black Belt","Tracking",1,885,0.055,21,4.6,189.38264,0.5,680,-12064.1813387149,189.38264
"35139","Black Belt","Tracking",1,885,0.055,22,4.6,869.38264,0.5,680,-11384.1813387149,869.38264
"35140","Black Belt","Tracking",1,885,0.055,23,4.6,1549.38264,0.5,680,-10704.1813387149,1549.38264
"35141","Black Belt","Tracking",1,885,0.055,17,6.4,697.382639999998,0.7,952,-16809.344655056,697.382639999996
"35142","Black Belt","Tracking",1,885,0.055,18,6.4,1649.38264,0.7,952,-15857.344655056,1649.38264
"35143","Black Belt","Tracking",1,885,0.055,19,6.4,715.38264,0.6,816,-16791.344655056,715.38264
"35144","Black Belt","Tracking",1,885,0.055,20,6.4,1531.38264,0.6,816,-15975.344655056,1531.38264
"35145","Black Belt","Tracking",1,885,0.055,21,6.4,189.38264,0.5,680,-17317.344655056,189.38264
"35146","Black Belt","Tracking",1,885,0.055,22,6.4,869.38264,0.5,680,-16637.344655056,869.38264
"35147","Black Belt","Tracking",1,885,0.055,23,6.4,1549.38264,0.5,680,-15957.344655056,1549.38264
"35148","Black Belt","Tracking",1,885,0.055,17,8.2,697.382639999998,0.7,952,-22062.5079713972,697.382639999996
"35149","Black Belt","Tracking",1,885,0.055,18,8.2,1649.38264,0.7,952,-21110.5079713972,1649.38264
"35150","Black Belt","Tracking",1,885,0.055,19,8.2,715.38264,0.6,816,-22044.5079713972,715.38264
"35151","Black Belt","Tracking",1,885,0.055,20,8.2,1531.38264,0.6,816,-21228.5079713972,1531.38264
"35152","Black Belt","Tracking",1,885,0.055,21,8.2,189.38264,0.5,680,-22570.5079713972,189.38264
"35153","Black Belt","Tracking",1,885,0.055,22,8.2,869.38264,0.5,680,-21890.5079713972,869.38264
"35154","Black Belt","Tracking",1,885,0.055,23,8.2,1549.38264,0.5,680,-21210.5079713972,1549.38264
"35155","Central","Fixed",1,885,0.055,17,4.6,697.382639999998,0.7,952,-14339.0253796648,697.382639999998
"35156","Central","Fixed",1,885,0.055,18,4.6,1649.38264,0.7,952,-13387.0253796648,1649.38264
"35157","Central","Fixed",1,885,0.055,19,4.6,715.38264,0.6,816,-14321.0253796648,715.38264
"35158","Central","Fixed",1,885,0.055,20,4.6,1531.38264,0.6,816,-13505.0253796648,1531.38264
"35159","Central","Fixed",1,885,0.055,21,4.6,189.38264,0.5,680,-14847.0253796648,189.38264
"35160","Central","Fixed",1,885,0.055,22,4.6,869.38264,0.5,680,-14167.0253796648,869.38264
"35161","Central","Fixed",1,885,0.055,23,4.6,1549.38264,0.5,680,-13487.0253796648,1549.38264
"35162","Central","Fixed",1,885,0.055,17,6.4,697.382639999998,0.7,952,-21498.2037045899,697.382639999996
"35163","Central","Fixed",1,885,0.055,18,6.4,1649.38264,0.7,952,-20546.2037045899,1649.38264
"35164","Central","Fixed",1,885,0.055,19,6.4,715.38264,0.6,816,-21480.2037045899,715.38264
"35165","Central","Fixed",1,885,0.055,20,6.4,1531.38264,0.6,816,-20664.2037045899,1531.38264
"35166","Central","Fixed",1,885,0.055,21,6.4,189.38264,0.5,680,-22006.2037045899,189.38264
"35167","Central","Fixed",1,885,0.055,22,6.4,869.38264,0.5,680,-21326.2037045899,869.38264
"35168","Central","Fixed",1,885,0.055,23,6.4,1549.38264,0.5,680,-20646.2037045899,1549.38264
"35169","Central","Fixed",1,885,0.055,17,8.2,697.382639999998,0.7,952,-34886.7969356187,697.382639999996
"35170","Central","Fixed",1,885,0.055,18,8.2,1649.38264,0.7,952,-33934.7969356187,1649.38264
"35171","Central","Fixed",1,885,0.055,19,8.2,715.38264,0.6,816,-34868.7969356187,715.382639999996
"35172","Central","Fixed",1,885,0.055,20,8.2,1531.38264,0.6,816,-34052.7969356187,1531.38264
"35173","Central","Fixed",1,885,0.055,21,8.2,189.38264,0.5,680,-35394.7969356187,189.382639999996
"35174","Central","Fixed",1,885,0.055,22,8.2,869.38264,0.5,680,-34714.7969356187,869.382639999996
"35175","Central","Fixed",1,885,0.055,23,8.2,1549.38264,0.5,680,-34034.7969356187,1549.38264
"35176","Central","Tracking",1,885,0.055,17,4.6,697.382639999998,0.7,952,-12502.1109387149,697.382639999998
"35177","Central","Tracking",1,885,0.055,18,4.6,1649.38264,0.7,952,-11550.1109387149,1649.38264
"35178","Central","Tracking",1,885,0.055,19,4.6,715.38264,0.6,816,-12484.1109387149,715.38264
"35179","Central","Tracking",1,885,0.055,20,4.6,1531.38264,0.6,816,-11668.1109387149,1531.38264
"35180","Central","Tracking",1,885,0.055,21,4.6,189.38264,0.5,680,-13010.1109387149,189.38264
"35181","Central","Tracking",1,885,0.055,22,4.6,869.38264,0.5,680,-12330.1109387149,869.38264
"35182","Central","Tracking",1,885,0.055,23,4.6,1549.38264,0.5,680,-11650.1109387149,1549.38264
"35183","Central","Tracking",1,885,0.055,17,6.4,697.382639999998,0.7,952,-17755.274255056,697.38264
"35184","Central","Tracking",1,885,0.055,18,6.4,1649.38264,0.7,952,-16803.274255056,1649.38264
"35185","Central","Tracking",1,885,0.055,19,6.4,715.38264,0.6,816,-17737.274255056,715.38264
"35186","Central","Tracking",1,885,0.055,20,6.4,1531.38264,0.6,816,-16921.274255056,1531.38264
"35187","Central","Tracking",1,885,0.055,21,6.4,189.38264,0.5,680,-18263.274255056,189.38264
"35188","Central","Tracking",1,885,0.055,22,6.4,869.38264,0.5,680,-17583.274255056,869.38264
"35189","Central","Tracking",1,885,0.055,23,6.4,1549.38264,0.5,680,-16903.274255056,1549.38264
"35190","Central","Tracking",1,885,0.055,17,8.2,697.382639999998,0.7,952,-23008.4375713972,697.38264
"35191","Central","Tracking",1,885,0.055,18,8.2,1649.38264,0.7,952,-22056.4375713972,1649.38264
"35192","Central","Tracking",1,885,0.055,19,8.2,715.38264,0.6,816,-22990.4375713972,715.38264
"35193","Central","Tracking",1,885,0.055,20,8.2,1531.38264,0.6,816,-22174.4375713972,1531.38264
"35194","Central","Tracking",1,885,0.055,21,8.2,189.38264,0.5,680,-23516.4375713972,189.38264
"35195","Central","Tracking",1,885,0.055,22,8.2,869.38264,0.5,680,-22836.4375713972,869.38264
"35196","Central","Tracking",1,885,0.055,23,8.2,1549.38264,0.5,680,-22156.4375713972,1549.38264
"35197","Northern","Fixed",1,885,0.055,17,4.6,697.382639999998,0.7,952,-15620.5517796648,697.382639999998
"35198","Northern","Fixed",1,885,0.055,18,4.6,1649.38264,0.7,952,-14668.5517796648,1649.38264
"35199","Northern","Fixed",1,885,0.055,19,4.6,715.38264,0.6,816,-15602.5517796648,715.38264
"35200","Northern","Fixed",1,885,0.055,20,4.6,1531.38264,0.6,816,-14786.5517796648,1531.38264
"35201","Northern","Fixed",1,885,0.055,21,4.6,189.38264,0.5,680,-16128.5517796648,189.38264
"35202","Northern","Fixed",1,885,0.055,22,4.6,869.38264,0.5,680,-15448.5517796648,869.38264
"35203","Northern","Fixed",1,885,0.055,23,4.6,1549.38264,0.5,680,-14768.5517796648,1549.38264
"35204","Northern","Fixed",1,885,0.055,17,6.4,697.382639999998,0.7,952,-22779.7301045899,697.382639999996
"35205","Northern","Fixed",1,885,0.055,18,6.4,1649.38264,0.7,952,-21827.7301045899,1649.38264
"35206","Northern","Fixed",1,885,0.055,19,6.4,715.38264,0.6,816,-22761.7301045899,715.38264
"35207","Northern","Fixed",1,885,0.055,20,6.4,1531.38264,0.6,816,-21945.7301045899,1531.38264
"35208","Northern","Fixed",1,885,0.055,21,6.4,189.38264,0.5,680,-23287.7301045899,189.38264
"35209","Northern","Fixed",1,885,0.055,22,6.4,869.38264,0.5,680,-22607.7301045899,869.38264
"35210","Northern","Fixed",1,885,0.055,23,6.4,1549.38264,0.5,680,-21927.7301045899,1549.38264
"35211","Northern","Fixed",1,885,0.055,17,8.2,697.382639999998,0.7,952,-36168.3233356187,697.382639999996
"35212","Northern","Fixed",1,885,0.055,18,8.2,1649.38264,0.7,952,-35216.3233356187,1649.38264
"35213","Northern","Fixed",1,885,0.055,19,8.2,715.38264,0.6,816,-36150.3233356187,715.382639999996
"35214","Northern","Fixed",1,885,0.055,20,8.2,1531.38264,0.6,816,-35334.3233356187,1531.38264
"35215","Northern","Fixed",1,885,0.055,21,8.2,189.38264,0.5,680,-36676.3233356187,189.382639999996
"35216","Northern","Fixed",1,885,0.055,22,8.2,869.38264,0.5,680,-35996.3233356187,869.382639999996
"35217","Northern","Fixed",1,885,0.055,23,8.2,1549.38264,0.5,680,-35316.3233356187,1549.38264
"35218","Northern","Tracking",1,885,0.055,17,4.6,697.382639999998,0.7,952,-14420.8277387149,697.382639999998
"35219","Northern","Tracking",1,885,0.055,18,4.6,1649.38264,0.7,952,-13468.8277387149,1649.38264
"35220","Northern","Tracking",1,885,0.055,19,4.6,715.38264,0.6,816,-14402.8277387149,715.38264
"35221","Northern","Tracking",1,885,0.055,20,4.6,1531.38264,0.6,816,-13586.8277387149,1531.38264
"35222","Northern","Tracking",1,885,0.055,21,4.6,189.38264,0.5,680,-14928.8277387149,189.38264
"35223","Northern","Tracking",1,885,0.055,22,4.6,869.38264,0.5,680,-14248.8277387149,869.38264
"35224","Northern","Tracking",1,885,0.055,23,4.6,1549.38264,0.5,680,-13568.8277387149,1549.38264
"35225","Northern","Tracking",1,885,0.055,17,6.4,697.382639999998,0.7,952,-19673.991055056,697.382639999996
"35226","Northern","Tracking",1,885,0.055,18,6.4,1649.38264,0.7,952,-18721.991055056,1649.38264
"35227","Northern","Tracking",1,885,0.055,19,6.4,715.38264,0.6,816,-19655.991055056,715.38264
"35228","Northern","Tracking",1,885,0.055,20,6.4,1531.38264,0.6,816,-18839.991055056,1531.38264
"35229","Northern","Tracking",1,885,0.055,21,6.4,189.38264,0.5,680,-20181.991055056,189.38264
"35230","Northern","Tracking",1,885,0.055,22,6.4,869.38264,0.5,680,-19501.991055056,869.38264
"35231","Northern","Tracking",1,885,0.055,23,6.4,1549.38264,0.5,680,-18821.991055056,1549.38264
"35232","Northern","Tracking",1,885,0.055,17,8.2,697.382639999998,0.7,952,-24927.1543713972,697.382639999996
"35233","Northern","Tracking",1,885,0.055,18,8.2,1649.38264,0.7,952,-23975.1543713972,1649.38264
"35234","Northern","Tracking",1,885,0.055,19,8.2,715.38264,0.6,816,-24909.1543713972,715.38264
"35235","Northern","Tracking",1,885,0.055,20,8.2,1531.38264,0.6,816,-24093.1543713972,1531.38264
"35236","Northern","Tracking",1,885,0.055,21,8.2,189.38264,0.5,680,-25435.1543713972,189.38264
"35237","Northern","Tracking",1,885,0.055,22,8.2,869.38264,0.5,680,-24755.1543713972,869.38264
"35238","Northern","Tracking",1,885,0.055,23,8.2,1549.38264,0.5,680,-24075.1543713972,1549.38264
"35239","Southern","Fixed",1,885,0.055,17,4.6,697.382639999998,0.7,952,-13198.3165796648,697.382639999998
"35240","Southern","Fixed",1,885,0.055,18,4.6,1649.38264,0.7,952,-12246.3165796648,1649.38264
"35241","Southern","Fixed",1,885,0.055,19,4.6,715.38264,0.6,816,-13180.3165796648,715.38264
"35242","Southern","Fixed",1,885,0.055,20,4.6,1531.38264,0.6,816,-12364.3165796648,1531.38264
"35243","Southern","Fixed",1,885,0.055,21,4.6,189.38264,0.5,680,-13706.3165796648,189.38264
"35244","Southern","Fixed",1,885,0.055,22,4.6,869.38264,0.5,680,-13026.3165796648,869.38264
"35245","Southern","Fixed",1,885,0.055,23,4.6,1549.38264,0.5,680,-12346.3165796648,1549.38264
"35246","Southern","Fixed",1,885,0.055,17,6.4,697.382639999998,0.7,952,-20357.4949045899,697.38264
"35247","Southern","Fixed",1,885,0.055,18,6.4,1649.38264,0.7,952,-19405.4949045899,1649.38264
"35248","Southern","Fixed",1,885,0.055,19,6.4,715.38264,0.6,816,-20339.4949045899,715.38264
