"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sqav_profit","sqavp_wocp"
"4068","Black Belt","Fixed",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4816.54265726456,434.92563726456
"4069","Black Belt","Fixed",0.15,118,0.045,13,4.6,9150.61702,1.4,1526,5531.79265726456,60.1756372645596
"4070","Black Belt","Fixed",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,7057.79265726456,496.17563726456
"4071","Black Belt","Fixed",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8583.79265726456,932.17563726456
"4072","Black Belt","Fixed",0.15,118,0.045,16,4.6,12481.86702,1.3,1417,8863.04265726456,121.425637264561
"4073","Black Belt","Fixed",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10280.0426572646,448.425637264561
"4074","Black Belt","Fixed",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3413.8848415101,122.267821510104
"4075","Black Belt","Fixed",0.15,118,0.045,12,6.4,9246.11702,1.6,1744,4456.13484151011,74.5178215101059
"4076","Black Belt","Fixed",0.15,118,0.045,13,6.4,10990.11702,1.6,1744,6200.13484151011,728.517821510106
"4077","Black Belt","Fixed",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,6915.38484151011,353.767821510106
"4078","Black Belt","Fixed",0.15,118,0.045,15,6.4,13340.36702,1.5,1635,8550.38484151011,898.767821510106
"4079","Black Belt","Fixed",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,8938.63484151011,197.017821510106
"4080","Black Belt","Fixed",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10464.6348415101,633.017821510106
"4081","Black Belt","Fixed",0.15,118,0.045,11,8.2,10309.11702,2,2180,3328.91762763165,37.3006076316469
"4082","Black Belt","Fixed",0.15,118,0.045,12,8.2,11678.36702,1.9,2071,4698.16762763165,316.550607631647
"4083","Black Belt","Fixed",0.15,118,0.045,13,8.2,12829.61702,1.8,1962,5849.41762763164,377.800607631645
"4084","Black Belt","Fixed",0.15,118,0.045,14,8.2,13762.86702,1.7,1853,6782.66762763164,221.050607631645
"4085","Black Belt","Fixed",0.15,118,0.045,15,8.2,15615.86702,1.7,1853,8635.66762763164,984.050607631645
"4086","Black Belt","Fixed",0.15,118,0.045,16,8.2,16222.11702,1.6,1744,9241.91762763165,500.300607631647
"4087","Black Belt","Fixed",0.15,118,0.045,17,8.2,17966.11702,1.6,1744,10985.9176276316,1154.30060763165
"4088","Black Belt","Tracking",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3814.08930321668,522.472283216677
"4089","Black Belt","Tracking",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4747.33930321668,365.722283216677
"4090","Black Belt","Tracking",0.15,118,0.045,13,4.6,10070.36702,1.5,1635,6382.33930321668,910.722283216677
"4091","Black Belt","Tracking",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,6988.58930321668,426.972283216677
"4092","Black Belt","Tracking",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8514.58930321668,862.972283216677
"4093","Black Belt","Tracking",0.15,118,0.045,16,4.6,12481.86702,1.3,1417,8793.83930321668,52.222283216679
"4094","Black Belt","Tracking",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10210.8393032167,379.222283216679
"4095","Black Belt","Tracking",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3656.48324360464,364.86622360464
"4096","Black Belt","Tracking",0.15,118,0.045,12,6.4,9246.11702,1.6,1744,4698.73324360464,317.116223604642
"4097","Black Belt","Tracking",0.15,118,0.045,13,6.4,10070.36702,1.5,1635,5522.98324360464,51.3662236046421
"4098","Black Belt","Tracking",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,7157.98324360464,596.366223604642
"4099","Black Belt","Tracking",0.15,118,0.045,15,6.4,12202.61702,1.4,1526,7655.23324360464,3.61622360464207
"4100","Black Belt","Tracking",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,9181.23324360464,439.616223604642
"4101","Black Belt","Tracking",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10707.2332436046,875.616223604642
"4102","Black Belt","Tracking",0.15,118,0.045,11,8.2,8905.61702,1.8,1962,3498.8771839926,207.260163992605
"4103","Black Belt","Tracking",0.15,118,0.045,12,8.2,10056.86702,1.7,1853,4650.1271839926,268.510163992605
"4104","Black Belt","Tracking",0.15,118,0.045,13,8.2,10990.11702,1.6,1744,5583.37718399261,111.760163992607
"4105","Black Belt","Tracking",0.15,118,0.045,14,8.2,12734.11702,1.6,1744,7327.37718399261,765.760163992607
"4106","Black Belt","Tracking",0.15,118,0.045,15,8.2,13340.36702,1.5,1635,7933.62718399261,282.010163992607
"4107","Black Belt","Tracking",0.15,118,0.045,16,8.2,14975.36702,1.5,1635,9568.62718399261,827.010163992607
"4108","Black Belt","Tracking",0.15,118,0.045,17,8.2,15254.61702,1.4,1526,9847.87718399261,16.260163992607
"4109","Central","Fixed",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3801.61765726456,510.00063726456
"4110","Central","Fixed",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4734.86765726456,353.25063726456
"4111","Central","Fixed",0.15,118,0.045,13,4.6,10070.36702,1.5,1635,6369.86765726456,898.25063726456
"4112","Central","Fixed",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,6976.11765726456,414.50063726456
"4113","Central","Fixed",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8502.11765726456,850.50063726456
"4114","Central","Fixed",0.15,118,0.045,16,4.6,12481.86702,1.3,1417,8781.36765726456,39.7506372645621
"4115","Central","Fixed",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10198.3676572646,366.750637264562
"4116","Central","Fixed",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3332.2098415101,40.5928215101048
"4117","Central","Fixed",0.15,118,0.045,12,6.4,10056.86702,1.7,1853,5185.2098415101,803.592821510105
"4118","Central","Fixed",0.15,118,0.045,13,6.4,10990.11702,1.6,1744,6118.45984151011,646.842821510107
"4119","Central","Fixed",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,6833.70984151011,272.092821510107
"4120","Central","Fixed",0.15,118,0.045,15,6.4,13340.36702,1.5,1635,8468.70984151011,817.092821510107
"4121","Central","Fixed",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,8856.95984151011,115.342821510107
"4122","Central","Fixed",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10382.9598415101,551.342821510107
"4123","Central","Fixed",0.15,118,0.045,12,8.2,11678.36702,1.9,2071,4616.49262763165,234.875607631648
"4124","Central","Fixed",0.15,118,0.045,13,8.2,12829.61702,1.8,1962,5767.74262763165,296.125607631646
"4125","Central","Fixed",0.15,118,0.045,14,8.2,13762.86702,1.7,1853,6700.99262763165,139.375607631646
"4126","Central","Fixed",0.15,118,0.045,15,8.2,15615.86702,1.7,1853,8553.99262763165,902.375607631646
"4127","Central","Fixed",0.15,118,0.045,16,8.2,16222.11702,1.6,1744,9160.24262763165,418.625607631648
"4128","Central","Fixed",0.15,118,0.045,17,8.2,17966.11702,1.6,1744,10904.2426276316,1072.62560763165
"4129","Central","Tracking",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3721.88430321668,430.267283216677
"4130","Central","Tracking",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4655.13430321668,273.517283216677
"4131","Central","Tracking",0.15,118,0.045,13,4.6,10070.36702,1.5,1635,6290.13430321668,818.517283216677
"4132","Central","Tracking",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,6896.38430321668,334.767283216677
"4133","Central","Tracking",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8422.38430321668,770.767283216677
"4134","Central","Tracking",0.15,118,0.045,16,4.6,13728.61702,1.4,1526,9948.38430321668,1206.76728321668
"4135","Central","Tracking",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10118.6343032167,287.017283216679
"4136","Central","Tracking",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3564.27824360464,272.66122360464
"4137","Central","Tracking",0.15,118,0.045,12,6.4,9246.11702,1.6,1744,4606.52824360464,224.911223604642
"4138","Central","Tracking",0.15,118,0.045,13,6.4,10990.11702,1.6,1744,6350.52824360464,878.911223604642
"4139","Central","Tracking",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,7065.77824360464,504.161223604642
"4140","Central","Tracking",0.15,118,0.045,15,6.4,13340.36702,1.5,1635,8700.77824360464,1049.16122360464
"4141","Central","Tracking",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,9089.02824360464,347.411223604642
"4142","Central","Tracking",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10615.0282436046,783.411223604642
"4143","Central","Tracking",0.15,118,0.045,11,8.2,8905.61702,1.8,1962,3406.6721839926,115.055163992605
"4144","Central","Tracking",0.15,118,0.045,12,8.2,10056.86702,1.7,1853,4557.9221839926,176.305163992605
"4145","Central","Tracking",0.15,118,0.045,13,8.2,10990.11702,1.6,1744,5491.17218399261,19.555163992607
"4146","Central","Tracking",0.15,118,0.045,14,8.2,12734.11702,1.6,1744,7235.17218399261,673.555163992607
"4147","Central","Tracking",0.15,118,0.045,15,8.2,13340.36702,1.5,1635,7841.42218399261,189.805163992607
"4148","Central","Tracking",0.15,118,0.045,16,8.2,14975.36702,1.5,1635,9476.42218399261,734.805163992607
"4149","Central","Tracking",0.15,118,0.045,17,8.2,16610.36702,1.5,1635,11111.4221839926,1279.80516399261
"4150","Northern","Fixed",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3676.69765726456,385.08063726456
"4151","Northern","Fixed",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4609.94765726456,228.33063726456
"4152","Northern","Fixed",0.15,118,0.045,13,4.6,10070.36702,1.5,1635,6244.94765726456,773.33063726456
"4153","Northern","Fixed",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,6851.19765726456,289.58063726456
"4154","Northern","Fixed",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8377.19765726456,725.58063726456
"4155","Northern","Fixed",0.15,118,0.045,16,4.6,13728.61702,1.4,1526,9903.19765726456,1161.58063726456
"4156","Northern","Fixed",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10073.4476572646,241.830637264562
"4157","Northern","Fixed",0.15,118,0.045,11,6.4,8905.61702,1.8,1962,3909.0398415101,617.422821510105
"4158","Northern","Fixed",0.15,118,0.045,12,6.4,10056.86702,1.7,1853,5060.2898415101,678.672821510105
"4159","Northern","Fixed",0.15,118,0.045,13,6.4,10990.11702,1.6,1744,5993.53984151011,521.922821510107
"4160","Northern","Fixed",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,6708.78984151011,147.172821510107
"4161","Northern","Fixed",0.15,118,0.045,15,6.4,13340.36702,1.5,1635,8343.78984151011,692.172821510107
"4162","Northern","Fixed",0.15,118,0.045,16,6.4,14975.36702,1.5,1635,9978.78984151011,1237.17282151011
"4163","Northern","Fixed",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10258.0398415101,426.422821510107
"4164","Northern","Fixed",0.15,118,0.045,12,8.2,11678.36702,1.9,2071,4491.57262763165,109.955607631648
"4165","Northern","Fixed",0.15,118,0.045,13,8.2,12829.61702,1.8,1962,5642.82262763165,171.205607631646
"4166","Northern","Fixed",0.15,118,0.045,14,8.2,13762.86702,1.7,1853,6576.07262763165,14.4556076316458
"4167","Northern","Fixed",0.15,118,0.045,15,8.2,15615.86702,1.7,1853,8429.07262763165,777.455607631646
"4168","Northern","Fixed",0.15,118,0.045,16,8.2,16222.11702,1.6,1744,9035.32262763165,293.705607631648
"4169","Northern","Fixed",0.15,118,0.045,17,8.2,17966.11702,1.6,1744,10779.3226276316,947.705607631646
"4170","Northern","Tracking",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3533.15430321668,241.537283216677
"4171","Northern","Tracking",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4466.40430321668,84.7872832166768
"4172","Northern","Tracking",0.15,118,0.045,13,4.6,10070.36702,1.5,1635,6101.40430321668,629.787283216677
"4173","Northern","Tracking",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,6707.65430321668,146.037283216677
"4174","Northern","Tracking",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8233.65430321668,582.037283216678
"4175","Northern","Tracking",0.15,118,0.045,16,4.6,13728.61702,1.4,1526,9759.65430321668,1018.03728321668
"4176","Northern","Tracking",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,9929.90430321668,98.2872832166777
"4177","Northern","Tracking",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3375.54824360464,83.9312236046399
"4178","Northern","Tracking",0.15,118,0.045,12,6.4,9246.11702,1.6,1744,4417.79824360464,36.1812236046417
"4179","Northern","Tracking",0.15,118,0.045,13,6.4,10990.11702,1.6,1744,6161.79824360464,690.181223604642
"4180","Northern","Tracking",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,6877.04824360464,315.431223604642
"4181","Northern","Tracking",0.15,118,0.045,15,6.4,13340.36702,1.5,1635,8512.04824360464,860.431223604641
"4182","Northern","Tracking",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,8900.29824360464,158.681223604641
"4183","Northern","Tracking",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10426.2982436046,594.681223604641
"4184","Northern","Tracking",0.15,118,0.045,11,8.2,9607.36702,1.9,2071,3919.69218399261,628.075163992607
"4185","Northern","Tracking",0.15,118,0.045,12,8.2,10867.61702,1.8,1962,5179.9421839926,798.325163992605
"4186","Northern","Tracking",0.15,118,0.045,13,8.2,11909.86702,1.7,1853,6222.1921839926,750.575163992605
"4187","Northern","Tracking",0.15,118,0.045,14,8.2,12734.11702,1.6,1744,7046.44218399261,484.825163992607
"4188","Northern","Tracking",0.15,118,0.045,15,8.2,13340.36702,1.5,1635,7652.69218399261,1.07516399260658
"4189","Northern","Tracking",0.15,118,0.045,16,8.2,14975.36702,1.5,1635,9287.69218399261,546.075163992607
"4190","Northern","Tracking",0.15,118,0.045,17,8.2,16610.36702,1.5,1635,10922.6921839926,1091.0751639926
"4191","Southern","Fixed",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3912.81265726456,621.19563726456
"4192","Southern","Fixed",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4846.06265726456,464.44563726456
"4193","Southern","Fixed",0.15,118,0.045,13,4.6,9150.61702,1.4,1526,5561.31265726456,89.69563726456
"4194","Southern","Fixed",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,7087.31265726456,525.69563726456
"4195","Southern","Fixed",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8613.31265726456,961.69563726456
"4196","Southern","Fixed",0.15,118,0.045,16,4.6,12481.86702,1.3,1417,8892.56265726456,150.945637264562
"4197","Southern","Fixed",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10309.5626572646,477.945637264562
"4198","Southern","Fixed",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3443.4048415101,151.787821510105
"4199","Southern","Fixed",0.15,118,0.045,12,6.4,9246.11702,1.6,1744,4485.65484151011,104.037821510106
"4200","Southern","Fixed",0.15,118,0.045,13,6.4,10990.11702,1.6,1744,6229.65484151011,758.037821510106
"4201","Southern","Fixed",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,6944.90484151011,383.287821510106
"4202","Southern","Fixed",0.15,118,0.045,15,6.4,13340.36702,1.5,1635,8579.90484151011,928.287821510106
"4203","Southern","Fixed",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,8968.15484151011,226.537821510106
"4204","Southern","Fixed",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10494.1548415101,662.537821510106
"4205","Southern","Fixed",0.15,118,0.045,11,8.2,10309.11702,2,2180,3358.43762763165,66.8206076316474
"4206","Southern","Fixed",0.15,118,0.045,12,8.2,11678.36702,1.9,2071,4727.68762763165,346.070607631647
"4207","Southern","Fixed",0.15,118,0.045,13,8.2,12829.61702,1.8,1962,5878.93762763165,407.320607631646
"4208","Southern","Fixed",0.15,118,0.045,14,8.2,13762.86702,1.7,1853,6812.18762763165,250.570607631646
"4209","Southern","Fixed",0.15,118,0.045,15,8.2,15615.86702,1.7,1853,8665.18762763165,1013.57060763165
"4210","Southern","Fixed",0.15,118,0.045,16,8.2,16222.11702,1.6,1744,9271.43762763165,529.820607631647
"4211","Southern","Fixed",0.15,118,0.045,17,8.2,17966.11702,1.6,1744,11015.4376276316,1183.82060763165
"4212","Southern","Tracking",0.15,118,0.045,11,4.6,7502.11702,1.6,1744,3870.96930321668,579.352283216677
"4213","Southern","Tracking",0.15,118,0.045,12,4.6,8435.36702,1.5,1635,4804.21930321668,422.602283216677
"4214","Southern","Tracking",0.15,118,0.045,13,4.6,9150.61702,1.4,1526,5519.46930321668,47.8522832166773
"4215","Southern","Tracking",0.15,118,0.045,14,4.6,10676.61702,1.4,1526,7045.46930321668,483.852283216677
"4216","Southern","Tracking",0.15,118,0.045,15,4.6,12202.61702,1.4,1526,8571.46930321668,919.852283216676
"4217","Southern","Tracking",0.15,118,0.045,16,4.6,12481.86702,1.3,1417,8850.71930321668,109.10228321668
"4218","Southern","Tracking",0.15,118,0.045,17,4.6,13898.86702,1.3,1417,10267.7193032167,436.10228321668
"4219","Southern","Tracking",0.15,118,0.045,11,6.4,8203.86702,1.7,1853,3713.36324360464,421.74622360464
"4220","Southern","Tracking",0.15,118,0.045,12,6.4,9246.11702,1.6,1744,4755.61324360464,373.996223604642
"4221","Southern","Tracking",0.15,118,0.045,13,6.4,10070.36702,1.5,1635,5579.86324360464,108.246223604642
"4222","Southern","Tracking",0.15,118,0.045,14,6.4,11705.36702,1.5,1635,7214.86324360464,653.246223604642
"4223","Southern","Tracking",0.15,118,0.045,15,6.4,12202.61702,1.4,1526,7712.11324360464,60.4962236046422
"4224","Southern","Tracking",0.15,118,0.045,16,6.4,13728.61702,1.4,1526,9238.11324360464,496.496223604643
"4225","Southern","Tracking",0.15,118,0.045,17,6.4,15254.61702,1.4,1526,10764.1132436046,932.496223604643
"4226","Southern","Tracking",0.15,118,0.045,11,8.2,8905.61702,1.8,1962,3555.7571839926,264.140163992605
"4227","Southern","Tracking",0.15,118,0.045,12,8.2,10056.86702,1.7,1853,4707.0071839926,325.390163992605
"4228","Southern","Tracking",0.15,118,0.045,13,8.2,10990.11702,1.6,1744,5640.25718399261,168.640163992607
"4229","Southern","Tracking",0.15,118,0.045,14,8.2,12734.11702,1.6,1744,7384.25718399261,822.640163992607
"4230","Southern","Tracking",0.15,118,0.045,15,8.2,13340.36702,1.5,1635,7990.50718399261,338.890163992607
"4231","Southern","Tracking",0.15,118,0.045,16,8.2,14975.36702,1.5,1635,9625.50718399261,883.890163992606
"4232","Southern","Tracking",0.15,118,0.045,17,8.2,15254.61702,1.4,1526,9904.75718399261,73.1401639926062
"4233","Black Belt","Fixed",0.2,177,0.045,11,4.6,8905.61702,1.8,1962,3477.20047589684,185.583455896839
"4234","Black Belt","Fixed",0.2,177,0.045,12,4.6,10056.86702,1.7,1853,4628.45047589684,246.833455896839
"4235","Black Belt","Fixed",0.2,177,0.045,13,4.6,10990.11702,1.6,1744,5561.70047589684,90.0834558968409
"4236","Black Belt","Fixed",0.2,177,0.045,14,4.6,12734.11702,1.6,1744,7305.70047589684,744.083455896841
"4237","Black Belt","Fixed",0.2,177,0.045,15,4.6,13340.36702,1.5,1635,7911.95047589684,260.333455896841
"4238","Black Belt","Fixed",0.2,177,0.045,16,4.6,14975.36702,1.5,1635,9546.95047589684,805.33345589684
"4239","Black Belt","Fixed",0.2,177,0.045,17,4.6,16610.36702,1.5,1635,11181.9504758968,1350.33345589684
"4240","Black Belt","Fixed",0.2,177,0.045,12,6.4,11678.36702,1.9,2071,4493.21375226516,111.59673226516
"4241","Black Belt","Fixed",0.2,177,0.045,13,6.4,12829.61702,1.8,1962,5644.46375226516,172.846732265159
"4242","Black Belt","Fixed",0.2,177,0.045,14,6.4,13762.86702,1.7,1853,6577.71375226516,16.0967322651586
"4243","Black Belt","Fixed",0.2,177,0.045,15,6.4,15615.86702,1.7,1853,8430.71375226516,779.096732265158
"4244","Black Belt","Fixed",0.2,177,0.045,16,6.4,16222.11702,1.6,1744,9036.96375226516,295.346732265161
"4245","Black Belt","Fixed",0.2,177,0.045,17,6.4,17966.11702,1.6,1744,10780.9637522652,949.346732265158
"4246","Black Belt","Fixed",0.2,177,0.045,15,8.2,19029.11702,2,2180,8558.63793144747,907.020911447469
"4247","Black Belt","Fixed",0.2,177,0.045,16,8.2,19962.36702,1.9,2071,9491.88793144747,750.270911447469
"4248","Black Belt","Fixed",0.2,177,0.045,17,8.2,20677.61702,1.8,1962,10207.1379314475,375.520911447469
"4249","Black Belt","Tracking",0.2,177,0.045,11,4.6,8905.61702,1.8,1962,3373.30544482501,81.6884248250135
"4250","Black Belt","Tracking",0.2,177,0.045,12,4.6,10056.86702,1.7,1853,4524.55544482501,142.938424825013
"4251","Black Belt","Tracking",0.2,177,0.045,13,4.6,11909.86702,1.7,1853,6377.55544482501,905.938424825013
"4252","Black Belt","Tracking",0.2,177,0.045,14,4.6,12734.11702,1.6,1744,7201.80544482502,640.188424825015
"4253","Black Belt","Tracking",0.2,177,0.045,15,4.6,13340.36702,1.5,1635,7808.05544482502,156.438424825015
"4254","Black Belt","Tracking",0.2,177,0.045,16,4.6,14975.36702,1.5,1635,9443.05544482502,701.438424825015
"4255","Black Belt","Tracking",0.2,177,0.045,17,4.6,16610.36702,1.5,1635,11078.055444825,1246.43842482501
"4256","Black Belt","Tracking",0.2,177,0.045,11,6.4,10309.11702,2,2180,3487.77135540696,196.154335406964
"4257","Black Belt","Tracking",0.2,177,0.045,12,6.4,11678.36702,1.9,2071,4857.02135540696,475.404335406964
"4258","Black Belt","Tracking",0.2,177,0.045,13,6.4,12829.61702,1.8,1962,6008.27135540696,536.654335406962
"4259","Black Belt","Tracking",0.2,177,0.045,14,6.4,13762.86702,1.7,1853,6941.52135540696,379.904335406962
"4260","Black Belt","Tracking",0.2,177,0.045,15,6.4,14478.11702,1.6,1744,7656.77135540696,5.15433540696358
