"","al_regs","array","sprop","panels","elcprc","price","height","profit","yldvar","yield","sbav_profit","sbavp_wocp"
"11199","Black Belt","Tracking",0.3,236,0.06,4,8.2,4409.50503,2,6150,-3590.69464201479,843.350327985212
"11200","Black Belt","Tracking",0.3,236,0.06,5,8.2,6983.94003,1.7,5227.5,-1016.25964201479,342.785327985213
"11201","Black Belt","Tracking",0.3,236,0.06,6,8.2,10712.08503,1.6,4920,2711.88535798521,995.930327985214
"11202","Black Belt","Tracking",0.3,236,0.06,7,8.2,13825.23003,1.5,4612.5,5825.03035798522,1034.07532798521
"11203","Black Belt","Tracking",0.3,236,0.06,8,8.2,16323.37503,1.4,4305,8323.17535798522,457.220327985215
"11204","Black Belt","Tracking",0.3,236,0.06,9,8.2,20628.37503,1.4,4305,12628.1753579852,1687.22032798521
"11205","Central","Fixed",0.3,236,0.06,3,4.6,-2317.34997,1.9,5842.5,-7340.27869547088,168.766274529124
"11206","Central","Fixed",0.3,236,0.06,4,4.6,872.085030000002,1.6,4920,-4150.84369547088,283.201274529121
"11207","Central","Fixed",0.3,236,0.06,5,4.6,4600.23003,1.5,4612.5,-422.698695470877,936.346274529122
"11208","Central","Fixed",0.3,236,0.06,6,4.6,7713.37503,1.4,4305,2690.44630452912,974.491274529122
"11209","Central","Fixed",0.3,236,0.06,7,4.6,10211.52003,1.3,3997.5,5188.59130452912,397.636274529119
"11210","Central","Fixed",0.3,236,0.06,8,4.6,14209.02003,1.3,3997.5,9186.09130452912,1320.13627452912
"11211","Central","Fixed",0.3,236,0.06,9,4.6,18206.52003,1.3,3997.5,13183.5913045291,2242.63627452912
"11212","Central","Fixed",0.3,236,0.06,4,6.4,3525.15003,1.9,5842.5,-3840.09432697978,593.950643020216
"11213","Central","Fixed",0.3,236,0.06,5,6.4,6983.94003,1.7,5227.5,-381.304326979785,977.740643020214
"11214","Central","Fixed",0.3,236,0.06,6,6.4,9212.73003,1.5,4612.5,1847.48567302022,131.530643020214
"11215","Central","Fixed",0.3,236,0.06,7,6.4,13825.23003,1.5,4612.5,6459.98567302022,1669.03064302021
"11216","Central","Fixed",0.3,236,0.06,8,6.4,16323.37503,1.4,4305,8958.13067302022,1092.17564302021
"11217","Central","Fixed",0.3,236,0.06,9,6.4,20628.37503,1.4,4305,13263.1306730202,2322.17564302021
"11218","Central","Fixed",0.3,236,0.06,5,8.2,10559.50503,2,6150,-1186.1737547367,172.871215263294
"11219","Central","Fixed",0.3,236,0.06,6,8.2,13710.79503,1.8,5535,1965.1162452633,249.161215263295
"11220","Central","Fixed",0.3,236,0.06,7,8.2,17438.94003,1.7,5227.5,5693.2612452633,902.306215263296
"11221","Central","Fixed",0.3,236,0.06,8,8.2,20552.08503,1.6,4920,8806.4062452633,940.451215263296
"11222","Central","Fixed",0.3,236,0.06,9,8.2,23050.23003,1.5,4612.5,11304.5512452633,363.596215263296
"11223","Central","Tracking",0.3,236,0.06,3,4.6,-2317.34997,1.9,5842.5,-7125.88540356664,383.159566433356
"11224","Central","Tracking",0.3,236,0.06,4,4.6,872.085030000002,1.6,4920,-3936.45040356665,497.594566433354
"11225","Central","Tracking",0.3,236,0.06,5,4.6,4600.23003,1.5,4612.5,-208.305403566645,1150.73956643335
"11226","Central","Tracking",0.3,236,0.06,6,4.6,7713.37503,1.4,4305,2904.83959643336,1188.88456643335
"11227","Central","Tracking",0.3,236,0.06,7,4.6,10211.52003,1.3,3997.5,5402.98459643335,612.029566433352
"11228","Central","Tracking",0.3,236,0.06,8,4.6,14209.02003,1.3,3997.5,9400.48459643335,1534.52956643335
"11229","Central","Tracking",0.3,236,0.06,9,4.6,15784.66503,1.2,3690,10976.1295964334,35.1745664333557
"11230","Central","Tracking",0.3,236,0.06,4,6.4,2640.79503,1.8,5535,-3886.45252279072,547.592447209283
"11231","Central","Tracking",0.3,236,0.06,5,6.4,5792.08503,1.6,4920,-735.162522790715,623.882447209284
"11232","Central","Tracking",0.3,236,0.06,6,6.4,9212.73003,1.5,4612.5,2685.48247720929,969.527447209284
"11233","Central","Tracking",0.3,236,0.06,7,6.4,12018.37503,1.4,4305,5491.12747720929,700.172447209285
"11234","Central","Tracking",0.3,236,0.06,8,6.4,16323.37503,1.4,4305,9796.12747720929,1930.17244720928
"11235","Central","Tracking",0.3,236,0.06,9,6.4,18206.52003,1.3,3997.5,11679.2724772093,738.317447209281
"11236","Central","Tracking",0.3,236,0.06,4,8.2,4409.50503,2,6150,-3836.45464201479,597.590327985212
"11237","Central","Tracking",0.3,236,0.06,5,8.2,6983.94003,1.7,5227.5,-1262.01964201479,97.0253279852132
"11238","Central","Tracking",0.3,236,0.06,6,8.2,10712.08503,1.6,4920,2466.12535798521,750.170327985214
"11239","Central","Tracking",0.3,236,0.06,7,8.2,13825.23003,1.5,4612.5,5579.27035798522,788.315327985214
"11240","Central","Tracking",0.3,236,0.06,8,8.2,16323.37503,1.4,4305,8077.41535798522,211.460327985214
"11241","Central","Tracking",0.3,236,0.06,9,8.2,20628.37503,1.4,4305,12382.4153579852,1441.46032798521
"11242","Northern","Fixed",0.3,236,0.06,3,4.6,-1740.49497,2,6150,-7096.30369547088,412.741274529119
"11243","Northern","Fixed",0.3,236,0.06,4,4.6,1756.44003,1.7,5227.5,-3599.36869547088,834.67627452912
"11244","Northern","Fixed",0.3,236,0.06,5,4.6,4600.23003,1.5,4612.5,-755.578695470878,603.466274529121
"11245","Northern","Fixed",0.3,236,0.06,6,4.6,7713.37503,1.4,4305,2357.56630452912,641.611274529121
"11246","Northern","Fixed",0.3,236,0.06,7,4.6,10211.52003,1.3,3997.5,4855.71130452912,64.7562745291179
"11247","Northern","Fixed",0.3,236,0.06,8,4.6,14209.02003,1.3,3997.5,8853.21130452912,987.256274529118
"11248","Northern","Fixed",0.3,236,0.06,9,4.6,18206.52003,1.3,3997.5,12850.7113045291,1909.75627452912
"11249","Northern","Fixed",0.3,236,0.06,4,6.4,3525.15003,1.9,5842.5,-4172.97432697978,261.070643020215
"11250","Northern","Fixed",0.3,236,0.06,5,6.4,6983.94003,1.7,5227.5,-714.184326979786,644.860643020213
"11251","Northern","Fixed",0.3,236,0.06,6,6.4,10712.08503,1.6,4920,3013.96067302021,1298.00564302021
"11252","Northern","Fixed",0.3,236,0.06,7,6.4,13825.23003,1.5,4612.5,6127.10567302021,1336.15064302021
"11253","Northern","Fixed",0.3,236,0.06,8,6.4,16323.37503,1.4,4305,8625.25067302021,759.295643020214
"11254","Northern","Fixed",0.3,236,0.06,9,6.4,20628.37503,1.4,4305,12930.2506730202,1989.29564302021
"11255","Northern","Fixed",0.3,236,0.06,6,8.2,15210.15003,1.9,5842.5,3131.5912452633,1415.6362152633
"11256","Northern","Fixed",0.3,236,0.06,7,8.2,17438.94003,1.7,5227.5,5360.3812452633,569.426215263295
"11257","Northern","Fixed",0.3,236,0.06,8,8.2,20552.08503,1.6,4920,8473.5262452633,607.571215263295
"11258","Northern","Fixed",0.3,236,0.06,9,8.2,23050.23003,1.5,4612.5,10971.6712452633,30.7162152632955
"11259","Northern","Tracking",0.3,236,0.06,3,4.6,-1740.49497,2,6150,-7047.51040356665,461.534566433353
"11260","Northern","Tracking",0.3,236,0.06,4,4.6,1756.44003,1.7,5227.5,-3550.57540356665,883.469566433354
"11261","Northern","Tracking",0.3,236,0.06,5,4.6,4600.23003,1.5,4612.5,-706.785403566644,652.259566433355
"11262","Northern","Tracking",0.3,236,0.06,6,4.6,7713.37503,1.4,4305,2406.35959643336,690.404566433355
"11263","Northern","Tracking",0.3,236,0.06,7,4.6,10211.52003,1.3,3997.5,4904.50459643335,113.549566433352
"11264","Northern","Tracking",0.3,236,0.06,8,4.6,14209.02003,1.3,3997.5,8902.00459643335,1036.04956643335
"11265","Northern","Tracking",0.3,236,0.06,9,4.6,18206.52003,1.3,3997.5,12899.5045964334,1958.54956643335
"11266","Northern","Tracking",0.3,236,0.06,4,6.4,2640.79503,1.8,5535,-4384.93252279072,49.1124472092833
"11267","Northern","Tracking",0.3,236,0.06,5,6.4,5792.08503,1.6,4920,-1233.64252279071,125.402447209284
"11268","Northern","Tracking",0.3,236,0.06,6,6.4,9212.73003,1.5,4612.5,2187.00247720929,471.047447209285
"11269","Northern","Tracking",0.3,236,0.06,7,6.4,12018.37503,1.4,4305,4992.64747720929,201.692447209285
"11270","Northern","Tracking",0.3,236,0.06,8,6.4,16323.37503,1.4,4305,9297.64747720929,1431.69244720929
"11271","Northern","Tracking",0.3,236,0.06,9,6.4,18206.52003,1.3,3997.5,11180.7924772093,239.837447209282
"11272","Northern","Tracking",0.3,236,0.06,4,8.2,4409.50503,2,6150,-4334.93464201479,99.1103279852123
"11273","Northern","Tracking",0.3,236,0.06,5,8.2,8175.79503,1.8,5535,-568.644642014786,790.400327985213
"11274","Northern","Tracking",0.3,236,0.06,6,8.2,10712.08503,1.6,4920,1967.64535798522,251.690327985214
"11275","Northern","Tracking",0.3,236,0.06,7,8.2,13825.23003,1.5,4612.5,5080.79035798522,289.835327985214
"11276","Northern","Tracking",0.3,236,0.06,8,8.2,18437.73003,1.5,4612.5,9693.29035798522,1827.33532798521
"11277","Northern","Tracking",0.3,236,0.06,9,8.2,20628.37503,1.4,4305,11883.9353579852,942.980327985215
"11278","Southern","Fixed",0.3,236,0.06,3,4.6,-2317.34997,1.9,5842.5,-7043.93869547088,465.106274529124
"11279","Southern","Fixed",0.3,236,0.06,4,4.6,872.085030000002,1.6,4920,-3854.50369547088,579.541274529121
"11280","Southern","Fixed",0.3,236,0.06,5,4.6,3408.37503,1.4,4305,-1318.21369547088,40.8312745291223
"11281","Southern","Fixed",0.3,236,0.06,6,4.6,7713.37503,1.4,4305,2986.78630452912,1270.83127452912
"11282","Southern","Fixed",0.3,236,0.06,7,4.6,10211.52003,1.3,3997.5,5484.93130452912,693.976274529119
"11283","Southern","Fixed",0.3,236,0.06,8,4.6,14209.02003,1.3,3997.5,9482.43130452912,1616.47627452912
"11284","Southern","Fixed",0.3,236,0.06,9,4.6,15784.66503,1.2,3690,11058.0763045291,117.121274529123
"11285","Southern","Fixed",0.3,236,0.06,4,6.4,2640.79503,1.8,5535,-4428.10932697979,5.93564302021332
"11286","Southern","Fixed",0.3,236,0.06,5,6.4,5792.08503,1.6,4920,-1276.81932697978,82.2256430202142
"11287","Southern","Fixed",0.3,236,0.06,6,6.4,9212.73003,1.5,4612.5,2143.82567302022,427.870643020215
"11288","Southern","Fixed",0.3,236,0.06,7,6.4,12018.37503,1.4,4305,4949.47067302022,158.515643020215
"11289","Southern","Fixed",0.3,236,0.06,8,6.4,16323.37503,1.4,4305,9254.47067302022,1388.51564302022
"11290","Southern","Fixed",0.3,236,0.06,9,6.4,18206.52003,1.3,3997.5,11137.6156730202,196.660643020212
"11291","Southern","Fixed",0.3,236,0.06,5,8.2,10559.50503,2,6150,-889.833754736705,469.211215263294
"11292","Southern","Fixed",0.3,236,0.06,6,8.2,13710.79503,1.8,5535,2261.4562452633,545.501215263295
"11293","Southern","Fixed",0.3,236,0.06,7,8.2,17438.94003,1.7,5227.5,5989.6012452633,1198.6462152633
"11294","Southern","Fixed",0.3,236,0.06,8,8.2,20552.08503,1.6,4920,9102.7462452633,1236.7912152633
"11295","Southern","Fixed",0.3,236,0.06,9,8.2,23050.23003,1.5,4612.5,11600.8912452633,659.936215263297
"11296","Southern","Tracking",0.3,236,0.06,3,4.6,-2894.20497,1.8,5535,-7305.30040356665,203.744566433354
"11297","Southern","Tracking",0.3,236,0.06,4,4.6,-12.2699699999976,1.5,4612.5,-4423.36540356664,10.6795664333549
"11298","Southern","Tracking",0.3,236,0.06,5,4.6,3408.37503,1.4,4305,-1002.72040356664,356.324566433355
"11299","Southern","Tracking",0.3,236,0.06,6,4.6,6214.02003,1.3,3997.5,1802.92459643335,86.9695664333522
"11300","Southern","Tracking",0.3,236,0.06,7,4.6,10211.52003,1.3,3997.5,5800.42459643335,1009.46956643335
"11301","Southern","Tracking",0.3,236,0.06,8,4.6,14209.02003,1.3,3997.5,9797.92459643335,1931.96956643335
"11302","Southern","Tracking",0.3,236,0.06,9,4.6,15784.66503,1.2,3690,11373.5695964334,432.614566433356
"11303","Southern","Tracking",0.3,236,0.06,4,6.4,1756.44003,1.7,5227.5,-4373.36752279072,60.6774472092839
"11304","Southern","Tracking",0.3,236,0.06,5,6.4,5792.08503,1.6,4920,-337.722522790715,1021.32244720928
"11305","Southern","Tracking",0.3,236,0.06,6,6.4,9212.73003,1.5,4612.5,3082.92247720929,1366.96744720928
"11306","Southern","Tracking",0.3,236,0.06,7,6.4,12018.37503,1.4,4305,5888.56747720929,1097.61244720929
"11307","Southern","Tracking",0.3,236,0.06,8,6.4,14209.02003,1.3,3997.5,8079.21247720928,213.257447209282
"11308","Southern","Tracking",0.3,236,0.06,9,6.4,18206.52003,1.3,3997.5,12076.7124772093,1135.75744720928
"11309","Southern","Tracking",0.3,236,0.06,4,8.2,3525.15003,1.9,5842.5,-4323.36964201478,110.675327985216
"11310","Southern","Tracking",0.3,236,0.06,5,8.2,6983.94003,1.7,5227.5,-864.579642014785,494.465327985214
"11311","Southern","Tracking",0.3,236,0.06,6,8.2,10712.08503,1.6,4920,2863.56535798522,1147.61032798521
"11312","Southern","Tracking",0.3,236,0.06,7,8.2,13825.23003,1.5,4612.5,5976.71035798522,1185.75532798521
"11313","Southern","Tracking",0.3,236,0.06,8,8.2,16323.37503,1.4,4305,8474.85535798522,608.900327985215
"11314","Southern","Tracking",0.3,236,0.06,9,8.2,20628.37503,1.4,4305,12779.8553579852,1838.90032798521
"11315","Black Belt","Fixed",0.35,295,0.06,4,4.6,1756.44003,1.7,5227.5,-4250.7208768386,183.3240931614
"11316","Black Belt","Fixed",0.35,295,0.06,5,4.6,5792.08503,1.6,4920,-215.075876838599,1143.9690931614
"11317","Black Belt","Fixed",0.35,295,0.06,6,4.6,9212.73003,1.5,4612.5,3205.5691231614,1489.6140931614
"11318","Black Belt","Fixed",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,6011.2141231614,1220.2590931614
"11319","Black Belt","Fixed",0.35,295,0.06,8,4.6,14209.02003,1.3,3997.5,8201.8591231614,335.904093161398
"11320","Black Belt","Fixed",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,12199.3591231614,1258.4040931614
"11321","Black Belt","Fixed",0.35,295,0.06,5,6.4,8175.79503,1.8,5535,-759.260416224728,599.784553775271
"11322","Black Belt","Fixed",0.35,295,0.06,6,6.4,10712.08503,1.6,4920,1777.02958377527,61.0745537752719
"11323","Black Belt","Fixed",0.35,295,0.06,7,6.4,13825.23003,1.5,4612.5,4890.17458377527,99.2195537752723
"11324","Black Belt","Fixed",0.35,295,0.06,8,6.4,18437.73003,1.5,4612.5,9502.67458377527,1636.71955377527
"11325","Black Belt","Fixed",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,11693.3195837753,752.364553775273
"11326","Black Belt","Fixed",0.35,295,0.06,6,8.2,16709.50503,2,6150,2298.90654907912,582.951519079115
"11327","Black Belt","Fixed",0.35,295,0.06,7,8.2,19245.79503,1.8,5535,4835.19654907912,44.2415190791162
"11328","Black Belt","Fixed",0.35,295,0.06,8,8.2,22666.44003,1.7,5227.5,8255.84154907912,389.886519079117
"11329","Black Belt","Fixed",0.35,295,0.06,9,8.2,25472.08503,1.6,4920,11061.4865490791,120.531519079117
"11330","Black Belt","Tracking",0.35,295,0.06,3,4.6,-1740.49497,2,6150,-7444.18926195831,64.8557080416886
"11331","Black Belt","Tracking",0.35,295,0.06,4,4.6,1756.44003,1.7,5227.5,-3947.25426195831,486.79070804169
"11332","Black Belt","Tracking",0.35,295,0.06,5,4.6,4600.23003,1.5,4612.5,-1103.46426195831,255.580708041691
"11333","Black Belt","Tracking",0.35,295,0.06,6,4.6,7713.37503,1.4,4305,2009.68073804169,293.725708041691
"11334","Black Belt","Tracking",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,6314.68073804169,1523.72570804169
"11335","Black Belt","Tracking",0.35,295,0.06,8,4.6,14209.02003,1.3,3997.5,8505.32573804169,639.370708041688
"11336","Black Belt","Tracking",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,12502.8257380417,1561.87070804169
"11337","Black Belt","Tracking",0.35,295,0.06,4,6.4,3525.15003,1.9,5842.5,-4326.93441098839,107.110559011611
"11338","Black Belt","Tracking",0.35,295,0.06,5,6.4,6983.94003,1.7,5227.5,-868.144410988391,490.900559011608
"11339","Black Belt","Tracking",0.35,295,0.06,6,6.4,10712.08503,1.6,4920,2860.00058901161,1144.04555901161
"11340","Black Belt","Tracking",0.35,295,0.06,7,6.4,13825.23003,1.5,4612.5,5973.14558901161,1182.19055901161
"11341","Black Belt","Tracking",0.35,295,0.06,8,6.4,16323.37503,1.4,4305,8471.29058901161,605.33555901161
"11342","Black Belt","Tracking",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,12776.2905890116,1835.33555901161
"11343","Black Belt","Tracking",0.35,295,0.06,5,8.2,9367.65003,1.9,5842.5,-632.824560018476,726.220409981523
"11344","Black Belt","Tracking",0.35,295,0.06,6,8.2,12211.44003,1.7,5227.5,2210.96543998152,495.01040998152
"11345","Black Belt","Tracking",0.35,295,0.06,7,8.2,15632.08503,1.6,4920,5631.61043998152,840.65540998152
"11346","Black Belt","Tracking",0.35,295,0.06,8,8.2,18437.73003,1.5,4612.5,8437.25543998152,571.300409981521
"11347","Black Belt","Tracking",0.35,295,0.06,9,8.2,23050.23003,1.5,4612.5,13049.7554399815,2108.80040998152
"11348","Central","Fixed",0.35,295,0.06,4,4.6,2640.79503,1.8,5535,-3637.9258768386,796.119093161398
"11349","Central","Fixed",0.35,295,0.06,5,4.6,5792.08503,1.6,4920,-486.6358768386,872.409093161399
"11350","Central","Fixed",0.35,295,0.06,6,4.6,9212.73003,1.5,4612.5,2934.0091231614,1218.0540931614
"11351","Central","Fixed",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,5739.6541231614,948.6990931614
"11352","Central","Fixed",0.35,295,0.06,8,4.6,14209.02003,1.3,3997.5,7930.2991231614,64.3440931613968
"11353","Central","Fixed",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,11927.7991231614,986.844093161397
"11354","Central","Fixed",0.35,295,0.06,5,6.4,8175.79503,1.8,5535,-1030.82041622473,328.22455377527
"11355","Central","Fixed",0.35,295,0.06,6,6.4,12211.44003,1.7,5227.5,3004.82458377527,1288.86955377527
"11356","Central","Fixed",0.35,295,0.06,7,6.4,15632.08503,1.6,4920,6425.46958377527,1634.51455377527
"11357","Central","Fixed",0.35,295,0.06,8,6.4,18437.73003,1.5,4612.5,9231.11458377527,1365.15955377527
"11358","Central","Fixed",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,11421.7595837753,480.804553775271
"11359","Central","Fixed",0.35,295,0.06,6,8.2,16709.50503,2,6150,2027.34654907911,311.391519079114
"11360","Central","Fixed",0.35,295,0.06,7,8.2,21052.65003,1.9,5842.5,6370.49154907912,1579.53651907912
"11361","Central","Fixed",0.35,295,0.06,8,8.2,22666.44003,1.7,5227.5,7984.28154907912,118.326519079115
"11362","Central","Fixed",0.35,295,0.06,9,8.2,27893.94003,1.7,5227.5,13211.7815490791,2270.82651907912
"11363","Central","Tracking",0.35,295,0.06,4,4.6,1756.44003,1.7,5227.5,-4254.45426195831,179.590708041689
"11364","Central","Tracking",0.35,295,0.06,5,4.6,5792.08503,1.6,4920,-218.809261958309,1140.23570804169
"11365","Central","Tracking",0.35,295,0.06,6,4.6,9212.73003,1.5,4612.5,3201.83573804169,1485.88070804169
"11366","Central","Tracking",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,6007.48073804169,1216.52570804169
"11367","Central","Tracking",0.35,295,0.06,8,4.6,14209.02003,1.3,3997.5,8198.12573804169,332.170708041687
"11368","Central","Tracking",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,12195.6257380417,1254.67070804169
"11369","Central","Tracking",0.35,295,0.06,4,6.4,4409.50503,2,6150,-3749.77941098839,684.265559011606
"11370","Central","Tracking",0.35,295,0.06,5,6.4,6983.94003,1.7,5227.5,-1175.34441098839,183.700559011608
"11371","Central","Tracking",0.35,295,0.06,6,6.4,10712.08503,1.6,4920,2552.80058901161,836.845559011608
"11372","Central","Tracking",0.35,295,0.06,7,6.4,13825.23003,1.5,4612.5,5665.94558901161,874.990559011609
"11373","Central","Tracking",0.35,295,0.06,8,6.4,16323.37503,1.4,4305,8164.09058901161,298.135559011609
"11374","Central","Tracking",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,12469.0905890116,1528.13555901161
"11375","Central","Tracking",0.35,295,0.06,5,8.2,9367.65003,1.9,5842.5,-940.024560018477,419.020409981522
"11376","Central","Tracking",0.35,295,0.06,6,8.2,12211.44003,1.7,5227.5,1903.76543998152,187.810409981519
"11377","Central","Tracking",0.35,295,0.06,7,8.2,15632.08503,1.6,4920,5324.41043998152,533.45540998152
"11378","Central","Tracking",0.35,295,0.06,8,8.2,18437.73003,1.5,4612.5,8130.05543998152,264.10040998152
"11379","Central","Tracking",0.35,295,0.06,9,8.2,23050.23003,1.5,4612.5,12742.5554399815,1801.60040998152
"11380","Northern","Fixed",0.35,295,0.06,4,4.6,2640.79503,1.8,5535,-4054.0258768386,380.019093161398
"11381","Northern","Fixed",0.35,295,0.06,5,4.6,5792.08503,1.6,4920,-902.7358768386,456.309093161399
"11382","Northern","Fixed",0.35,295,0.06,6,4.6,9212.73003,1.5,4612.5,2517.9091231614,801.954093161399
"11383","Northern","Fixed",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,5323.5541231614,532.5990931614
"11384","Northern","Fixed",0.35,295,0.06,8,4.6,16323.37503,1.4,4305,9628.5541231614,1762.5990931614
"11385","Northern","Fixed",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,11511.6991231614,570.744093161396
"11386","Northern","Fixed",0.35,295,0.06,5,6.4,9367.65003,1.9,5842.5,-255.065416224727,1103.97955377527
"11387","Northern","Fixed",0.35,295,0.06,6,6.4,12211.44003,1.7,5227.5,2588.72458377527,872.76955377527
"11388","Northern","Fixed",0.35,295,0.06,7,6.4,15632.08503,1.6,4920,6009.36958377527,1218.41455377527
"11389","Northern","Fixed",0.35,295,0.06,8,6.4,18437.73003,1.5,4612.5,8815.01458377527,949.059553775271
"11390","Northern","Fixed",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,11005.6595837753,64.7045537752711
"11391","Northern","Fixed",0.35,295,0.06,7,8.2,21052.65003,1.9,5842.5,5954.39154907912,1163.43651907912
"11392","Northern","Fixed",0.35,295,0.06,8,8.2,24780.79503,1.8,5535,9682.53654907912,1816.58151907911
"11393","Northern","Fixed",0.35,295,0.06,9,8.2,27893.94003,1.7,5227.5,12795.6815490791,1854.72651907911
"11394","Northern","Tracking",0.35,295,0.06,4,4.6,2640.79503,1.8,5535,-3993.19926195831,440.845708041688
"11395","Northern","Tracking",0.35,295,0.06,5,4.6,5792.08503,1.6,4920,-841.90926195831,517.135708041689
"11396","Northern","Tracking",0.35,295,0.06,6,4.6,9212.73003,1.5,4612.5,2578.73573804169,862.78070804169
"11397","Northern","Tracking",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,5384.38073804169,593.42570804169
"11398","Northern","Tracking",0.35,295,0.06,8,4.6,16323.37503,1.4,4305,9689.38073804169,1823.42570804169
"11399","Northern","Tracking",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,11572.5257380417,631.570708041687
"11400","Northern","Tracking",0.35,295,0.06,4,6.4,4409.50503,2,6150,-4372.87941098839,61.1655590116061
"11401","Northern","Tracking",0.35,295,0.06,5,6.4,8175.79503,1.8,5535,-606.589410988392,752.455559011607
"11402","Northern","Tracking",0.35,295,0.06,6,6.4,10712.08503,1.6,4920,1929.70058901161,213.745559011608
"11403","Northern","Tracking",0.35,295,0.06,7,6.4,13825.23003,1.5,4612.5,5042.84558901161,251.890559011608
"11404","Northern","Tracking",0.35,295,0.06,8,6.4,18437.73003,1.5,4612.5,9655.34558901161,1789.39055901161
"11405","Northern","Tracking",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,11845.9905890116,905.035559011609
"11406","Northern","Tracking",0.35,295,0.06,5,8.2,10559.50503,2,6150,-371.269560018482,987.775409981517
"11407","Northern","Tracking",0.35,295,0.06,6,8.2,13710.79503,1.8,5535,2780.02043998152,1064.06540998152
"11408","Northern","Tracking",0.35,295,0.06,7,8.2,17438.94003,1.7,5227.5,6508.16543998152,1717.21040998152
"11409","Northern","Tracking",0.35,295,0.06,8,8.2,20552.08503,1.6,4920,9621.31043998152,1755.35540998152
"11410","Northern","Tracking",0.35,295,0.06,9,8.2,23050.23003,1.5,4612.5,12119.4554399815,1178.50040998152
"11411","Southern","Fixed",0.35,295,0.06,4,4.6,1756.44003,1.7,5227.5,-4151.9008768386,282.1440931614
"11412","Southern","Fixed",0.35,295,0.06,5,4.6,4600.23003,1.5,4612.5,-1308.1108768386,50.9340931614006
"11413","Southern","Fixed",0.35,295,0.06,6,4.6,7713.37503,1.4,4305,1805.0341231614,89.079093161401
"11414","Southern","Fixed",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,6110.0341231614,1319.0790931614
"11415","Southern","Fixed",0.35,295,0.06,8,4.6,14209.02003,1.3,3997.5,8300.6791231614,434.724093161398
"11416","Southern","Fixed",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,12298.1791231614,1357.2240931614
"11417","Southern","Fixed",0.35,295,0.06,4,6.4,4409.50503,2,6150,-4426.73041622473,7.31455377526981
"11418","Southern","Fixed",0.35,295,0.06,5,6.4,8175.79503,1.8,5535,-660.440416224728,698.604553775271
"11419","Southern","Fixed",0.35,295,0.06,6,6.4,10712.08503,1.6,4920,1875.84958377527,159.894553775272
"11420","Southern","Fixed",0.35,295,0.06,7,6.4,13825.23003,1.5,4612.5,4988.99458377527,198.039553775272
"11421","Southern","Fixed",0.35,295,0.06,8,6.4,18437.73003,1.5,4612.5,9601.49458377527,1735.53955377527
"11422","Southern","Fixed",0.35,295,0.06,9,6.4,20628.37503,1.4,4305,11792.1395837753,851.184553775272
"11423","Southern","Fixed",0.35,295,0.06,6,8.2,16709.50503,2,6150,2397.72654907912,681.771519079115
"11424","Southern","Fixed",0.35,295,0.06,7,8.2,19245.79503,1.8,5535,4934.01654907912,143.061519079116
"11425","Southern","Fixed",0.35,295,0.06,8,8.2,22666.44003,1.7,5227.5,8354.66154907912,488.706519079116
"11426","Southern","Fixed",0.35,295,0.06,9,8.2,25472.08503,1.6,4920,11160.3065490791,219.351519079117
"11427","Southern","Tracking",0.35,295,0.06,3,4.6,-1740.49497,2,6150,-7254.58926195831,254.455708041687
"11428","Southern","Tracking",0.35,295,0.06,4,4.6,1756.44003,1.7,5227.5,-3757.65426195831,676.390708041688
"11429","Southern","Tracking",0.35,295,0.06,5,4.6,4600.23003,1.5,4612.5,-913.86426195831,445.180708041689
"11430","Southern","Tracking",0.35,295,0.06,6,4.6,7713.37503,1.4,4305,2199.28073804169,483.32570804169
"11431","Southern","Tracking",0.35,295,0.06,7,4.6,12018.37503,1.4,4305,6504.28073804169,1713.32570804169
"11432","Southern","Tracking",0.35,295,0.06,8,4.6,14209.02003,1.3,3997.5,8694.92573804169,828.970708041687
"11433","Southern","Tracking",0.35,295,0.06,9,4.6,18206.52003,1.3,3997.5,12692.4257380417,1751.47070804169
"11434","Southern","Tracking",0.35,295,0.06,4,6.4,3525.15003,1.9,5842.5,-4137.33441098839,296.71055901161
"11435","Southern","Tracking",0.35,295,0.06,5,6.4,6983.94003,1.7,5227.5,-678.544410988392,680.500559011607
"11436","Southern","Tracking",0.35,295,0.06,6,6.4,10712.08503,1.6,4920,3049.60058901161,1333.64555901161
