"","0.05Fixed4.6","0.05Fixed6.4","0.05Fixed8.2","0.05Tracking4.6","0.05Tracking6.4","0.05Tracking8.2","0.10Fixed4.6","0.10Fixed6.4","0.10Fixed8.2","0.10Tracking4.6","0.10Tracking6.4","0.10Tracking8.2","0.30Fixed4.6","0.30Fixed6.4","0.30Fixed8.2","0.30Tracking4.6","0.30Tracking6.4","0.30Tracking8.2","0.50Fixed4.6","0.50Fixed6.4","0.50Fixed8.2","0.50Tracking4.6","0.50Tracking6.4","0.50Tracking8.2","0.60Fixed4.6","0.60Fixed6.4","0.60Fixed8.2","0.60Tracking4.6","0.60Tracking6.4","0.60Tracking8.2","0.70Fixed4.6","0.70Fixed6.4","0.70Fixed8.2","0.70Tracking4.6","0.70Tracking6.4","0.70Tracking8.2","0.80Fixed4.6","0.80Fixed6.4","0.80Fixed8.2","0.80Tracking4.6","0.80Tracking6.4","0.80Tracking8.2","0.85Fixed4.6","0.85Fixed6.4","0.85Fixed8.2","0.85Tracking4.6","0.85Tracking6.4","0.85Tracking8.2"
"0.02200.8Southern",5575,5575,5575,5575,5575,5575,2758,2173,1078,2572,2142,1712,-5694,-8036,-12417,-6440,-8159,-9878,-14146,-18245,-25911,-15453,-18461,-21468,-19781,-25051,-34907,-21461,-25328,-29195,-22598,-28454,-39405,-24465,-28762,-33059,-28233,-35260,-48401,-30473,-35629,-40786,-28233,-35260,-48401,-30473,-35629,-40786
"0.03200.8Southern",5575,5575,5575,5575,5575,5575,3167,2582,1487,3047,2617,2188,-4058,-6401,-10781,-4539,-6258,-7977,-11284,-15383,-23049,-12126,-15134,-18142,-16101,-21371,-31227,-17184,-21051,-24918,-18509,-24365,-35316,-19713,-24009,-28306,-23326,-30353,-43495,-24770,-29926,-35083,-23326,-30353,-43495,-24770,-29926,-35083
"0.04200.8Southern",5575,5575,5575,5575,5575,5575,3576,2991,1896,3522,3093,2663,-2423,-4765,-9145,-2638,-4357,-6076,-8422,-12521,-20187,-8799,-11807,-14815,-12421,-17691,-27547,-12907,-16774,-20641,-14420,-20276,-31227,-14960,-19257,-23554,-18420,-25446,-38588,-19067,-24223,-29380,-18420,-25446,-38588,-19067,-24223,-29380
"0.02230.8Southern",8839,8839,8839,8839,8839,8839,6022,5437,4342,5836,5406,4976,-2430,-4772,-9153,-3176,-4895,-6614,-10882,-14981,-22647,-12189,-15197,-18204,-16517,-21787,-31643,-18197,-22064,-25931,-19334,-25190,-36141,-21201,-25498,-29795,-24969,-31996,-45137,-27209,-32365,-37522,-24969,-31996,-45137,-27209,-32365,-37522
"0.03230.8Southern",8839,8839,8839,8839,8839,8839,6431,5846,4751,6311,5881,5452,-794,-3137,-7517,-1275,-2994,-4713,-8020,-12119,-19785,-8862,-11870,-14878,-12837,-18107,-27963,-13920,-17787,-21654,-15245,-21101,-32052,-16449,-20745,-25042,-20062,-27089,-40231,-21506,-26662,-31819,-20062,-27089,-40231,-21506,-26662,-31819
"0.04230.8Southern",8839,8839,8839,8839,8839,8839,6840,6255,5160,6786,6357,5927,841,-1501,-5881,626,-1093,-2812,-5158,-9257,-16923,-5535,-8543,-11551,-9157,-14427,-24283,-9643,-13510,-17377,-11156,-17012,-27963,-11696,-15993,-20290,-15156,-22182,-35324,-15803,-20959,-26116,-15156,-22182,-35324,-15803,-20959,-26116
"0.02170.9Southern",3925,3925,3925,3925,3925,3925,1108,523,-572,922,492,62,-7344,-9686,-14067,-8090,-9809,-11528,-15796,-19895,-27561,-17103,-20111,-23118,-21431,-26701,-36557,-23111,-26978,-30845,-24248,-30104,-41055,-26115,-30412,-34709,-29883,-36910,-50051,-32123,-37279,-42436,-29883,-36910,-50051,-32123,-37279,-42436
"0.03170.9Southern",3925,3925,3925,3925,3925,3925,1517,932,-163,1397,967,538,-5708,-8051,-12431,-6189,-7908,-9627,-12934,-17033,-24699,-13776,-16784,-19792,-17751,-23021,-32877,-18834,-22701,-26568,-20159,-26015,-36966,-21363,-25659,-29956,-24976,-32003,-45145,-26420,-31576,-36733,-24976,-32003,-45145,-26420,-31576,-36733
"0.04170.9Southern",3925,3925,3925,3925,3925,3925,1926,1341,246,1872,1443,1013,-4073,-6415,-10795,-4288,-6007,-7726,-10072,-14171,-21837,-10449,-13457,-16465,-14071,-19341,-29197,-14557,-18424,-22291,-16070,-21926,-32877,-16610,-20907,-25204,-20070,-27096,-40238,-20717,-25873,-31030,-20070,-27096,-40238,-20717,-25873,-31030
"0.02200.9Southern",7597,7597,7597,7597,7597,7597,4780,4195,3100,4594,4164,3734,-3672,-6014,-10395,-4418,-6137,-7856,-12124,-16223,-23889,-13431,-16439,-19446,-17759,-23029,-32885,-19439,-23306,-27173,-20576,-26432,-37383,-22443,-26740,-31037,-26211,-33238,-46379,-28451,-33607,-38764,-26211,-33238,-46379,-28451,-33607,-38764
"0.03200.9Southern",7597,7597,7597,7597,7597,7597,5189,4604,3509,5069,4639,4210,-2036,-4379,-8759,-2517,-4236,-5955,-9262,-13361,-21027,-10104,-13112,-16120,-14079,-19349,-29205,-15162,-19029,-22896,-16487,-22343,-33294,-17691,-21987,-26284,-21304,-28331,-41473,-22748,-27904,-33061,-21304,-28331,-41473,-22748,-27904,-33061
"0.04200.9Southern",7597,7597,7597,7597,7597,7597,5598,5013,3918,5544,5115,4685,-401,-2743,-7123,-616,-2335,-4054,-6400,-10499,-18165,-6777,-9785,-12793,-10399,-15669,-25525,-10885,-14752,-18619,-12398,-18254,-29205,-12938,-17235,-21532,-16398,-23424,-36566,-17045,-22201,-27358,-16398,-23424,-36566,-17045,-22201,-27358
"0.02230.9Southern",11269,11269,11269,11269,11269,11269,8452,7867,6772,8266,7836,7406,0,-2342,-6723,-746,-2465,-4184,-8452,-12551,-20217,-9759,-12767,-15774,-14087,-19357,-29213,-15767,-19634,-23501,-16904,-22760,-33711,-18771,-23068,-27365,-22539,-29566,-42707,-24779,-29935,-35092,-22539,-29566,-42707,-24779,-29935,-35092
"0.03230.9Southern",11269,11269,11269,11269,11269,11269,8861,8276,7181,8741,8311,7882,1636,-707,-5087,1155,-564,-2283,-5590,-9689,-17355,-6432,-9440,-12448,-10407,-15677,-25533,-11490,-15357,-19224,-12815,-18671,-29622,-14019,-18315,-22612,-17632,-24659,-37801,-19076,-24232,-29389,-17632,-24659,-37801,-19076,-24232,-29389
"0.04230.9Southern",11269,11269,11269,11269,11269,11269,9270,8685,7590,9216,8787,8357,3271,929,-3451,3056,1337,-382,-2728,-6827,-14493,-3105,-6113,-9121,-6727,-11997,-21853,-7213,-11080,-14947,-8726,-14582,-25533,-9266,-13563,-17860,-12726,-19752,-32894,-13373,-18529,-23686,-12726,-19752,-32894,-13373,-18529,-23686
"0.02171.0Southern",5539,5539,5539,5539,5539,5539,2722,2137,1042,2536,2106,1676,-5730,-8072,-12453,-6476,-8195,-9914,-14182,-18281,-25947,-15489,-18497,-21504,-19817,-25087,-34943,-21497,-25364,-29231,-22634,-28490,-39441,-24501,-28798,-33095,-28269,-35296,-48437,-30509,-35665,-40822,-28269,-35296,-48437,-30509,-35665,-40822
"0.03171.0Southern",5539,5539,5539,5539,5539,5539,3131,2546,1451,3011,2581,2152,-4094,-6437,-10817,-4575,-6294,-8013,-11320,-15419,-23085,-12162,-15170,-18178,-16137,-21407,-31263,-17220,-21087,-24954,-18545,-24401,-35352,-19749,-24045,-28342,-23362,-30389,-43531,-24806,-29962,-35119,-23362,-30389,-43531,-24806,-29962,-35119
"0.04171.0Southern",5539,5539,5539,5539,5539,5539,3540,2955,1860,3486,3057,2627,-2459,-4801,-9181,-2674,-4393,-6112,-8458,-12557,-20223,-8835,-11843,-14851,-12457,-17727,-27583,-12943,-16810,-20677,-14456,-20312,-31263,-14996,-19293,-23590,-18456,-25482,-38624,-19103,-24259,-29416,-18456,-25482,-38624,-19103,-24259,-29416
"0.02201.0Southern",9619,9619,9619,9619,9619,9619,6802,6217,5122,6616,6186,5756,-1650,-3992,-8373,-2396,-4115,-5834,-10102,-14201,-21867,-11409,-14417,-17424,-15737,-21007,-30863,-17417,-21284,-25151,-18554,-24410,-35361,-20421,-24718,-29015,-24189,-31216,-44357,-26429,-31585,-36742,-24189,-31216,-44357,-26429,-31585,-36742
"0.03201.0Southern",9619,9619,9619,9619,9619,9619,7211,6626,5531,7091,6661,6232,-14,-2357,-6737,-495,-2214,-3933,-7240,-11339,-19005,-8082,-11090,-14098,-12057,-17327,-27183,-13140,-17007,-20874,-14465,-20321,-31272,-15669,-19965,-24262,-19282,-26309,-39451,-20726,-25882,-31039,-19282,-26309,-39451,-20726,-25882,-31039
"0.04201.0Southern",9619,9619,9619,9619,9619,9619,7620,7035,5940,7566,7137,6707,1621,-721,-5101,1406,-313,-2032,-4378,-8477,-16143,-4755,-7763,-10771,-8377,-13647,-23503,-8863,-12730,-16597,-10376,-16232,-27183,-10916,-15213,-19510,-14376,-21402,-34544,-15023,-20179,-25336,-14376,-21402,-34544,-15023,-20179,-25336
"0.02231.0Southern",13699,13699,13699,13699,13699,13699,10882,10297,9202,10696,10266,9836,2430,88,-4293,1684,-35,-1754,-6022,-10121,-17787,-7329,-10337,-13344,-11657,-16927,-26783,-13337,-17204,-21071,-14474,-20330,-31281,-16341,-20638,-24935,-20109,-27136,-40277,-22349,-27505,-32662,-20109,-27136,-40277,-22349,-27505,-32662
"0.03231.0Southern",13699,13699,13699,13699,13699,13699,11291,10706,9611,11171,10741,10312,4066,1723,-2657,3585,1866,147,-3160,-7259,-14925,-4002,-7010,-10018,-7977,-13247,-23103,-9060,-12927,-16794,-10385,-16241,-27192,-11589,-15885,-20182,-15202,-22229,-35371,-16646,-21802,-26959,-15202,-22229,-35371,-16646,-21802,-26959
"0.04231.0Southern",13699,13699,13699,13699,13699,13699,11700,11115,10020,11646,11217,10787,5701,3359,-1021,5486,3767,2048,-298,-4397,-12063,-675,-3683,-6691,-4297,-9567,-19423,-4783,-8650,-12517,-6296,-12152,-23103,-6836,-11133,-15430,-10296,-17322,-30464,-10943,-16099,-21256,-10296,-17322,-30464,-10943,-16099,-21256
"0.02171.1Southern",7153,7153,7153,7153,7153,7153,4336,3751,2656,4150,3720,3290,-4116,-6458,-10839,-4862,-6581,-8300,-12568,-16667,-24333,-13875,-16883,-19890,-18203,-23473,-33329,-19883,-23750,-27617,-21020,-26876,-37827,-22887,-27184,-31481,-26655,-33682,-46823,-28895,-34051,-39208,-26655,-33682,-46823,-28895,-34051,-39208
"0.03171.1Southern",7153,7153,7153,7153,7153,7153,4745,4160,3065,4625,4195,3766,-2480,-4823,-9203,-2961,-4680,-6399,-9706,-13805,-21471,-10548,-13556,-16564,-14523,-19793,-29649,-15606,-19473,-23340,-16931,-22787,-33738,-18135,-22431,-26728,-21748,-28775,-41917,-23192,-28348,-33505,-21748,-28775,-41917,-23192,-28348,-33505
"0.04171.1Southern",7153,7153,7153,7153,7153,7153,5154,4569,3474,5100,4671,4241,-845,-3187,-7567,-1060,-2779,-4498,-6844,-10943,-18609,-7221,-10229,-13237,-10843,-16113,-25969,-11329,-15196,-19063,-12842,-18698,-29649,-13382,-17679,-21976,-16842,-23868,-37010,-17489,-22645,-27802,-16842,-23868,-37010,-17489,-22645,-27802
"0.02201.1Southern",11641,11641,11641,11641,11641,11641,8824,8239,7144,8638,8208,7778,372,-1970,-6351,-374,-2093,-3812,-8080,-12179,-19845,-9387,-12395,-15402,-13715,-18985,-28841,-15395,-19262,-23129,-16532,-22388,-33339,-18399,-22696,-26993,-22167,-29194,-42335,-24407,-29563,-34720,-22167,-29194,-42335,-24407,-29563,-34720
"0.03201.1Southern",11641,11641,11641,11641,11641,11641,9233,8648,7553,9113,8683,8254,2008,-335,-4715,1527,-192,-1911,-5218,-9317,-16983,-6060,-9068,-12076,-10035,-15305,-25161,-11118,-14985,-18852,-12443,-18299,-29250,-13647,-17943,-22240,-17260,-24287,-37429,-18704,-23860,-29017,-17260,-24287,-37429,-18704,-23860,-29017
"0.04201.1Southern",11641,11641,11641,11641,11641,11641,9642,9057,7962,9588,9159,8729,3643,1301,-3079,3428,1709,-10,-2356,-6455,-14121,-2733,-5741,-8749,-6355,-11625,-21481,-6841,-10708,-14575,-8354,-14210,-25161,-8894,-13191,-17488,-12354,-19380,-32522,-13001,-18157,-23314,-12354,-19380,-32522,-13001,-18157,-23314
"0.02231.1Southern",16129,16129,16129,16129,16129,16129,13312,12727,11632,13126,12696,12266,4860,2518,-1863,4114,2395,676,-3592,-7691,-15357,-4899,-7907,-10914,-9227,-14497,-24353,-10907,-14774,-18641,-12044,-17900,-28851,-13911,-18208,-22505,-17679,-24706,-37847,-19919,-25075,-30232,-17679,-24706,-37847,-19919,-25075,-30232
"0.03231.1Southern",16129,16129,16129,16129,16129,16129,13721,13136,12041,13601,13171,12742,6496,4153,-227,6015,4296,2577,-730,-4829,-12495,-1572,-4580,-7588,-5547,-10817,-20673,-6630,-10497,-14364,-7955,-13811,-24762,-9159,-13455,-17752,-12772,-19799,-32941,-14216,-19372,-24529,-12772,-19799,-32941,-14216,-19372,-24529
"0.04231.1Southern",16129,16129,16129,16129,16129,16129,14130,13545,12450,14076,13647,13217,8131,5789,1409,7916,6197,4478,2132,-1967,-9633,1755,-1253,-4261,-1867,-7137,-16993,-2353,-6220,-10087,-3866,-9722,-20673,-4406,-8703,-13000,-7866,-14892,-28034,-8513,-13669,-18826,-7866,-14892,-28034,-8513,-13669,-18826
"0.02171.2Southern",8767,8767,8767,8767,8767,8767,5950,5365,4270,5764,5334,4904,-2502,-4844,-9225,-3248,-4967,-6686,-10954,-15053,-22719,-12261,-15269,-18276,-16589,-21859,-31715,-18269,-22136,-26003,-19406,-25262,-36213,-21273,-25570,-29867,-25041,-32068,-45209,-27281,-32437,-37594,-25041,-32068,-45209,-27281,-32437,-37594
"0.03171.2Southern",8767,8767,8767,8767,8767,8767,6359,5774,4679,6239,5809,5380,-866,-3209,-7589,-1347,-3066,-4785,-8092,-12191,-19857,-8934,-11942,-14950,-12909,-18179,-28035,-13992,-17859,-21726,-15317,-21173,-32124,-16521,-20817,-25114,-20134,-27161,-40303,-21578,-26734,-31891,-20134,-27161,-40303,-21578,-26734,-31891
"0.04171.2Southern",8767,8767,8767,8767,8767,8767,6768,6183,5088,6714,6285,5855,769,-1573,-5953,554,-1165,-2884,-5230,-9329,-16995,-5607,-8615,-11623,-9229,-14499,-24355,-9715,-13582,-17449,-11228,-17084,-28035,-11768,-16065,-20362,-15228,-22254,-35396,-15875,-21031,-26188,-15228,-22254,-35396,-15875,-21031,-26188
"0.02201.2Southern",13663,13663,13663,13663,13663,13663,10846,10261,9166,10660,10230,9800,2394,52,-4329,1648,-71,-1790,-6058,-10157,-17823,-7365,-10373,-13380,-11693,-16963,-26819,-13373,-17240,-21107,-14510,-20366,-31317,-16377,-20674,-24971,-20145,-27172,-40313,-22385,-27541,-32698,-20145,-27172,-40313,-22385,-27541,-32698
"0.03201.2Southern",13663,13663,13663,13663,13663,13663,11255,10670,9575,11135,10705,10276,4030,1687,-2693,3549,1830,111,-3196,-7295,-14961,-4038,-7046,-10054,-8013,-13283,-23139,-9096,-12963,-16830,-10421,-16277,-27228,-11625,-15921,-20218,-15238,-22265,-35407,-16682,-21838,-26995,-15238,-22265,-35407,-16682,-21838,-26995
"0.04201.2Southern",13663,13663,13663,13663,13663,13663,11664,11079,9984,11610,11181,10751,5665,3323,-1057,5450,3731,2012,-334,-4433,-12099,-711,-3719,-6727,-4333,-9603,-19459,-4819,-8686,-12553,-6332,-12188,-23139,-6872,-11169,-15466,-10332,-17358,-30500,-10979,-16135,-21292,-10332,-17358,-30500,-10979,-16135,-21292
"0.02231.2Southern",18559,18559,18559,18559,18559,18559,15742,15157,14062,15556,15126,14696,7290,4948,567,6544,4825,3106,-1162,-5261,-12927,-2469,-5477,-8484,-6797,-12067,-21923,-8477,-12344,-16211,-9614,-15470,-26421,-11481,-15778,-20075,-15249,-22276,-35417,-17489,-22645,-27802,-15249,-22276,-35417,-17489,-22645,-27802
"0.03231.2Southern",18559,18559,18559,18559,18559,18559,16151,15566,14471,16031,15601,15172,8926,6583,2203,8445,6726,5007,1700,-2399,-10065,858,-2150,-5158,-3117,-8387,-18243,-4200,-8067,-11934,-5525,-11381,-22332,-6729,-11025,-15322,-10342,-17369,-30511,-11786,-16942,-22099,-10342,-17369,-30511,-11786,-16942,-22099
"0.04231.2Southern",18559,18559,18559,18559,18559,18559,16560,15975,14880,16506,16077,15647,10561,8219,3839,10346,8627,6908,4562,463,-7203,4185,1177,-1831,563,-4707,-14563,77,-3790,-7657,-1436,-7292,-18243,-1976,-6273,-10570,-5436,-12462,-25604,-6083,-11239,-16396,-5436,-12462,-25604,-6083,-11239,-16396
"0.02171.3Southern",10381,10381,10381,10381,10381,10381,7564,6979,5884,7378,6948,6518,-888,-3230,-7611,-1634,-3353,-5072,-9340,-13439,-21105,-10647,-13655,-16662,-14975,-20245,-30101,-16655,-20522,-24389,-17792,-23648,-34599,-19659,-23956,-28253,-23427,-30454,-43595,-25667,-30823,-35980,-23427,-30454,-43595,-25667,-30823,-35980
"0.03171.3Southern",10381,10381,10381,10381,10381,10381,7973,7388,6293,7853,7423,6994,748,-1595,-5975,267,-1452,-3171,-6478,-10577,-18243,-7320,-10328,-13336,-11295,-16565,-26421,-12378,-16245,-20112,-13703,-19559,-30510,-14907,-19203,-23500,-18520,-25547,-38689,-19964,-25120,-30277,-18520,-25547,-38689,-19964,-25120,-30277
"0.04171.3Southern",10381,10381,10381,10381,10381,10381,8382,7797,6702,8328,7899,7469,2383,41,-4339,2168,449,-1270,-3616,-7715,-15381,-3993,-7001,-10009,-7615,-12885,-22741,-8101,-11968,-15835,-9614,-15470,-26421,-10154,-14451,-18748,-13614,-20640,-33782,-14261,-19417,-24574,-13614,-20640,-33782,-14261,-19417,-24574
"0.02201.3Southern",15685,15685,15685,15685,15685,15685,12868,12283,11188,12682,12252,11822,4416,2074,-2307,3670,1951,232,-4036,-8135,-15801,-5343,-8351,-11358,-9671,-14941,-24797,-11351,-15218,-19085,-12488,-18344,-29295,-14355,-18652,-22949,-18123,-25150,-38291,-20363,-25519,-30676,-18123,-25150,-38291,-20363,-25519,-30676
"0.03201.3Southern",15685,15685,15685,15685,15685,15685,13277,12692,11597,13157,12727,12298,6052,3709,-671,5571,3852,2133,-1174,-5273,-12939,-2016,-5024,-8032,-5991,-11261,-21117,-7074,-10941,-14808,-8399,-14255,-25206,-9603,-13899,-18196,-13216,-20243,-33385,-14660,-19816,-24973,-13216,-20243,-33385,-14660,-19816,-24973
"0.04201.3Southern",15685,15685,15685,15685,15685,15685,13686,13101,12006,13632,13203,12773,7687,5345,965,7472,5753,4034,1688,-2411,-10077,1311,-1697,-4705,-2311,-7581,-17437,-2797,-6664,-10531,-4310,-10166,-21117,-4850,-9147,-13444,-8310,-15336,-28478,-8957,-14113,-19270,-8310,-15336,-28478,-8957,-14113,-19270
"0.02231.3Southern",20989,20989,20989,20989,20989,20989,18172,17587,16492,17986,17556,17126,9720,7378,2997,8974,7255,5536,1268,-2831,-10497,-39,-3047,-6054,-4367,-9637,-19493,-6047,-9914,-13781,-7184,-13040,-23991,-9051,-13348,-17645,-12819,-19846,-32987,-15059,-20215,-25372,-12819,-19846,-32987,-15059,-20215,-25372
"0.03231.3Southern",20989,20989,20989,20989,20989,20989,18581,17996,16901,18461,18031,17602,11356,9013,4633,10875,9156,7437,4130,31,-7635,3288,280,-2728,-687,-5957,-15813,-1770,-5637,-9504,-3095,-8951,-19902,-4299,-8595,-12892,-7912,-14939,-28081,-9356,-14512,-19669,-7912,-14939,-28081,-9356,-14512,-19669
"0.04231.3Southern",20989,20989,20989,20989,20989,20989,18990,18405,17310,18936,18507,18077,12991,10649,6269,12776,11057,9338,6992,2893,-4773,6615,3607,599,2993,-2277,-12133,2507,-1360,-5227,994,-4862,-15813,454,-3843,-8140,-3006,-10032,-23174,-3653,-8809,-13966,-3006,-10032,-23174,-3653,-8809,-13966
"0.02171.4Southern",11995,11995,11995,11995,11995,11995,9178,8593,7498,8992,8562,8132,726,-1616,-5997,-20,-1739,-3458,-7726,-11825,-19491,-9033,-12041,-15048,-13361,-18631,-28487,-15041,-18908,-22775,-16178,-22034,-32985,-18045,-22342,-26639,-21813,-28840,-41981,-24053,-29209,-34366,-21813,-28840,-41981,-24053,-29209,-34366
"0.03171.4Southern",11995,11995,11995,11995,11995,11995,9587,9002,7907,9467,9037,8608,2362,19,-4361,1881,162,-1557,-4864,-8963,-16629,-5706,-8714,-11722,-9681,-14951,-24807,-10764,-14631,-18498,-12089,-17945,-28896,-13293,-17589,-21886,-16906,-23933,-37075,-18350,-23506,-28663,-16906,-23933,-37075,-18350,-23506,-28663
"0.04171.4Southern",11995,11995,11995,11995,11995,11995,9996,9411,8316,9942,9513,9083,3997,1655,-2725,3782,2063,344,-2002,-6101,-13767,-2379,-5387,-8395,-6001,-11271,-21127,-6487,-10354,-14221,-8000,-13856,-24807,-8540,-12837,-17134,-12000,-19026,-32168,-12647,-17803,-22960,-12000,-19026,-32168,-12647,-17803,-22960
"0.02201.4Southern",17707,17707,17707,17707,17707,17707,14890,14305,13210,14704,14274,13844,6438,4096,-285,5692,3973,2254,-2014,-6113,-13779,-3321,-6329,-9336,-7649,-12919,-22775,-9329,-13196,-17063,-10466,-16322,-27273,-12333,-16630,-20927,-16101,-23128,-36269,-18341,-23497,-28654,-16101,-23128,-36269,-18341,-23497,-28654
"0.03201.4Southern",17707,17707,17707,17707,17707,17707,15299,14714,13619,15179,14749,14320,8074,5731,1351,7593,5874,4155,848,-3251,-10917,6,-3002,-6010,-3969,-9239,-19095,-5052,-8919,-12786,-6377,-12233,-23184,-7581,-11877,-16174,-11194,-18221,-31363,-12638,-17794,-22951,-11194,-18221,-31363,-12638,-17794,-22951
"0.04201.4Southern",17707,17707,17707,17707,17707,17707,15708,15123,14028,15654,15225,14795,9709,7367,2987,9494,7775,6056,3710,-389,-8055,3333,325,-2683,-289,-5559,-15415,-775,-4642,-8509,-2288,-8144,-19095,-2828,-7125,-11422,-6288,-13314,-26456,-6935,-12091,-17248,-6288,-13314,-26456,-6935,-12091,-17248
"0.02231.4Southern",23419,23419,23419,23419,23419,23419,20602,20017,18922,20416,19986,19556,12150,9808,5427,11404,9685,7966,3698,-401,-8067,2391,-617,-3624,-1937,-7207,-17063,-3617,-7484,-11351,-4754,-10610,-21561,-6621,-10918,-15215,-10389,-17416,-30557,-12629,-17785,-22942,-10389,-17416,-30557,-12629,-17785,-22942
"0.03231.4Southern",23419,23419,23419,23419,23419,23419,21011,20426,19331,20891,20461,20032,13786,11443,7063,13305,11586,9867,6560,2461,-5205,5718,2710,-298,1743,-3527,-13383,660,-3207,-7074,-665,-6521,-17472,-1869,-6165,-10462,-5482,-12509,-25651,-6926,-12082,-17239,-5482,-12509,-25651,-6926,-12082,-17239
