"","0.00%_Fixed_4.6","0.00%_Fixed_6.4","0.00%_Fixed_8.2","0.00%_Tracking_4.6","0.00%_Tracking_6.4","0.00%_Tracking_8.2","0.25%_Fixed_4.6","0.25%_Fixed_6.4","0.25%_Fixed_8.2","0.25%_Tracking_4.6","0.25%_Tracking_6.4","0.25%_Tracking_8.2","0.50%_Fixed_4.6","0.50%_Fixed_6.4","0.50%_Fixed_8.2","0.50%_Tracking_4.6","0.50%_Tracking_6.4","0.50%_Tracking_8.2","0.75%_Fixed_4.6","0.75%_Fixed_6.4","0.75%_Fixed_8.2","0.75%_Tracking_4.6","0.75%_Tracking_6.4","0.75%_Tracking_8.2","1.00%_Fixed_4.6","1.00%_Fixed_6.4","1.00%_Fixed_8.2","1.00%_Tracking_4.6","1.00%_Tracking_6.4","1.00%_Tracking_8.2"
"0.06_9_0.5_Southern",-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,-1168.32,6008.33,6006.79,6003.9,7167.29,7166.15,7165.02,15573.3,15569.69,15562.96,18279.19,18276.55,18273.91,25140.18,25134.52,25123.94,29391.84,29387.69,29383.54,34707.01,34699.29,34684.86,40504.47,40498.8,40493.14
"0.01_3_0.7_Southern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-8051.49,-8053.03,-8055.92,-7859.03,-7860.16,-7861.29,-6467.97,-6471.57,-6478.31,-6018.62,-6021.27,-6023.91,-4884.13,-4889.79,-4900.38,-4178.1,-4182.25,-4186.4,-3300.31,-3308.03,-3322.46,-2337.57,-2343.24,-2348.9
"0.03_3_0.7_Southern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-5656.08,-5657.62,-5660.51,-5077.02,-5078.15,-5079.28,-879.98,-883.58,-890.32,471.99,469.34,466.7,3897.08,3891.42,3880.83,6021.36,6017.21,6013.06,8674.1,8666.38,8651.95,11570.73,11565.06,11559.4
"0.06_3_0.7_Southern",-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-9239.61,-2062.96,-2064.5,-2067.39,-904,-905.14,-906.27,7502.01,7498.4,7491.67,10207.9,10205.26,10202.62,17068.89,17063.23,17052.65,21320.55,21316.4,21312.25,26635.72,26628,26613.57,32433.18,32427.51,32421.85
"0.01_6_0.7_Southern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-1593.99,-1595.53,-1598.42,-1401.53,-1402.66,-1403.79,-10.47,-14.07,-20.81,438.88,436.23,433.59,1573.37,1567.71,1557.12,2279.4,2275.25,2271.1,3157.19,3149.47,3135.04,4119.93,4114.26,4108.6
"0.03_6_0.7_Southern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,801.42,799.88,796.99,1380.48,1379.35,1378.22,5577.52,5573.92,5567.18,6929.49,6926.84,6924.2,10354.58,10348.92,10338.33,12478.86,12474.71,12470.56,15131.6,15123.88,15109.45,18028.23,18022.56,18016.9
"0.06_6_0.7_Southern",-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,-2782.11,4394.54,4393,4390.11,5553.5,5552.36,5551.23,13959.51,13955.9,13949.17,16665.4,16662.76,16660.12,23526.39,23520.73,23510.15,27778.05,27773.9,27769.75,33093.22,33085.5,33071.07,38890.68,38885.01,38879.35
"0.01_9_0.7_Southern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,4863.51,4861.97,4859.08,5055.97,5054.84,5053.71,6447.03,6443.43,6436.69,6896.38,6893.73,6891.09,8030.87,8025.21,8014.62,8736.9,8732.75,8728.6,9614.69,9606.97,9592.54,10577.43,10571.76,10566.1
"0.03_9_0.7_Southern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,7258.92,7257.38,7254.49,7837.98,7836.85,7835.72,12035.02,12031.42,12024.68,13386.99,13384.34,13381.7,16812.08,16806.42,16795.83,18936.36,18932.21,18928.06,21589.1,21581.38,21566.95,24485.73,24480.06,24474.4
"0.06_9_0.7_Southern",3675.39,3675.39,3675.39,3675.39,3675.39,3675.39,10852.04,10850.5,10847.61,12011,12009.86,12008.73,20417.01,20413.4,20406.67,23122.9,23120.26,23117.62,29983.89,29978.23,29967.65,34235.55,34231.4,34227.25,39550.72,39543,39528.57,45348.18,45342.51,45336.85
"0.01_3_1.0_Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-6320.92,-6322.46,-6325.35,-6128.46,-6129.6,-6130.73,-4737.4,-4741.01,-4747.74,-4288.06,-4290.7,-4293.34,-3153.57,-3159.23,-3169.81,-2447.53,-2451.68,-2455.84,-1569.74,-1577.46,-1591.89,-607.01,-612.67,-618.33
"0.03_3_1.0_Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-3925.51,-3927.05,-3929.94,-3346.45,-3347.59,-3348.72,850.59,846.98,840.25,2202.55,2199.91,2197.27,5627.64,5621.98,5611.4,7751.93,7747.78,7743.62,10404.67,10396.95,10382.52,13301.29,13295.63,13289.97
"0.06_3_1.0_Southern",-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-7509.04,-332.4,-333.94,-336.83,826.56,825.43,824.3,9232.57,9228.97,9222.23,11938.47,11935.82,11933.18,18799.46,18793.8,18783.21,23051.12,23046.97,23042.81,28366.28,28358.56,28344.13,34163.74,34158.08,34152.42
"0.01_6_1.0_Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,2904.08,2902.54,2899.65,3096.54,3095.4,3094.27,4487.6,4483.99,4477.26,4936.94,4934.3,4931.66,6071.43,6065.77,6055.19,6777.47,6773.32,6769.16,7655.26,7647.54,7633.11,8617.99,8612.33,8606.67
"0.03_6_1.0_Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,5299.49,5297.95,5295.06,5878.55,5877.41,5876.28,10075.59,10071.98,10065.25,11427.55,11424.91,11422.27,14852.64,14846.98,14836.4,16976.93,16972.78,16968.62,19629.67,19621.95,19607.52,22526.29,22520.63,22514.97
"0.06_6_1.0_Southern",1715.96,1715.96,1715.96,1715.96,1715.96,1715.96,8892.6,8891.06,8888.17,10051.56,10050.43,10049.3,18457.57,18453.97,18447.23,21163.47,21160.82,21158.18,28024.46,28018.8,28008.21,32276.12,32271.97,32267.81,37591.28,37583.56,37569.13,43388.74,43383.08,43377.42
"0.01_9_1.0_Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,12129.08,12127.54,12124.65,12321.54,12320.4,12319.27,13712.6,13708.99,13702.26,14161.94,14159.3,14156.66,15296.43,15290.77,15280.19,16002.47,15998.32,15994.16,16880.26,16872.54,16858.11,17842.99,17837.33,17831.67
"0.03_9_1.0_Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,14524.49,14522.95,14520.06,15103.55,15102.41,15101.28,19300.59,19296.98,19290.25,20652.55,20649.91,20647.27,24077.64,24071.98,24061.4,26201.93,26197.78,26193.62,28854.67,28846.95,28832.52,31751.29,31745.63,31739.97
"0.06_9_1.0_Southern",10940.96,10940.96,10940.96,10940.96,10940.96,10940.96,18117.6,18116.06,18113.17,19276.56,19275.43,19274.3,27682.57,27678.97,27672.23,30388.47,30385.82,30383.18,37249.46,37243.8,37233.21,41501.12,41496.97,41492.81,46816.28,46808.56,46794.13,52613.74,52608.08,52602.42
"0.01_3_1.2_Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-5167.21,-5168.75,-5171.64,-4974.75,-4975.89,-4977.02,-3583.69,-3587.3,-3594.03,-3134.35,-3136.99,-3139.63,-1999.86,-2005.52,-2016.1,-1293.82,-1297.97,-1302.13,-416.03,-423.75,-438.18,546.7,541.04,535.38
"0.03_3_1.2_Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-2771.8,-2773.34,-2776.23,-2192.74,-2193.88,-2195.01,2004.3,2000.69,1993.96,3356.26,3353.62,3350.98,6781.35,6775.69,6765.11,8905.64,8901.49,8897.33,11558.38,11550.66,11536.23,14455,14449.34,14443.68
"0.06_3_1.2_Southern",-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,-6355.33,821.31,819.77,816.88,1980.27,1979.14,1978.01,10386.28,10382.68,10375.94,13092.18,13089.53,13086.89,19953.17,19947.51,19936.92,24204.83,24200.68,24196.52,29519.99,29512.27,29497.84,35317.45,35311.79,35306.13
"0.01_6_1.2_Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,5902.79,5901.25,5898.36,6095.25,6094.11,6092.98,7486.31,7482.7,7475.97,7935.65,7933.01,7930.37,9070.14,9064.48,9053.9,9776.18,9772.03,9767.87,10653.97,10646.25,10631.82,11616.7,11611.04,11605.38
"0.03_6_1.2_Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,8298.2,8296.66,8293.77,8877.26,8876.12,8874.99,13074.3,13070.69,13063.96,14426.26,14423.62,14420.98,17851.35,17845.69,17835.11,19975.64,19971.49,19967.33,22628.38,22620.66,22606.23,25525,25519.34,25513.68
"0.06_6_1.2_Southern",4714.67,4714.67,4714.67,4714.67,4714.67,4714.67,11891.31,11889.77,11886.88,13050.27,13049.14,13048.01,21456.28,21452.68,21445.94,24162.18,24159.53,24156.89,31023.17,31017.51,31006.92,35274.83,35270.68,35266.52,40589.99,40582.27,40567.84,46387.45,46381.79,46376.13
"0.01_9_1.2_Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,16972.79,16971.25,16968.36,17165.25,17164.11,17162.98,18556.31,18552.7,18545.97,19005.65,19003.01,19000.37,20140.14,20134.48,20123.9,20846.18,20842.03,20837.87,21723.97,21716.25,21701.82,22686.7,22681.04,22675.38
"0.03_9_1.2_Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,19368.2,19366.66,19363.77,19947.26,19946.12,19944.99,24144.3,24140.69,24133.96,25496.26,25493.62,25490.98,28921.35,28915.69,28905.11,31045.64,31041.49,31037.33,33698.38,33690.66,33676.23,36595,36589.34,36583.68
"0.06_9_1.2_Southern",15784.67,15784.67,15784.67,15784.67,15784.67,15784.67,22961.31,22959.77,22956.88,24120.27,24119.14,24118.01,32526.28,32522.68,32515.94,35232.18,35229.53,35226.89,42093.17,42087.51,42076.92,46344.83,46340.68,46336.52,51659.99,51652.27,51637.84,57457.45,57451.79,57446.13
"0.01_3_1.5_Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-3436.65,-3438.19,-3441.08,-3244.19,-3245.32,-3246.45,-1853.13,-1856.73,-1863.47,-1403.78,-1406.43,-1409.07,-269.29,-274.95,-285.54,436.74,432.59,428.44,1314.53,1306.81,1292.38,2277.27,2271.6,2265.94
"0.03_3_1.5_Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-1041.24,-1042.78,-1045.67,-462.18,-463.31,-464.44,3734.86,3731.26,3724.52,5086.83,5084.18,5081.54,8511.92,8506.26,8495.67,10636.2,10632.05,10627.9,13288.94,13281.22,13266.79,16185.57,16179.9,16174.24
"0.06_3_1.5_Southern",-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,-4624.77,2551.88,2550.34,2547.45,3710.84,3709.7,3708.57,12116.85,12113.24,12106.51,14822.74,14820.1,14817.46,21683.73,21678.07,21667.49,25935.39,25931.24,25927.09,31250.56,31242.84,31228.41,37048.02,37042.35,37036.69
"0.01_6_1.5_Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,10400.85,10399.31,10396.42,10593.31,10592.18,10591.05,11984.37,11980.77,11974.03,12433.72,12431.07,12428.43,13568.21,13562.55,13551.96,14274.24,14270.09,14265.94,15152.03,15144.31,15129.88,16114.77,16109.1,16103.44
"0.03_6_1.5_Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,12796.26,12794.72,12791.83,13375.32,13374.19,13373.06,17572.36,17568.76,17562.02,18924.33,18921.68,18919.04,22349.42,22343.76,22333.17,24473.7,24469.55,24465.4,27126.44,27118.72,27104.29,30023.07,30017.4,30011.74
"0.06_6_1.5_Southern",9212.73,9212.73,9212.73,9212.73,9212.73,9212.73,16389.38,16387.84,16384.95,17548.34,17547.2,17546.07,25954.35,25950.74,25944.01,28660.24,28657.6,28654.96,35521.23,35515.57,35504.99,39772.89,39768.74,39764.59,45088.06,45080.34,45065.91,50885.52,50879.85,50874.19
"0.01_9_1.5_Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,24238.35,24236.81,24233.92,24430.81,24429.68,24428.55,25821.87,25818.27,25811.53,26271.22,26268.57,26265.93,27405.71,27400.05,27389.46,28111.74,28107.59,28103.44,28989.53,28981.81,28967.38,29952.27,29946.6,29940.94
"0.03_9_1.5_Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,26633.76,26632.22,26629.33,27212.82,27211.69,27210.56,31409.86,31406.26,31399.52,32761.83,32759.18,32756.54,36186.92,36181.26,36170.67,38311.2,38307.05,38302.9,40963.94,40956.22,40941.79,43860.57,43854.9,43849.24
"0.06_9_1.5_Southern",23050.23,23050.23,23050.23,23050.23,23050.23,23050.23,30226.88,30225.34,30222.45,31385.84,31384.7,31383.57,39791.85,39788.24,39781.51,42497.74,42495.1,42492.46,49358.73,49353.07,49342.49,53610.39,53606.24,53602.09,58925.56,58917.84,58903.41,64723.02,64717.35,64711.69
"0.01_3_1.8_Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-1706.08,-1707.62,-1710.51,-1513.62,-1514.76,-1515.89,-122.56,-126.17,-132.9,326.78,324.14,321.5,1461.27,1455.61,1445.03,2167.31,2163.16,2159,3045.1,3037.38,3022.95,4007.83,4002.17,3996.51
"0.03_3_1.8_Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,689.33,687.79,684.9,1268.39,1267.25,1266.12,5465.43,5461.82,5455.09,6817.39,6814.75,6812.11,10242.48,10236.82,10226.24,12366.77,12362.62,12358.46,15019.51,15011.79,14997.36,17916.13,17910.47,17904.81
"0.06_3_1.8_Southern",-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,-2894.2,4282.44,4280.9,4278.01,5441.4,5440.27,5439.14,13847.41,13843.81,13837.07,16553.31,16550.66,16548.02,23414.3,23408.64,23398.05,27665.96,27661.81,27657.65,32981.12,32973.4,32958.97,38778.58,38772.92,38767.26
"0.01_6_1.8_Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,14898.92,14897.38,14894.49,15091.38,15090.24,15089.11,16482.44,16478.83,16472.1,16931.78,16929.14,16926.5,18066.27,18060.61,18050.03,18772.31,18768.16,18764,19650.1,19642.38,19627.95,20612.83,20607.17,20601.51
"0.03_6_1.8_Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,17294.33,17292.79,17289.9,17873.39,17872.25,17871.12,22070.43,22066.82,22060.09,23422.39,23419.75,23417.11,26847.48,26841.82,26831.24,28971.77,28967.62,28963.46,31624.51,31616.79,31602.36,34521.13,34515.47,34509.81
"0.06_6_1.8_Southern",13710.8,13710.8,13710.8,13710.8,13710.8,13710.8,20887.44,20885.9,20883.01,22046.4,22045.27,22044.14,30452.41,30448.81,30442.07,33158.31,33155.66,33153.02,40019.3,40013.64,40003.05,44270.96,44266.81,44262.65,49586.12,49578.4,49563.97,55383.58,55377.92,55372.26
"0.01_9_1.8_Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,31503.92,31502.38,31499.49,31696.38,31695.24,31694.11,33087.44,33083.83,33077.1,33536.78,33534.14,33531.5,34671.27,34665.61,34655.03,35377.31,35373.16,35369,36255.1,36247.38,36232.95,37217.83,37212.17,37206.51
"0.03_9_1.8_Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,33899.33,33897.79,33894.9,34478.39,34477.25,34476.12,38675.43,38671.82,38665.09,40027.39,40024.75,40022.11,43452.48,43446.82,43436.24,45576.77,45572.62,45568.46,48229.51,48221.79,48207.36,51126.13,51120.47,51114.81
"0.06_9_1.8_Southern",30315.8,30315.8,30315.8,30315.8,30315.8,30315.8,37492.44,37490.9,37488.01,38651.4,38650.27,38649.14,47057.41,47053.81,47047.07,49763.31,49760.66,49758.02,56624.3,56618.64,56608.05,60875.96,60871.81,60867.65,66191.12,66183.4,66168.97,71988.58,71982.92,71977.26
"0.01_3_2.0_Southern",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-552.37,-553.91,-556.8,-359.91,-361.05,-362.18,1031.15,1027.54,1020.81,1480.49,1477.85,1475.21,2614.98,2609.32,2598.74,3321.02,3316.87,3312.71,4198.81,4191.09,4176.66,5161.54,5155.88,5150.22
"0.03_3_2.0_Southern",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,1843.04,1841.5,1838.61,2422.1,2420.96,2419.83,6619.14,6615.53,6608.8,7971.1,7968.46,7965.82,11396.19,11390.53,11379.95,13520.48,13516.33,13512.17,16173.22,16165.5,16151.07,19069.84,19064.18,19058.52
"0.06_3_2.0_Southern",-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,-1740.49,5436.15,5434.61,5431.72,6595.11,6593.98,6592.85,15001.12,14997.52,14990.78,17707.02,17704.37,17701.73,24568.01,24562.35,24551.76,28819.67,28815.52,28811.36,34134.83,34127.11,34112.68,39932.29,39926.63,39920.97
"0.01_6_2.0_Southern",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,17897.63,17896.09,17893.2,18090.09,18088.95,18087.82,19481.15,19477.54,19470.81,19930.49,19927.85,19925.21,21064.98,21059.32,21048.74,21771.02,21766.87,21762.71,22648.81,22641.09,22626.66,23611.54,23605.88,23600.22
"0.03_6_2.0_Southern",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,20293.04,20291.5,20288.61,20872.1,20870.96,20869.83,25069.14,25065.53,25058.8,26421.1,26418.46,26415.82,29846.19,29840.53,29829.95,31970.48,31966.33,31962.17,34623.22,34615.5,34601.07,37519.84,37514.18,37508.52
"0.06_6_2.0_Southern",16709.51,16709.51,16709.51,16709.51,16709.51,16709.51,23886.15,23884.61,23881.72,25045.11,25043.98,25042.85,33451.12,33447.52,33440.78,36157.02,36154.37,36151.73,43018.01,43012.35,43001.76,47269.67,47265.52,47261.36,52584.83,52577.11,52562.68,58382.29,58376.63,58370.97
"0.01_9_2.0_Southern",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,36347.63,36346.09,36343.2,36540.09,36538.95,36537.82,37931.15,37927.54,37920.81,38380.49,38377.85,38375.21,39514.98,39509.32,39498.74,40221.02,40216.87,40212.71,41098.81,41091.09,41076.66,42061.54,42055.88,42050.22
"0.03_9_2.0_Southern",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,38743.04,38741.5,38738.61,39322.1,39320.96,39319.83,43519.14,43515.53,43508.8,44871.1,44868.46,44865.82,48296.19,48290.53,48279.95,50420.48,50416.33,50412.17,53073.22,53065.5,53051.07,55969.84,55964.18,55958.52
"0.06_9_2.0_Southern",35159.51,35159.51,35159.51,35159.51,35159.51,35159.51,42336.15,42334.61,42331.72,43495.11,43493.98,43492.85,51901.12,51897.52,51890.78,54607.02,54604.37,54601.73,61468.01,61462.35,61451.76,65719.67,65715.52,65711.36,71034.83,71027.11,71012.68,76832.29,76826.63,76820.97
