"","0.00%_Fixed_4.6","0.00%_Fixed_6.4","0.00%_Fixed_8.2","0.00%_Tracking_4.6","0.00%_Tracking_6.4","0.00%_Tracking_8.2","0.25%_Fixed_4.6","0.25%_Fixed_6.4","0.25%_Fixed_8.2","0.25%_Tracking_4.6","0.25%_Tracking_6.4","0.25%_Tracking_8.2","0.50%_Fixed_4.6","0.50%_Fixed_6.4","0.50%_Fixed_8.2","0.50%_Tracking_4.6","0.50%_Tracking_6.4","0.50%_Tracking_8.2","0.75%_Fixed_4.6","0.75%_Fixed_6.4","0.75%_Fixed_8.2","0.75%_Tracking_4.6","0.75%_Tracking_6.4","0.75%_Tracking_8.2","1.00%_Fixed_4.6","1.00%_Fixed_6.4","1.00%_Fixed_8.2","1.00%_Tracking_4.6","1.00%_Tracking_6.4","1.00%_Tracking_8.2"
"0.04_11_1.8_Southern",8905.62,8905.62,8905.62,8905.62,8905.62,8905.62,13686.86,13685.31,13682.43,14459.21,14458.08,14456.95,20059.24,20055.64,20048.91,21862.52,21859.88,21857.23,26432.91,26427.25,26416.67,29266.32,29262.17,29258.02,32806.53,32798.82,32784.38,36670.1,36664.44,36658.78
"0.02_14_1.8_Southern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,17177.45,17175.9,17173.02,17563.2,17562.07,17560.94,20357.25,20353.65,20346.92,21257.91,21255.27,21252.62,23537.7,23532.04,23521.46,24952.86,24948.71,24944.56,26718.12,26710.41,26695.97,28647.8,28642.14,28636.48
"0.03_14_1.8_Southern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,18375.15,18373.61,18370.72,18954.21,18953.08,18951.94,23151.25,23147.65,23140.91,24503.21,24500.57,24497.93,27928.3,27922.64,27912.06,30052.59,30048.44,30044.29,32705.33,32697.61,32683.18,35601.95,35596.29,35590.63
"0.04_14_1.8_Southern",14791.62,14791.62,14791.62,14791.62,14791.62,14791.62,19572.86,19571.31,19568.43,20345.21,20344.08,20342.95,25945.24,25941.64,25934.91,27748.52,27745.88,27743.23,32318.91,32313.25,32302.67,35152.32,35148.17,35144.02,38692.53,38684.82,38670.38,42556.1,42550.44,42544.78
"0.02_17_1.8_Southern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,23063.45,23061.9,23059.02,23449.2,23448.07,23446.94,26243.25,26239.65,26232.92,27143.91,27141.27,27138.62,29423.7,29418.04,29407.46,30838.86,30834.71,30830.56,32604.12,32596.41,32581.97,34533.8,34528.14,34522.48
"0.03_17_1.8_Southern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,24261.15,24259.61,24256.72,24840.21,24839.08,24837.94,29037.25,29033.65,29026.91,30389.21,30386.57,30383.93,33814.3,33808.64,33798.06,35938.59,35934.44,35930.29,38591.33,38583.61,38569.18,41487.95,41482.29,41476.63
"0.04_17_1.8_Southern",20677.62,20677.62,20677.62,20677.62,20677.62,20677.62,25458.86,25457.31,25454.43,26231.21,26230.08,26228.95,31831.24,31827.64,31820.91,33634.52,33631.88,33629.23,38204.91,38199.25,38188.67,41038.32,41034.17,41030.02,44578.53,44570.82,44556.38,48442.1,48436.44,48430.78
"0.02_11_2.0_Southern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,12694.95,12693.4,12690.52,13080.7,13079.57,13078.44,15874.75,15871.15,15864.42,16775.41,16772.77,16770.12,19055.2,19049.54,19038.96,20470.36,20466.21,20462.06,22235.62,22227.91,22213.47,24165.3,24159.64,24153.98
"0.03_11_2.0_Southern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,13892.65,13891.11,13888.22,14471.71,14470.58,14469.44,18668.75,18665.15,18658.41,20020.71,20018.07,20015.43,23445.8,23440.14,23429.56,25570.09,25565.94,25561.79,28222.83,28215.11,28200.68,31119.45,31113.79,31108.13
"0.04_11_2.0_Southern",10309.12,10309.12,10309.12,10309.12,10309.12,10309.12,15090.36,15088.81,15085.93,15862.71,15861.58,15860.45,21462.74,21459.14,21452.41,23266.02,23263.38,23260.73,27836.41,27830.75,27820.17,30669.82,30665.67,30661.52,34210.03,34202.32,34187.88,38073.6,38067.94,38062.28
"0.02_14_2.0_Southern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,19234.95,19233.4,19230.52,19620.7,19619.57,19618.44,22414.75,22411.15,22404.42,23315.41,23312.77,23310.12,25595.2,25589.54,25578.96,27010.36,27006.21,27002.06,28775.62,28767.91,28753.47,30705.3,30699.64,30693.98
"0.03_14_2.0_Southern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,20432.65,20431.11,20428.22,21011.71,21010.58,21009.44,25208.75,25205.15,25198.41,26560.71,26558.07,26555.43,29985.8,29980.14,29969.56,32110.09,32105.94,32101.79,34762.83,34755.11,34740.68,37659.45,37653.79,37648.13
"0.04_14_2.0_Southern",16849.12,16849.12,16849.12,16849.12,16849.12,16849.12,21630.36,21628.81,21625.93,22402.71,22401.58,22400.45,28002.74,27999.14,27992.41,29806.02,29803.38,29800.73,34376.41,34370.75,34360.17,37209.82,37205.67,37201.52,40750.03,40742.32,40727.88,44613.6,44607.94,44602.28
"0.02_17_2.0_Southern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,25774.95,25773.4,25770.52,26160.7,26159.57,26158.44,28954.75,28951.15,28944.42,29855.41,29852.77,29850.12,32135.2,32129.54,32118.96,33550.36,33546.21,33542.06,35315.62,35307.91,35293.47,37245.3,37239.64,37233.98
"0.03_17_2.0_Southern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,26972.65,26971.11,26968.22,27551.71,27550.58,27549.44,31748.75,31745.15,31738.41,33100.71,33098.07,33095.43,36525.8,36520.14,36509.56,38650.09,38645.94,38641.79,41302.83,41295.11,41280.68,44199.45,44193.79,44188.13
"0.04_17_2.0_Southern",23389.12,23389.12,23389.12,23389.12,23389.12,23389.12,28170.36,28168.81,28165.93,28942.71,28941.58,28940.45,34542.74,34539.14,34532.41,36346.02,36343.38,36340.73,40916.41,40910.75,40900.17,43749.82,43745.67,43741.52,47290.03,47282.32,47267.88,51153.6,51147.94,51142.28
